,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,53.387609243392944
1,ICELL8_SE_B_kallisto_umap.csv,553,5,52.0636773109436
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,85.92605090141296
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,87.80531668663025
4,10X_LLU_A_umitools_umap.csv,2476,7,85.82509469985962
5,10X_LLU_A_zumi_umap.csv,2825,7,90.83495998382568
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,64.06627702713013
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,66.22406768798828
8,10X_LLU_B_umitools_umap.csv,1184,5,61.988933801651
9,10X_LLU_B_zumi_umap.csv,1207,5,61.32907295227051
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,148.94098663330078
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,174.4183702468872
12,10X_NCI_A_umitools_umap.csv,5344,9,149.37038469314575
13,10X_NCI_A_zumi_umap.csv,5385,8,140.92659831047058
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,88.03271913528442
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,100.2624990940094
16,10X_NCI_B_umitools_umap.csv,2630,7,90.57807183265686
17,10X_NCI_B_zumi_umap.csv,2836,7,93.38321018218994
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,150.95724868774414
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,164.9727590084076
20,10X_NCI_M_A_umitools_umap.csv,5339,9,150.91233491897583
21,10X_NCI_M_A_zumi_umap.csv,5416,8,141.45941257476807
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,86.6403865814209
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,95.2279965877533
24,10X_NCI_M_B_umitools_umap.csv,2628,7,90.33671641349792
25,10X_NCI_M_B_zumi_umap.csv,2805,7,91.69291496276855
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,45.72019624710083
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,46.467360734939575
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.68168640136719
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,47.223835468292236
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,48.583160638809204
31,C1_FDA_HT_B_rsem_umap.csv,231,3,49.090516090393066
32,C1_LLU_A_featureCounts_umap.csv,70,3,48.468775033950806
33,C1_LLU_A_kallisto_umap.csv,72,3,47.76176166534424
34,C1_LLU_A_rsem_umap.csv,71,3,45.221781969070435
35,C1_LLU_B_featureCounts_umap.csv,59,3,47.617846727371216
36,C1_LLU_B_kallisto_umap.csv,60,3,50.5575897693634
37,C1_LLU_B_rsem_umap.csv,60,3,44.370673179626465
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,53.0159125328064
39,ICELL8_PE_A_kallisto_umap.csv,570,4,52.256181716918945
40,ICELL8_PE_A_rsem_umap.csv,563,5,53.344717025756836
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,52.24217343330383
42,ICELL8_PE_B_kallisto_umap.csv,551,4,50.880391120910645
43,ICELL8_PE_B_rsem_umap.csv,548,4,51.91340231895447
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,51.57328963279724
45,ICELL8_SE_A_rsem_umap.csv,569,4,49.69631099700928
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,51.33563160896301
47,ICELL8_SE_B_rsem_umap.csv,549,4,53.49894905090332
