"","UMAP_1","UMAP_2"
"Cell1",4.63397725891431,4.0327844329877
"Cell2",-4.00510421920458,-6.50705817260312
"Cell3",-4.55756012130419,0.639870257000456
"Cell4",3.12874397110303,1.34529504261447
"Cell5",-3.52821746993701,0.407006413559447
"Cell6",-2.6732541673247,-14.5264454177813
"Cell7",11.5196627027925,-0.724173053284158
"Cell8",2.93590720962842,13.9490136810346
"Cell9",-2.68192330527941,-14.8583746246295
"Cell10",2.62384685348829,14.6087903686566
"Cell11",10.8975942976411,-0.284089594264497
"Cell12",13.3050897962983,6.50469443283511
"Cell13",-4.04244557548205,1.44561860046817
"Cell14",12.6016634352144,7.26604887924625
"Cell15",5.96381839584669,-13.1678629211383
"Cell16",-3.24012676406542,-15.2835026077227
"Cell17",3.57675107788404,4.25335928879214
"Cell18",12.8066070921357,6.60666272125674
"Cell19",3.08947690796216,0.880336851696501
"Cell20",-16.6139890306059,2.10827347717715
"Cell21",12.8602255232271,7.67786499939395
"Cell22",10.4223240263398,-0.843643157859315
"Cell23",-1.57118252444903,-0.927272348781099
"Cell24",1.10743292641004,0.521403998951445
"Cell25",11.6537454969819,-0.792019127984514
"Cell26",3.25461324524244,0.844016284565459
"Cell28",0.758856261485418,-3.84779837646054
"Cell29",-16.3333188645903,2.62566158256961
"Cell30",-3.14009014297167,-15.2314634612994
"Cell31",12.6388166792329,7.31101080856753
"Cell32",11.5438831694063,-0.900343596120347
"Cell33",3.11482080292066,1.36587318859531
"Cell34",6.10468372177442,-12.4281797698932
"Cell35",13.8467577345308,7.56018254242374
"Cell36",-1.74308303523699,9.00508973083926
"Cell37",-2.55842319656054,-14.7731333068805
"Cell38",3.1287568457063,1.33075663528873
"Cell39",-16.6701833360259,2.27389928780032
"Cell40",13.2779615766939,7.44567677460147
"Cell41",-2.19739023376147,2.29771396599246
"Cell43",3.33810814689954,14.4978017517133
"Cell44",-4.60212246108691,-5.64116528548764
"Cell45",-2.29991010356585,0.42010304413272
"Cell46",2.55822094749769,0.310063631157408
"Cell47",5.9651621229585,-14.0431614211993
"Cell48",4.03860887359937,4.92654463730289
"Cell49",-3.14897528815905,2.20973751030398
"Cell50",-2.03211382556597,-0.643202676554193
"Cell51",1.63519223999341,-3.79670980491208
"Cell52",6.29842504333814,-13.669438391109
"Cell53",-4.8667790048186,-5.77525284804868
"Cell54",-2.89543667960803,-14.6998062423663
"Cell55",-5.00767866302172,-5.85468199767636
"Cell56",11.1356590635713,-0.0791142574744124
"Cell57",1.72167142700513,-3.40416935004758
"Cell58",6.55874475311597,-13.2164259246783
"Cell59",1.2446746475633,-2.11993244208859
"Cell60",6.03648599457105,-13.4893827728228
"Cell61",2.68876680206617,14.7497644134565
"Cell62",12.9623478300508,6.8439268775983
"Cell63",-2.77275148559252,2.51894232712222
"Cell64",-16.8640805833403,2.20920202217532
"Cell65",3.4324837572511,1.86672040901614
"Cell66",-7.38644949126879,0.118632168392668
"Cell67",-4.12574354339282,-14.7284832290606
"Cell68",13.5512932188447,6.6395640083356
"Cell69",-1.74750641513507,9.37379738769961
"Cell70",3.34563239883741,14.704645127873
"Cell71",2.10344489883741,1.28777870617343
"Cell72",10.7543629057344,-0.991221099277009
"Cell73",-3.816125547177,-15.4367866805987
"Cell74",5.83030017685254,-12.9306021026568
"Cell75",-3.57336465049426,0.204599291901122
"Cell76",5.614454115146,-13.7380218795733
"Cell77",-4.51486555267016,-6.25405409850644
"Cell78",-1.06697014499346,-1.40430954017209
"Cell80",10.9842947370942,0.263140947441588
"Cell82",-2.80377784896533,1.22734496078921
"Cell83",0.926014507525762,-3.97535803832578
"Cell84",-16.1436769120757,2.30909988365604
"Cell85",10.9962080366548,-0.814287140150537
"Cell86",-3.93467656303088,-5.62732079543637
"Cell87",2.51340421509107,13.7943601318402
"Cell88",-3.57766190696398,2.08140704117251
"Cell89",-0.724538450724283,-0.829069345374574
"Cell90",12.8808306105073,7.15964362106753
"Cell91",-2.9400941484038,1.41506394825412
"Cell92",3.95557388138135,4.77352473221255
"Cell93",5.75065549682935,-12.9842338851886
"Cell95",3.42808326553663,14.0708656021161
"Cell96",13.6062038786348,7.07125946960879
"Cell97",-4.37407079864184,-6.31737378158139
"Cell98",6.27051862549146,-13.1873493484454
"Cell99",-7.74088016677539,0.258734614471922
"Cell100",-4.60392109084765,-5.78233292617368
"Cell101",-3.57469407249133,-5.97554734267758
"Cell102",0.773714745753607,-3.94789364852475
"Cell103",-2.06641725230853,1.4727418132825
"Cell104",-8.02940908599536,-0.634278289158811
"Cell105",-2.9680642240111,-14.9359779647784
"Cell106",-16.4588529222075,2.2449586101575
"Cell107",-8.01788726974169,0.623971314053069
"Cell108",-4.36600557494799,1.55936119041873
"Cell109",-16.7299596421782,2.92648550949527
"Cell110",-1.01994893479983,-0.781386806745996
"Cell111",-4.07059708762805,0.832549066166411
"Cell112",-16.649576341397,1.81397363625003
"Cell113",2.20510729622205,1.50304743729068
"Cell114",-2.15124694038073,8.96683022461368
"Cell115",-4.67043844390551,-5.77141287841367
"Cell116",1.47845765423139,-4.05173519172238
"Cell118",-3.46481958556811,1.67002245865298
"Cell119",-3.75742093253771,-14.7462368301349
"Cell120",-3.00326362777392,-15.1600351623492
"Cell121",10.8174618132051,0.0905209489865404
"Cell122",-2.92161647010485,-14.8778286270099
"Cell123",-16.7608491532866,1.6362213798566
"Cell124",-1.76858857799212,-1.30180528678464
"Cell126",4.04509958099683,4.47146269760562
"Cell127",1.04671725105604,-4.31098392524289
"Cell128",-8.38892284560839,0.124730319599639
"Cell129",5.35678705047925,-13.0059414199786
"Cell130",4.35187228988965,4.15490338287784
"Cell131",4.12288793396314,4.62902924499942
"Cell132",-4.45422712493579,-5.64277365722226
"Cell133",-4.47656074691455,1.04706499062015
"Cell135",-1.64171043563525,-0.467562600155343
"Cell136",-4.47003999877612,-6.36825850524472
"Cell137",-4.38084951568286,-5.30663636245297
"Cell138",-1.47381189990679,8.49637410126163
"Cell139",10.3976744062837,-0.677984534879198
"Cell140",-1.77167049575488,-0.356114505906572
"Cell141",10.9053619749482,0.2537356921239
"Cell142",-7.72601047683398,-0.00294688262509291
"Cell143",-2.47653118301074,9.1559362121625
"Cell144",-1.76527682471911,9.00407216034366
"Cell145",-16.3751317613188,1.7508773513837
"Cell146",11.3638800032075,-0.597526717116107
"Cell147",-16.7712823503081,2.22471615753604
"Cell148",-3.74244276214282,-6.78298190154599
"Cell149",4.03309758972486,5.32486054382754
"Cell150",-7.67967001128832,0.355226368526946
"Cell151",3.4038132078584,14.8090429016156
"Cell152",-4.24204317260424,-6.28753521956967
"Cell153",5.75934919189771,-13.4105968765216
"Cell154",13.0587824232515,6.54994246445132
"Cell155",-1.60449246097247,9.2468843170209
"Cell156",-16.5216733567778,1.52371499023868
"Cell157",-4.30408254790942,0.340868086437712
"Cell158",3.00377186607679,1.2870796628995
"Cell159",2.21783026527723,0.431377024273406
"Cell161",1.44264408420881,-3.16336849250363
"Cell162",10.6856354124482,-0.932431369204988
"Cell163",-3.70954123664538,0.337221474270354
"Cell164",-3.32418171096484,-14.7576885513263
"Cell165",13.4681166059907,6.87580916367007
"Cell166",-0.836103593594233,-1.27572128095197
"Cell167",10.7269419081148,-0.780565022607316
"Cell168",0.775020921939215,0.397638768772612
"Cell169",-1.03441885638873,-0.34832669713067
"Cell170",2.50947841476758,0.444811195950041
"Cell171",1.59155293773969,-4.01429918326901
"Cell172",-0.683857595211664,-0.900101511855592
"Cell173",11.0226457960542,-0.183560042758455
"Cell174",-1.52859679389636,9.81066796265079
"Cell175",12.3576382048066,7.40209814987613
"Cell176",-3.91185656715075,-14.6016302398639
"Cell177",-16.3037101380889,2.57763311348392
"Cell178",5.83711751770337,-12.8395519546466
"Cell179",-16.2537213914458,2.62614104233218
"Cell180",-3.05367127586047,0.49219867668582
"Cell181",-3.46859685111682,-14.6729250244098
"Cell182",-4.50501648116748,-5.50089600600766
"Cell183",-3.33328882384936,-14.2889061263995
"Cell184",3.33648785423597,1.44017145119144
"Cell185",2.31036742996534,13.7898893066449
"Cell186",2.35757526230176,14.8171329208417
"Cell187",1.46041652035077,-3.00561955489682
"Cell188",-1.24215511012713,9.6211051651044
"Cell189",-4.9483539216582,-6.59978535689877
"Cell190",-7.51575246978442,-0.574393714428862
"Cell191",3.26395543884595,1.02228424034549
"Cell192",-2.81753460097949,1.58085033379031
"Cell193",11.5877388365205,-0.229031263967027
"Cell194",-3.00176182914416,-15.048175840755
"Cell195",-4.47649017501513,-5.80535891570615
"Cell196",4.17780526947339,4.18073222122623
"Cell197",-0.626944666392008,-0.822732656379213
"Cell198",1.43820222687086,-4.07550743140744
"Cell199",5.75972589325269,-12.9548788360553
"Cell200",-7.64324632812182,0.0674053736729723
"Cell201",-2.89949647117297,2.0570935913129
"Cell202",-3.2077635877196,0.25678357563449
"Cell203",-7.43827215362231,-0.370571985025873
"Cell204",10.3504179365571,-1.16508224525021
"Cell205",-2.53818789649645,1.4453239151044
"Cell206",12.7612284071382,7.66794392548038
"Cell207",-3.13949838805834,-14.0793428710894
"Cell208",11.8587225325044,-0.765485241194238
"Cell209",-4.20559850860278,-14.5673961929278
"Cell210",2.23267134498914,14.7363633819623
"Cell211",-3.06610742736498,1.92661830864383
"Cell212",12.4825352079805,7.19202324829532
"Cell213",-3.86699739623706,0.78239700279666
"Cell214",-3.25669542480151,2.1084840007825
"Cell215",-16.9440576188628,2.5433029838605
"Cell216",5.97084554504712,-13.5505447677569
"Cell217",1.23300858806928,-2.95203784026669
"Cell218",-2.96995392966906,-14.4697122863727
"Cell219",10.5419720060762,-0.510308156837692
"Cell220",3.43223651718458,4.58023163757754
"Cell221",13.0326603300508,6.64784619293643
"Cell222",-17.3707563035552,2.28283163986636
"Cell223",13.8995293028291,7.14849945984317
"Cell224",-3.82588211227099,-6.17043021239804
"Cell225",-1.70327941108386,8.20827099762393
"Cell226",-0.726002907044092,-0.516826055129041
"Cell227",10.9146335966523,-0.0313120774226088
"Cell228",2.10111960243543,-3.65066054381894
"Cell229",-7.43619409728686,0.119582147221099
"Cell230",2.53531893562635,0.836312861065398
"Cell231",-1.27465960908572,9.12598988495303
"Cell232",3.25043877434095,13.9970178314252
"Cell235",-3.07195988822619,-14.0535202316241
"Cell236",-0.12787981856505,-0.755968242068757
"Cell237",13.4427832014497,7.11998888931705
"Cell238",-3.52032772231738,-14.5169420532184
"Cell239",-2.47004810500781,9.52798077545596
"Cell240",-3.15048662353198,-14.1380243591266
"Cell241",-16.7976857774321,1.86214682541324
"Cell242",-4.2396546952788,1.51508757553531
"Cell243",6.4118870146211,-13.2946081451373
"Cell244",-3.80257097411791,2.00722071609927
"Cell245",-1.12654135156314,-0.928252159734239
"Cell246",-1.90674081969897,8.51326748810245
"Cell247",0.880144680255255,-3.81407311477231
"Cell248",-3.78654066253344,2.11831519089175
"Cell249",-16.6486894242827,2.17606231651736
"Cell250",-3.36178580451647,-14.972453146358
"Cell251",10.8711765654023,-0.0723155430750746
"Cell252",-3.68238607574145,-14.647462873836
"Cell253",-3.86804119277636,1.29554161510898
"Cell254",5.47821172546705,-13.3306379608111
"Cell255",-7.23365417647998,-0.116038828273286
"Cell256",13.609643781894,7.23581788025333
"Cell257",-4.7122756593291,0.915538758854399
"Cell258",-3.19888201881091,1.0793434091611
"Cell259",2.39682945083936,14.1048545547528
"Cell260",10.9970520384248,-1.26371171989011
"Cell261",13.1849811918672,6.84984538040591
"Cell262",3.19415172409376,14.2192640014691
"Cell263",3.43802412819227,14.3961362548871
"Cell264",-4.30165091682116,-5.57254126586484
"Cell265",2.59052594971021,14.0866727539106
"Cell266",-2.64382473159472,0.674068064312468
"Cell267",13.2330377943452,7.65893837891055
"Cell268",-4.21786013770739,-5.51862910308408
