"","UMAP_1","UMAP_2"
"Cell1",2.13867841975518,-11.7144231469082
"Cell2",11.3837171675427,0.067161294753671
"Cell3",-8.67134131176642,0.825094613368631
"Cell4",7.51069318072625,4.44776872092021
"Cell5",-0.510448825194157,-6.02030798501241
"Cell6",-8.70589007122687,0.772497329051614
"Cell7",-2.54878498299292,-4.45091482705343
"Cell8",-1.80269552452735,3.57259038382304
"Cell9",-4.07643378956488,-1.03753885335195
"Cell10",-1.65429187996558,3.387069019611
"Cell11",-2.23560203297309,-4.49545427865255
"Cell12",1.06499205844232,0.377518388564706
"Cell13",-8.60021437390021,0.289746853644967
"Cell14",1.56971155421563,0.568826290900827
"Cell15",5.7521191717846,6.98488429480326
"Cell16",-4.19999326450995,-0.737587001984
"Cell17",2.22083984629937,-12.3299197823452
"Cell18",1.71516262309381,0.173910978372217
"Cell19",4.4006525160534,-1.8294894368099
"Cell20",1.33648489730188,-3.38744803971517
"Cell21",1.01527475135156,2.14853480749857
"Cell22",-4.30408347828559,11.378528627689
"Cell23",-2.19155384285621,1.34659031325114
"Cell24",6.16926871554681,6.83635428839457
"Cell25",-4.26733483059577,11.6568022101475
"Cell26",3.80538378970452,-2.08924445218313
"Cell27",-1.61200298054389,1.57435468130839
"Cell28",0.57766031043359,5.75879767828715
"Cell29",0.444070446656429,-3.10798832482564
"Cell30",-4.47802938206366,-0.925736454193473
"Cell31",1.56627284304925,1.14090219431651
"Cell32",-2.71990312321357,-4.46086451119649
"Cell33",5.60406886355706,6.86063769751322
"Cell34",1.20324693934747,1.09275582724345
"Cell35",-2.39285398705176,2.84394362860453
"Cell37",0.809944617913448,-2.26977750367391
"Cell38",0.761407125161373,-0.304817077581763
"Cell39",1.62778745906182,-1.74168929166067
"Cell40",-3.55166329128913,-1.93701120919454
"Cell41",2.89856730716058,-4.78254553384054
"Cell42",7.08552228228875,4.03436950140727
"Cell43",-7.21802557690314,-1.59157535142171
"Cell44",11.4764457823498,0.607402357394815
"Cell45",0.00368874089547333,-6.54712387627828
"Cell47",-0.102071952654637,-0.150100634311318
"Cell48",1.74274407641717,0.540508660609842
"Cell49",2.22205554263421,-4.58379742211568
"Cell50",-2.13711906655005,1.46764245920908
"Cell51",0.386273253129207,4.95715192251933
"Cell52",0.3803204180462,2.6802671282841
"Cell53",11.8421045424206,0.417264255817056
"Cell54",1.09029113070794,-1.48883184499013
"Cell55",3.10595356242486,3.53870633536112
"Cell56",-4.50297845585517,11.3192482321812
"Cell57",1.01909743563958,5.20842889242899
"Cell58",0.180632817910396,2.60798052244914
"Cell59",-0.180718821121967,-1.69406303471792
"Cell60",0.452323067353451,2.42621639662516
"Cell61",-1.54059011919669,3.59263304167521
"Cell62",-2.92220462544135,-2.21344324654806
"Cell63",-0.370035153462208,-6.27725025719869
"Cell64",-9.45990599377326,5.91997769766581
"Cell65",0.306793379948818,-0.0735118359969851
"Cell66",0.244997906850063,-1.58813199109304
"Cell67",0.275807190106594,-1.84565505093801
"Cell68",1.62542330043145,0.579611870582223
"Cell69",3.9487219931347,-0.357751530473113
"Cell70",-7.88580025417975,-1.39307102269399
"Cell71",7.13132725970575,4.26215747290385
"Cell72",-2.37472881062201,-4.05550953454244
"Cell73",0.112948584721767,-1.4767472416805
"Cell74",1.47708808200189,1.87465861731303
"Cell75",-8.48818052990607,0.586552831466318
"Cell76",3.92219601886102,-1.85915538377035
"Cell78",-4.01391948445014,2.02045586996806
"Cell79",-2.57069493515662,-4.20852037972677
"Cell80",-4.07649220211676,11.818430933292
"Cell81",1.07635723368951,2.71347263746989
"Cell82",2.2057918192608,-4.52242752618062
"Cell83",-6.57372463925055,-5.03617188042867
"Cell84",-8.75862349255256,5.67987063818705
"Cell85",-4.4029842732685,11.6010399191929
"Cell86",2.81704722659417,3.37007907324564
"Cell87",-7.44233406765631,-1.74083181924093
"Cell88",3.04630218760797,-4.11092278069723
"Cell89",-4.73017348034552,2.42600277357829
"Cell90",-2.58332706673316,-2.28637882775533
"Cell91",-0.767852869464672,-5.94497772759664
"Cell92",1.49540363566705,-1.73070320195425
"Cell93",0.654468286202633,2.58993533545268
"Cell94",11.0935217024548,0.41084114008677
"Cell95",-7.5488194344776,-1.38146063393819
"Cell96",-2.58888114674262,-2.31349798745382
"Cell97",11.5343595625622,0.225855293805719
"Cell98",2.69327389018365,-3.68588325089681
"Cell99",0.372240173981869,-2.96765920228231
"Cell100",11.2707115294201,0.764602097804666
"Cell101",11.6484552504284,0.181222352321267
"Cell102",-6.54276980145148,-4.77584311074483
"Cell103",5.48065243975946,6.71025517874491
"Cell104",-0.729506392611778,-0.410101231996894
"Cell105",1.19393514411279,-3.09875103539693
"Cell106",-1.4835631964939,-0.7962549001621
"Cell107",-1.13145012839011,-1.28161951607931
"Cell109",1.57970248477288,-2.8222279221462
"Cell110",-0.657251885740674,-5.58760925835836
"Cell111",7.00039445178338,-0.681612041656851
"Cell112",-8.95660532696418,5.75215676718485
"Cell113",7.44239579455682,3.82014277868998
"Cell114",2.94491969363519,-0.237820702482938
"Cell115",11.9385591627819,0.288126292760492
"Cell116",-6.25766934139899,-4.62870737618673
"Cell117",7.69219266192743,-0.717589703266501
"Cell119",0.335340488122188,-2.42997905320394
"Cell120",-0.413469341232098,-2.43976780480611
"Cell121",-2.59558666927985,-4.27002331322896
"Cell122",0.0336006762249106,-2.33961650437582
"Cell123",-8.88506544811896,5.50394204550517
"Cell124",-2.31533635838202,2.24340036803019
"Cell125",-6.31565321667365,-4.54511734551656
"Cell126",2.34188925044366,0.840297016437173
"Cell127",0.583281743691646,5.36000302725565
"Cell128",1.91616355197259,-2.12776693410146
"Cell129",0.628238189385616,2.46966985159647
"Cell130",4.14160357730218,-1.41134759492147
"Cell131",2.33806573169061,-11.9004459053921
"Cell132",3.13577924983331,3.24167922430766
"Cell133",6.99364577548333,-1.03005435771215
"Cell134",2.39865504519769,-1.58741268223989
"Cell135",-1.98321021778754,2.23064855032694
"Cell136",3.04757009761163,3.37108543806803
"Cell137",2.6791862131817,2.8428852885319
"Cell138",7.69792901294061,3.70872834616435
"Cell139",-2.57876063568763,-4.40867373055685
"Cell141",4.31177150027581,-2.28350969857442
"Cell142",-0.935341489149845,0.176914814050317
"Cell143",3.45613347308465,-0.373897191946387
"Cell145",-8.82356489880256,5.58221772604716
"Cell146",-2.24913967831305,-3.80507084435689
"Cell147",0.969497430489742,-3.05808707780111
"Cell148",3.40116750018426,3.37039116316569
"Cell149",1.78375922458001,-12.4301147133754
"Cell150",7.96772252337762,-0.911051181023001
"Cell151",-2.15747023804358,3.63307360106242
"Cell152",3.59988890902826,3.1124587386204
"Cell154",-2.70449699146918,-2.40038796967733
"Cell155",-2.48100115044288,0.784662398631692
"Cell156",-9.16329420788459,5.50391391211283
"Cell157",-8.53976238949469,0.741796764667154
"Cell158",4.24259721057244,-2.39575668877828
"Cell159",1.05607246177026,1.33669749193919
"Cell160",-6.15694512112311,-5.23847433633077
"Cell161",-6.31758106930426,-5.03081890649068
"Cell162",-4.62704671604804,11.3471174567295
"Cell163",7.72594987170526,-0.341781657998442
"Cell164",-0.0481714723842508,-1.61057647771108
"Cell165",2.04342614428827,1.3247891991688
"Cell166",-1.68164612038306,1.82101634436381
"Cell167",-2.35452951176337,-4.26704737252462
"Cell168",5.39399205462762,7.25433114462626
"Cell169",-3.98535336239508,1.90242126875651
"Cell170",7.21949063556024,4.20161250525248
"Cell171",1.22971199767419,5.22434571676981
"Cell172",-1.94630683643988,1.07829514437449
"Cell173",-4.47451318485907,11.5932598441197
"Cell174",4.69491349475213,-0.908542183105826
"Cell175",3.30707083957025,0.163805159862161
"Cell176",0.0621062399608725,-2.01822253770101
"Cell177",-8.94535101635627,5.31264022284281
"Cell178",0.838039624856197,2.50615743094218
"Cell179",-9.0229371903675,5.7213831275059
"Cell180",-8.11809624416999,0.182415160472513
"Cell181",-0.268848848177708,-2.32887097901571
"Cell182",11.2022091032726,0.234900835092187
"Cell183",1.67898951785394,-1.86349293297994
"Cell184",5.23662911670037,7.15850165777934
"Cell185",-2.28296495659522,3.22517445975077
"Cell186",-1.47823966725043,3.35421088629496
"Cell187",5.74835454242059,6.5916223853184
"Cell188",3.60589371936151,-0.869952765171408
"Cell189",3.51009808795282,2.73577526503336
"Cell190",2.44111763255426,-2.45821973389852
"Cell191",7.5348249556286,3.87773707800639
"Cell192",3.10429655330011,-4.50242325371969
"Cell193",-2.08582998497657,-4.50470444268453
"Cell194",-9.52464426739386,5.17816880636942
"Cell195",3.29932056681939,2.6550305216862
"Cell196",1.88485275523492,-11.5242366463588
"Cell197",-1.48552442772559,1.74227968149912
"Cell198",-6.0831440804737,-5.0950755745815
"Cell199",0.872058737443172,0.644390138919473
"Cell200",0.995769012139522,-2.02984508580434
"Cell201",-0.587331832035101,-6.26455446786153
"Cell202",7.06034289614984,-0.802269068424582
"Cell203",-2.23369945271186,-3.97981425828207
"Cell204",-2.13529099209479,-3.9262261063503
"Cell206",-2.46554614288977,-2.1448243529247
"Cell207",0.738181817696773,0.0997152357650999
"Cell208",-4.13266171200446,11.0157108634068
"Cell209",-4.91950882656745,-0.635316190187811
"Cell210",-7.97098721249274,-0.773733940784812
"Cell211",2.88654862658807,-4.59084412163961
"Cell212",-2.64487541897467,-2.35232421464193
"Cell213",-8.35176933987311,0.121903124387384
"Cell214",3.10793434398004,-4.69627853936422
"Cell215",1.46590172068902,-2.4862425000118
"Cell216",0.464348662064754,2.67272094183695
"Cell217",0.816486346886837,5.06366160803568
"Cell218",-4.48582328541449,-1.45899769372213
