,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,53.48057270050049
1,ICELL8_SE_B_kallisto_umap.csv,553,5,55.716036796569824
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,91.90325284004211
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,105.06065964698792
4,10X_LLU_A_umitools_umap.csv,2476,7,92.17323088645935
5,10X_LLU_A_zumi_umap.csv,2825,7,99.61383771896362
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,65.67405986785889
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,67.28298163414001
8,10X_LLU_B_umitools_umap.csv,1184,5,68.13228392601013
9,10X_LLU_B_zumi_umap.csv,1207,5,68.20846772193909
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,152.77704787254333
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,189.09998750686646
12,10X_NCI_A_umitools_umap.csv,5344,8,154.55595207214355
13,10X_NCI_A_zumi_umap.csv,5385,8,156.6296763420105
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,95.65934467315674
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,110.04298758506775
16,10X_NCI_B_umitools_umap.csv,2630,7,93.39257955551147
17,10X_NCI_B_zumi_umap.csv,2836,7,100.0832142829895
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,154.41035342216492
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,182.19255709648132
20,10X_NCI_M_A_umitools_umap.csv,5339,8,151.98233604431152
21,10X_NCI_M_A_zumi_umap.csv,5416,8,152.6685435771942
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,94.2842960357666
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,107.12438607215881
24,10X_NCI_M_B_umitools_umap.csv,2628,7,94.11123371124268
25,10X_NCI_M_B_zumi_umap.csv,2805,7,100.16922068595886
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,48.50324630737305
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,54.91984009742737
28,C1_FDA_HT_A_rsem_umap.csv,197,3,54.8173885345459
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,53.354300022125244
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,54.99629759788513
31,C1_FDA_HT_B_rsem_umap.csv,231,3,55.34695911407471
32,C1_LLU_A_featureCounts_umap.csv,70,3,53.22313213348389
33,C1_LLU_A_kallisto_umap.csv,72,3,51.294323682785034
34,C1_LLU_A_rsem_umap.csv,71,3,50.6699492931366
35,C1_LLU_B_featureCounts_umap.csv,59,3,49.27783942222595
36,C1_LLU_B_kallisto_umap.csv,60,3,48.42159342765808
37,C1_LLU_B_rsem_umap.csv,60,3,47.157191038131714
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,55.590250968933105
39,ICELL8_PE_A_kallisto_umap.csv,570,4,55.59896421432495
40,ICELL8_PE_A_rsem_umap.csv,563,4,55.06747579574585
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,55.42823505401611
42,ICELL8_PE_B_kallisto_umap.csv,551,4,59.008015871047974
43,ICELL8_PE_B_rsem_umap.csv,548,4,56.476847887039185
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,57.71634554862976
45,ICELL8_SE_A_rsem_umap.csv,569,4,56.111589670181274
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,56.51876997947693
47,ICELL8_SE_B_rsem_umap.csv,549,4,57.80198264122009
