,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,96.937,62.398,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.348,0.184,0.450,0.366,0.313,0.535,11,7
1,953,4,117.357,84.020,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.376,0.414,0.706,0.462,0.748,0.854,13,7
2,953,8,158.908,125.086,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,239.604,206.006,0.819,0.924,0.962,0.788,0.902,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,402.884,361.205,0.559,0.622,0.743,0.542,0.614,0.745,0.547,0.612,0.741,0.527,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,735.204,668.624,0.318,0.152,0.510,0.297,0.145,0.508,0.364,0.149,0.524,0.337,0.100,0.379,0.352,0.059,0.289,15,8
6,1892,2,141.054,101.255,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.310,0.131,0.401,0.318,0.241,0.487,17,9
7,1896,4,180.290,141.999,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.307,0.383,0.686,0.333,0.578,0.782,15,9
8,1895,8,263.986,222.864,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.708,0.877,0.898,1.000,1.000,15,8
9,1898,16,427.069,380.572,0.866,0.841,0.949,0.812,0.910,0.960,0.838,0.963,0.971,0.835,0.960,0.972,0.851,0.926,0.967,16,15
10,1900,32,747.099,685.062,0.409,0.440,0.689,0.561,0.632,0.746,0.586,0.641,0.748,0.579,0.563,0.751,0.584,0.547,0.746,22,21
11,1902,64,1396.925,1299.734,0.342,0.254,0.523,0.345,0.272,0.528,0.397,0.278,0.532,0.383,0.191,0.465,0.354,0.137,0.430,22,16
12,2836,2,184.842,139.308,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.310,0.117,0.390,0.302,0.203,0.458,18,11
