,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,91.501,60.666,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,111.205,80.926,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.360,0.440,0.720,0.462,0.748,0.854,12,7
2,953,8,150.846,120.760,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,230.222,198.736,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,389.146,351.050,0.555,0.619,0.742,0.544,0.619,0.742,0.544,0.622,0.744,0.526,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,712.564,653.482,0.195,0.115,0.457,0.322,0.155,0.510,0.371,0.151,0.523,0.339,0.108,0.393,0.352,0.059,0.289,16,8
6,1892,2,135.206,96.653,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.321,0.136,0.406,0.318,0.241,0.487,16,9
7,1896,4,173.398,136.560,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.348,0.353,0.673,0.333,0.578,0.782,16,9
8,1895,8,255.899,216.407,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.413,0.703,0.876,0.898,1.000,1.000,15,8
9,1898,16,411.435,365.911,0.867,0.841,0.950,0.838,0.964,0.971,0.838,0.964,0.971,0.835,0.963,0.973,0.851,0.926,0.967,16,15
10,1900,32,727.017,662.475,0.537,0.523,0.725,0.587,0.653,0.753,0.587,0.648,0.754,0.582,0.566,0.750,0.584,0.547,0.746,22,21
11,1902,64,1354.674,1257.486,0.347,0.252,0.518,0.335,0.249,0.516,0.397,0.276,0.532,0.380,0.189,0.473,0.354,0.137,0.430,23,16
12,2836,2,176.501,133.971,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.295,0.115,0.386,0.302,0.203,0.458,19,11
