,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,89.230,57.886,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.346,0.185,0.450,0.366,0.313,0.535,11,7
1,953,4,106.078,76.730,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,144.004,114.300,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,218.070,188.544,0.843,0.972,0.977,0.786,0.905,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,367.907,331.695,0.530,0.602,0.744,0.525,0.611,0.744,0.554,0.627,0.749,0.526,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,668.319,616.501,0.336,0.155,0.515,0.285,0.136,0.508,0.368,0.169,0.525,0.334,0.105,0.392,0.352,0.059,0.289,16,8
6,1892,2,130.118,92.644,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.307,0.130,0.400,0.318,0.241,0.487,17,9
7,1896,4,165.164,129.896,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.311,0.338,0.664,0.333,0.578,0.782,17,9
8,1895,8,241.090,204.600,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.421,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,390.043,345.914,0.867,0.841,0.950,0.838,0.964,0.971,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,685.092,760.569,0.580,0.620,0.743,0.577,0.650,0.753,0.588,0.649,0.756,0.580,0.563,0.753,0.584,0.547,0.746,22,21
11,1902,64,1277.402,1187.574,0.359,0.263,0.519,0.339,0.253,0.519,0.394,0.274,0.534,0.381,0.179,0.464,0.354,0.137,0.430,22,16
12,2836,2,169.908,127.521,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.298,0.115,0.386,0.302,0.203,0.458,19,11
13,2841,4,228.661,183.935,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.321,0.319,0.654,0.343,0.457,0.724,18,12
14,2843,8,344.343,293.921,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.372,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,565.268,507.516,0.850,0.925,0.962,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,999.297,918.602,0.533,0.568,0.734,0.588,0.650,0.755,0.581,0.636,0.750,0.574,0.577,0.750,0.578,0.550,0.745,24,22
17,2845,64,1876.972,1794.186,0.356,0.279,0.510,0.321,0.270,0.506,0.415,0.320,0.525,0.397,0.200,0.476,0.347,0.157,0.453,25,19
18,3792,2,213.633,163.975,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.288,0.097,0.368,0.311,0.197,0.454,23,11
19,3798,4,369.342,305.028,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.326,0.256,0.618,0.331,0.451,0.723,23,12
20,3788,8,454.419,386.811,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.371,0.493,0.797,0.820,0.974,0.984,24,9
21,3783,16,734.442,663.148,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,1308.701,1211.371,0.656,0.756,0.841,0.636,0.742,0.835,0.661,0.778,0.845,0.652,0.772,0.846,0.635,0.683,0.832,31,25
23,3792,64,2478.298,2313.066,0.389,0.311,0.532,0.364,0.293,0.530,0.433,0.341,0.543,0.400,0.246,0.520,0.388,0.194,0.494,29,21
