,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,89.463,57.587,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.337,0.173,0.440,0.366,0.313,0.535,12,7
1,953,4,104.579,77.045,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.361,0.441,0.720,0.462,0.748,0.854,12,7
2,953,8,145.589,114.741,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,218.242,187.345,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,369.433,330.349,0.549,0.613,0.742,0.542,0.615,0.743,0.533,0.604,0.742,0.525,0.514,0.732,0.482,0.409,0.704,20,17
5,951,64,672.831,612.987,0.334,0.156,0.519,0.285,0.131,0.502,0.368,0.160,0.522,0.352,0.101,0.385,0.352,0.059,0.289,15,8
6,1892,2,129.312,92.594,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.306,0.136,0.403,0.318,0.241,0.487,17,9
7,1896,4,166.048,130.242,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.345,0.354,0.673,0.333,0.578,0.782,16,9
8,1895,8,243.079,204.346,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.424,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,391.552,346.954,0.836,0.962,0.972,0.820,0.910,0.960,0.838,0.964,0.971,0.834,0.960,0.969,0.851,0.926,0.967,16,15
10,1900,32,686.477,772.587,0.564,0.628,0.744,0.577,0.652,0.755,0.582,0.635,0.746,0.585,0.570,0.750,0.584,0.547,0.746,22,21
11,1902,64,1283.189,1183.585,0.353,0.262,0.524,0.341,0.249,0.518,0.402,0.279,0.538,0.363,0.164,0.456,0.354,0.137,0.430,20,16
12,2836,2,170.057,127.727,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.293,0.113,0.385,0.302,0.203,0.458,19,11
13,2841,4,228.604,183.885,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.323,0.336,0.663,0.343,0.457,0.724,17,12
14,2843,8,344.663,294.080,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.370,0.564,0.825,0.876,1.000,1.000,20,8
15,2841,16,565.161,507.916,0.847,0.922,0.958,0.812,0.905,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,999.579,916.798,0.595,0.646,0.755,0.566,0.622,0.745,0.597,0.666,0.763,0.577,0.589,0.753,0.578,0.550,0.745,24,22
17,2845,64,1880.867,1741.386,0.379,0.301,0.514,0.315,0.268,0.511,0.414,0.302,0.520,0.391,0.203,0.481,0.347,0.157,0.453,25,19
18,3792,2,212.229,164.274,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.297,0.105,0.379,0.311,0.197,0.454,20,11
19,3798,4,361.308,310.863,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.314,0.290,0.638,0.331,0.451,0.723,20,12
20,3788,8,466.044,387.485,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.364,0.535,0.812,0.820,0.974,0.984,22,9
21,3783,16,738.242,664.144,0.824,0.821,0.932,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,1313.272,1212.692,0.650,0.732,0.834,0.636,0.756,0.839,0.662,0.776,0.844,0.652,0.771,0.845,0.635,0.683,0.832,31,25
23,3792,64,2489.766,2312.878,0.302,0.234,0.507,0.365,0.308,0.533,0.422,0.330,0.542,0.401,0.234,0.515,0.388,0.194,0.494,28,21
24,4739,2,255.469,200.580,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.295,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,355.799,294.157,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.314,0.248,0.616,0.331,0.426,0.709,23,13
26,4744,8,548.459,477.883,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.346,0.504,0.799,0.532,0.809,0.910,24,13
27,4744,16,910.333,824.599,0.841,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,1635.035,1509.912,0.678,0.759,0.839,0.678,0.781,0.844,0.668,0.773,0.838,0.679,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,3091.650,2868.717,0.402,0.347,0.548,0.377,0.322,0.545,0.437,0.367,0.556,0.403,0.280,0.536,0.360,0.199,0.501,32,22
30,5697,2,300.880,238.241,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.285,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,419.666,348.897,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.313,0.241,0.608,0.321,0.411,0.699,25,14
32,5690,8,655.556,570.873,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.335,0.471,0.786,0.530,0.807,0.909,26,13
