,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,88.644,57.606,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.346,0.185,0.450,0.366,0.313,0.535,11,7
1,953,4,103.309,76.620,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,143.946,114.876,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,218.125,188.936,0.843,0.974,0.979,0.843,0.976,0.981,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,367.860,332.367,0.536,0.621,0.744,0.533,0.616,0.745,0.547,0.624,0.743,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,669.347,615.515,0.324,0.156,0.514,0.299,0.159,0.519,0.363,0.160,0.521,0.344,0.109,0.395,0.352,0.059,0.289,16,8
6,1892,2,127.184,92.246,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.315,0.128,0.399,0.318,0.241,0.487,17,9
7,1896,4,164.934,129.595,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.299,0.311,0.648,0.333,0.578,0.782,19,9
8,1895,8,242.538,204.337,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.420,0.703,0.876,0.898,1.000,1.000,15,8
9,1898,16,389.146,348.779,0.867,0.840,0.949,0.811,0.909,0.960,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,685.165,771.639,0.590,0.641,0.751,0.570,0.643,0.752,0.578,0.638,0.753,0.583,0.566,0.749,0.584,0.547,0.746,22,21
11,1902,64,1275.760,1187.243,0.366,0.271,0.526,0.348,0.261,0.521,0.397,0.281,0.532,0.374,0.182,0.462,0.354,0.137,0.430,22,16
12,2836,2,167.946,127.296,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.309,0.119,0.391,0.302,0.203,0.458,18,11
13,2841,4,228.135,184.375,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.333,0.317,0.653,0.343,0.457,0.724,18,12
14,2843,8,343.222,295.564,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.363,0.588,0.834,0.876,1.000,1.000,19,8
15,2841,16,564.543,505.772,0.850,0.923,0.961,0.849,0.970,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,994.866,920.238,0.592,0.628,0.749,0.571,0.630,0.749,0.586,0.658,0.760,0.587,0.615,0.758,0.578,0.550,0.745,26,22
17,2845,64,1875.421,1742.586,0.371,0.291,0.516,0.338,0.282,0.507,0.412,0.306,0.520,0.377,0.198,0.479,0.347,0.157,0.453,25,19
18,3792,2,209.381,170.181,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.264,0.103,0.376,0.311,0.197,0.454,21,11
19,3798,4,352.977,310.311,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.321,0.289,0.637,0.331,0.451,0.723,20,12
20,3788,8,471.287,389.342,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.356,0.523,0.806,0.820,0.974,0.984,23,9
21,3783,16,735.556,666.368,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,1311.177,1213.234,0.650,0.750,0.839,0.651,0.760,0.839,0.661,0.778,0.845,0.655,0.768,0.843,0.635,0.683,0.832,31,25
23,3792,64,2473.808,2310.460,0.390,0.322,0.535,0.364,0.308,0.535,0.435,0.334,0.541,0.380,0.240,0.517,0.388,0.194,0.494,29,21
24,4739,2,254.166,200.344,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.291,0.093,0.366,0.311,0.176,0.441,23,12
25,4742,4,354.179,293.731,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.325,0.269,0.625,0.331,0.426,0.709,22,13
26,4744,8,547.511,480.067,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.352,0.514,0.801,0.532,0.809,0.910,24,13
27,4744,16,911.205,827.062,0.842,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,1629.522,1507.077,0.676,0.760,0.837,0.665,0.771,0.840,0.670,0.774,0.840,0.678,0.752,0.838,0.651,0.689,0.831,28,25
29,4740,64,3079.400,2875.000,0.389,0.327,0.545,0.363,0.315,0.539,0.431,0.363,0.555,0.410,0.284,0.538,0.360,0.199,0.501,32,22
30,5697,2,299.221,237.762,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.278,0.093,0.365,0.312,0.148,0.419,23,14
31,5687,4,415.610,349.493,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.313,0.222,0.597,0.321,0.411,0.699,27,14
32,5690,8,649.525,572.393,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.335,0.485,0.793,0.530,0.807,0.909,25,13
33,5682,16,1078.294,982.183,0.810,0.897,0.952,0.810,0.946,0.957,0.810,0.945,0.957,0.808,0.944,0.956,0.808,0.945,0.956,16,16
34,5691,32,1943.526,1799.387,0.642,0.748,0.821,0.630,0.746,0.817,0.640,0.745,0.817,0.626,0.743,0.821,0.613,0.662,0.807,30,25
35,5691,64,3681.211,3440.458,0.414,0.358,0.564,0.368,0.335,0.563,0.451,0.386,0.577,0.422,0.289,0.554,0.429,0.260,0.541,33,27
36,6653,2,343.808,275.143,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.276,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,483.019,405.847,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.286,0.227,0.602,0.337,0.400,0.697,26,14
38,6648,8,750.925,664.204,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.343,0.470,0.789,0.535,0.815,0.911,25,13
39,6645,16,1258.139,1144.926,0.790,0.858,0.903,0.767,0.839,0.908,0.776,0.872,0.907,0.697,0.831,0.888,0.774,0.876,0.910,19,16
40,6640,32,2254.544,2090.884,0.661,0.756,0.843,0.647,0.747,0.837,0.677,0.776,0.842,0.671,0.768,0.841,0.677,0.747,0.845,31,28
41,6643,64,4284.745,3996.695,0.383,0.347,0.571,0.382,0.348,0.567,0.447,0.382,0.576,0.422,0.306,0.568,0.404,0.232,0.539,34,26
42,7600,2,388.371,313.052,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.294,0.083,0.354,0.303,0.135,0.405,26,16
43,7602,4,548.607,462.954,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.307,0.239,0.608,0.328,0.352,0.672,25,16
44,7598,8,851.673,754.653,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.336,0.466,0.786,0.472,0.752,0.891,26,14
45,7601,16,1438.240,1313.386,0.853,0.867,0.954,0.782,0.897,0.956,0.816,0.965,0.973,0.785,0.942,0.962,0.816,0.963,0.972,17,16
46,7602,32,2590.288,2390.103,0.667,0.697,0.794,0.643,0.704,0.786,0.666,0.719,0.790,0.654,0.695,0.791,0.653,0.650,0.794,28,25
47,7596,64,5025.028,4603.073,0.404,0.350,0.549,0.374,0.323,0.545,0.451,0.374,0.556,0.426,0.303,0.545,0.404,0.239,0.526,36,26
48,8560,2,433.092,350.583,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.284,0.076,0.348,0.285,0.128,0.398,28,17
49,8550,4,606.703,513.812,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.298,0.220,0.597,0.332,0.374,0.683,27,15
50,8536,8,952.324,843.786,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.331,0.429,0.770,0.330,0.649,0.860,29,16
51,8541,16,1600.882,1456.876,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.806,0.952,0.971,0.870,0.984,0.985,18,16
52,8548,32,2890.931,2671.549,0.655,0.719,0.829,0.660,0.765,0.834,0.678,0.788,0.843,0.662,0.769,0.841,0.648,0.726,0.839,30,28
53,8540,64,5504.712,5139.195,0.410,0.357,0.565,0.385,0.353,0.563,0.452,0.380,0.573,0.429,0.314,0.569,0.429,0.256,0.558,35,27
54,9488,2,474.762,385.893,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.284,0.079,0.351,0.294,0.133,0.404,27,16
55,9500,4,674.628,571.556,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.297,0.228,0.600,0.305,0.339,0.660,27,18
56,9497,8,1053.601,932.313,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.338,0.416,0.765,0.337,0.608,0.842,30,18
57,9498,16,1774.386,1611.660,0.843,0.924,0.958,0.849,0.963,0.970,0.849,0.963,0.970,0.653,0.863,0.927,0.849,0.964,0.970,22,16
58,9499,32,3208.993,2972.845,0.668,0.749,0.824,0.667,0.763,0.824,0.684,0.775,0.828,0.673,0.766,0.829,0.663,0.749,0.829,30,28
59,9505,64,6103.601,5727.077,0.450,0.434,0.615,0.381,0.372,0.606,0.477,0.445,0.620,0.464,0.371,0.619,0.436,0.294,0.608,39,31
