,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,88.474,57.544,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.325,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,106.755,76.748,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,143.916,114.486,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,218.905,186.751,0.843,0.972,0.977,0.789,0.901,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,369.319,331.177,0.545,0.613,0.744,0.519,0.596,0.741,0.546,0.606,0.741,0.525,0.514,0.732,0.482,0.409,0.704,20,17
5,951,64,673.127,613.752,0.328,0.158,0.516,0.289,0.146,0.508,0.380,0.167,0.525,0.342,0.106,0.393,0.352,0.059,0.289,16,8
6,1892,2,130.553,92.126,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.322,0.149,0.415,0.318,0.241,0.487,15,9
7,1896,4,165.316,130.026,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.291,0.329,0.658,0.333,0.578,0.782,18,9
8,1895,8,239.733,204.766,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,389.888,346.865,0.867,0.842,0.950,0.820,0.911,0.961,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,688.223,771.640,0.571,0.643,0.751,0.573,0.640,0.751,0.596,0.652,0.753,0.573,0.559,0.747,0.584,0.547,0.746,22,21
11,1902,64,1279.818,1182.554,0.349,0.246,0.522,0.336,0.239,0.518,0.398,0.268,0.529,0.363,0.179,0.467,0.354,0.137,0.430,22,16
12,2836,2,168.574,127.329,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.307,0.115,0.387,0.302,0.203,0.458,19,11
13,2841,4,227.086,183.797,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.316,0.342,0.669,0.343,0.457,0.724,16,12
14,2843,8,343.409,294.251,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.363,0.588,0.834,0.876,1.000,1.000,19,8
15,2841,16,564.710,505.721,0.849,0.869,0.950,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,1004.954,917.089,0.593,0.639,0.755,0.581,0.639,0.749,0.590,0.644,0.752,0.578,0.596,0.755,0.578,0.550,0.745,25,22
17,2845,64,1877.042,1745.890,0.384,0.299,0.515,0.334,0.270,0.505,0.412,0.293,0.517,0.397,0.198,0.478,0.347,0.157,0.453,25,19
18,3792,2,212.079,163.538,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.112,0.383,0.311,0.197,0.454,20,11
19,3798,4,355.097,310.239,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.296,0.256,0.618,0.331,0.451,0.723,23,12
20,3788,8,467.690,385.746,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.501,0.801,0.820,0.974,0.984,23,9
21,3783,16,737.247,661.987,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,1313.624,1211.095,0.643,0.740,0.836,0.626,0.750,0.834,0.662,0.777,0.844,0.650,0.767,0.843,0.635,0.683,0.832,31,25
23,3792,64,2485.233,2307.529,0.307,0.209,0.507,0.366,0.309,0.531,0.418,0.323,0.540,0.404,0.252,0.523,0.388,0.194,0.494,29,21
24,4739,2,252.792,200.184,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.295,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,352.806,291.849,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.287,0.268,0.622,0.331,0.426,0.709,23,13
26,4744,8,548.965,478.937,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.358,0.493,0.794,0.532,0.809,0.910,25,13
27,4744,16,910.454,825.887,0.841,0.915,0.965,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,1635.987,1504.005,0.658,0.739,0.830,0.660,0.772,0.837,0.670,0.774,0.839,0.682,0.754,0.841,0.651,0.689,0.831,28,25
29,4740,64,3097.405,2880.174,0.390,0.340,0.548,0.363,0.315,0.539,0.435,0.362,0.555,0.405,0.284,0.538,0.360,0.199,0.501,32,22
30,5697,2,298.695,237.427,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.304,0.088,0.361,0.312,0.148,0.419,24,14
31,5687,4,416.912,347.565,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.297,0.245,0.609,0.321,0.411,0.699,25,14
32,5690,8,654.121,570.181,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.334,0.484,0.792,0.530,0.807,0.909,25,13
33,5682,16,1081.786,978.531,0.810,0.944,0.956,0.810,0.946,0.957,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,1948.351,1799.416,0.635,0.733,0.819,0.603,0.730,0.813,0.639,0.752,0.821,0.625,0.741,0.820,0.613,0.662,0.807,30,25
35,5691,64,3694.734,3433.693,0.392,0.331,0.562,0.355,0.324,0.558,0.453,0.383,0.573,0.429,0.296,0.558,0.429,0.260,0.541,33,27
36,6653,2,343.491,274.778,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.275,0.078,0.347,0.319,0.148,0.418,29,14
37,6643,4,483.380,404.219,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.325,0.222,0.600,0.337,0.400,0.697,26,14
38,6648,8,755.155,658.183,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.344,0.479,0.791,0.535,0.815,0.911,25,13
39,6645,16,1261.412,1140.956,0.819,0.841,0.910,0.781,0.853,0.897,0.776,0.872,0.907,0.703,0.837,0.894,0.774,0.876,0.910,18,16
40,6640,32,2271.106,2095.616,0.672,0.748,0.837,0.664,0.752,0.837,0.677,0.775,0.842,0.680,0.758,0.844,0.677,0.747,0.845,29,28
41,6643,64,4295.461,4015.447,0.400,0.361,0.572,0.375,0.342,0.566,0.446,0.386,0.578,0.406,0.307,0.563,0.404,0.232,0.539,35,26
42,7600,2,387.894,312.853,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.284,0.079,0.351,0.303,0.135,0.405,27,16
43,7602,4,547.745,463.334,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.301,0.214,0.590,0.328,0.352,0.672,29,16
