,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,89.198,57.516,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.334,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,106.341,76.837,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.426,0.709,0.462,0.748,0.854,13,7
2,953,8,144.877,114.621,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,218.062,187.600,0.819,0.798,0.936,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,368.794,331.051,0.549,0.611,0.744,0.540,0.607,0.740,0.554,0.621,0.743,0.525,0.513,0.731,0.482,0.409,0.704,20,17
5,951,64,671.826,611.472,0.318,0.153,0.517,0.305,0.150,0.502,0.381,0.175,0.522,0.341,0.107,0.394,0.352,0.059,0.289,16,8
6,1892,2,129.126,92.210,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.304,0.124,0.394,0.318,0.241,0.487,18,9
7,1896,4,166.597,130.092,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.327,0.373,0.683,0.333,0.578,0.782,15,9
8,1895,8,242.270,205.149,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.708,0.877,0.898,1.000,1.000,15,8
9,1898,16,391.956,347.013,0.866,0.840,0.948,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,686.314,760.092,0.521,0.514,0.724,0.577,0.643,0.757,0.574,0.633,0.750,0.592,0.589,0.751,0.584,0.547,0.746,23,21
11,1902,64,1281.783,1184.040,0.357,0.269,0.523,0.347,0.247,0.515,0.393,0.265,0.529,0.381,0.195,0.471,0.354,0.137,0.430,23,16
12,2836,2,166.662,127.730,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.301,0.108,0.380,0.302,0.203,0.458,20,11
13,2841,4,229.163,184.140,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.333,0.317,0.653,0.343,0.457,0.724,18,12
14,2843,8,343.381,294.583,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.374,0.566,0.825,0.876,1.000,1.000,20,8
15,2841,16,565.620,507.449,0.850,0.924,0.962,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,999.974,918.468,0.573,0.644,0.757,0.584,0.650,0.756,0.598,0.655,0.756,0.585,0.612,0.753,0.578,0.550,0.745,26,22
17,2845,64,1879.187,1793.016,0.367,0.291,0.512,0.334,0.270,0.510,0.408,0.313,0.519,0.384,0.201,0.479,0.347,0.157,0.453,25,19
18,3792,2,213.216,164.272,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.283,0.103,0.375,0.311,0.197,0.454,21,11
19,3798,4,369.786,305.636,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.283,0.275,0.628,0.331,0.451,0.723,22,12
20,3788,8,453.385,386.820,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.365,0.514,0.804,0.820,0.974,0.984,23,9
21,3783,16,736.250,664.908,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.963,0.969,0.828,0.966,0.971,16,16
22,3791,32,1316.416,1209.804,0.646,0.727,0.830,0.642,0.758,0.837,0.665,0.771,0.842,0.656,0.742,0.838,0.635,0.683,0.832,29,25
23,3792,64,2485.945,2297.012,0.276,0.183,0.491,0.373,0.315,0.534,0.416,0.327,0.542,0.397,0.243,0.516,0.388,0.194,0.494,29,21
24,4739,2,256.219,200.776,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.284,0.107,0.380,0.311,0.176,0.441,20,12
25,4742,4,356.549,293.347,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.323,0.278,0.631,0.331,0.426,0.709,21,13
26,4744,8,550.804,478.904,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.350,0.498,0.795,0.532,0.809,0.910,25,13
27,4744,16,912.231,824.175,0.839,0.915,0.966,0.803,0.896,0.956,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,1627.259,1501.862,0.676,0.750,0.837,0.665,0.773,0.839,0.669,0.776,0.840,0.684,0.749,0.839,0.651,0.689,0.831,28,25
29,4740,64,3090.847,2871.001,0.367,0.330,0.544,0.382,0.336,0.548,0.440,0.367,0.555,0.419,0.281,0.535,0.360,0.199,0.501,32,22
30,5697,2,299.304,237.875,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.298,0.101,0.374,0.312,0.148,0.419,21,14
31,5687,4,419.610,348.898,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.307,0.240,0.608,0.321,0.411,0.699,25,14
32,5690,8,653.410,569.167,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.336,0.490,0.796,0.530,0.807,0.909,24,13
33,5682,16,1084.030,980.406,0.818,0.775,0.920,0.773,0.882,0.945,0.810,0.945,0.957,0.808,0.943,0.955,0.808,0.945,0.956,16,16
34,5691,32,1943.657,1794.910,0.631,0.739,0.818,0.633,0.730,0.814,0.639,0.747,0.819,0.629,0.740,0.820,0.613,0.662,0.807,30,25
