,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,86.131,57.335,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.326,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,107.032,76.973,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.441,0.720,0.462,0.748,0.854,12,7
2,953,8,143.085,115.278,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,219.779,189.151,0.843,0.972,0.977,0.791,0.907,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,369.273,331.714,0.555,0.629,0.748,0.537,0.611,0.742,0.542,0.609,0.741,0.524,0.512,0.731,0.482,0.409,0.704,20,17
5,951,64,675.724,617.501,0.329,0.162,0.521,0.302,0.172,0.516,0.372,0.157,0.525,0.349,0.101,0.384,0.352,0.059,0.289,15,8
6,1892,2,129.198,92.138,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.322,0.123,0.393,0.318,0.241,0.487,18,9
7,1896,4,165.339,130.274,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.291,0.338,0.664,0.333,0.578,0.782,17,9
8,1895,8,243.243,205.323,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.423,0.692,0.868,0.898,1.000,1.000,16,8
9,1898,16,391.881,349.003,0.867,0.841,0.950,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,688.625,778.981,0.434,0.323,0.646,0.574,0.635,0.752,0.585,0.652,0.759,0.578,0.565,0.751,0.584,0.547,0.746,22,21
11,1902,64,1285.199,1190.373,0.352,0.249,0.525,0.305,0.223,0.513,0.394,0.262,0.527,0.376,0.176,0.459,0.354,0.137,0.430,21,16
12,2836,2,169.141,127.885,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.301,0.113,0.385,0.302,0.203,0.458,19,11
13,2841,4,228.428,183.553,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.317,0.306,0.647,0.343,0.457,0.724,19,12
14,2843,8,343.205,295.570,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.566,0.825,0.876,1.000,1.000,20,8
15,2841,16,570.675,508.062,0.848,0.921,0.959,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,1004.497,917.950,0.564,0.628,0.754,0.579,0.638,0.754,0.593,0.644,0.752,0.573,0.606,0.756,0.578,0.550,0.745,25,22
17,2845,64,1885.264,1755.495,0.371,0.292,0.512,0.324,0.258,0.511,0.412,0.310,0.521,0.381,0.201,0.478,0.347,0.157,0.453,26,19
18,3792,2,211.033,163.410,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.278,0.104,0.379,0.311,0.197,0.454,20,11
19,3798,4,376.259,312.616,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.309,0.269,0.625,0.331,0.451,0.723,22,12
20,3788,8,449.167,386.869,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.360,0.506,0.803,0.820,0.974,0.984,23,9
21,3783,16,740.434,666.838,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,1319.954,1217.140,0.655,0.754,0.838,0.651,0.759,0.837,0.661,0.777,0.845,0.651,0.772,0.846,0.635,0.683,0.832,31,25
23,3792,64,2501.373,2318.021,0.195,0.141,0.483,0.349,0.304,0.528,0.428,0.336,0.545,0.387,0.239,0.515,0.388,0.194,0.494,29,21
24,4739,2,255.471,200.416,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.291,0.094,0.368,0.311,0.176,0.441,22,12
25,4742,4,355.727,294.347,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.325,0.266,0.625,0.331,0.426,0.709,22,13
26,4744,8,549.318,477.903,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.479,0.788,0.532,0.809,0.910,26,13
27,4744,16,915.983,827.237,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,1656.178,1509.554,0.667,0.742,0.833,0.666,0.769,0.838,0.664,0.776,0.840,0.674,0.734,0.839,0.651,0.689,0.831,27,25
29,4740,64,3105.251,2879.839,0.397,0.344,0.549,0.370,0.330,0.546,0.431,0.364,0.556,0.417,0.282,0.537,0.360,0.199,0.501,32,22
30,5697,2,298.565,237.276,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.287,0.091,0.362,0.312,0.148,0.419,24,14
31,5687,4,420.569,347.337,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.303,0.227,0.599,0.321,0.411,0.699,27,14
32,5690,8,651.759,570.761,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.328,0.486,0.793,0.530,0.807,0.909,25,13
33,5682,16,1088.601,979.825,0.808,0.894,0.949,0.775,0.884,0.946,0.810,0.945,0.957,0.770,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,1957.200,1811.285,0.627,0.723,0.816,0.633,0.745,0.819,0.639,0.744,0.817,0.621,0.737,0.818,0.613,0.662,0.807,30,25
35,5691,64,3717.200,3449.102,0.382,0.348,0.562,0.386,0.332,0.559,0.450,0.381,0.573,0.425,0.285,0.552,0.429,0.260,0.541,32,27
36,6653,2,397.516,357.547,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.287,0.084,0.355,0.319,0.148,0.418,26,14
37,6643,4,616.568,514.334,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.327,0.228,0.602,0.337,0.400,0.697,26,14
38,6648,8,949.043,827.313,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.331,0.481,0.791,0.535,0.815,0.911,25,13
39,6645,16,1575.442,1420.784,0.814,0.843,0.912,0.753,0.842,0.897,0.776,0.872,0.907,0.705,0.839,0.895,0.774,0.876,0.910,18,16
40,6640,32,2800.519,2579.118,0.670,0.699,0.830,0.677,0.766,0.842,0.677,0.776,0.842,0.679,0.765,0.843,0.677,0.747,0.845,30,28
41,6643,64,5301.878,4942.710,0.413,0.367,0.572,0.369,0.340,0.567,0.442,0.384,0.578,0.416,0.306,0.566,0.404,0.232,0.539,35,26
42,7600,2,504.450,401.654,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.273,0.081,0.352,0.303,0.135,0.405,27,16
43,7602,4,700.589,586.753,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.309,0.226,0.599,0.328,0.352,0.672,27,16
44,7598,8,1075.688,945.280,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.321,0.458,0.777,0.472,0.752,0.891,29,14
45,7601,16,1789.548,1621.551,0.854,0.869,0.955,0.816,0.965,0.973,0.816,0.965,0.973,0.747,0.926,0.955,0.816,0.963,0.972,18,16
46,7602,32,3208.873,2944.947,0.668,0.707,0.793,0.649,0.707,0.787,0.659,0.719,0.791,0.660,0.699,0.793,0.653,0.650,0.794,28,25
47,7596,64,6067.860,5626.488,0.400,0.351,0.552,0.375,0.327,0.547,0.447,0.377,0.556,0.420,0.287,0.547,0.404,0.239,0.526,34,26
48,8560,2,560.301,449.873,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.285,0.078,0.350,0.285,0.128,0.398,27,17
49,8550,4,772.468,652.821,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.316,0.221,0.599,0.332,0.374,0.683,26,15
50,8536,8,1194.119,1051.125,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.341,0.421,0.767,0.330,0.649,0.860,30,16
51,8541,16,1993.039,1803.329,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.808,0.949,0.969,0.870,0.984,0.985,18,16
52,8548,32,3584.896,3311.806,0.675,0.783,0.842,0.647,0.755,0.834,0.678,0.787,0.843,0.661,0.770,0.838,0.648,0.726,0.839,31,28
53,8540,64,6836.666,6342.741,0.419,0.358,0.563,0.372,0.339,0.560,0.449,0.376,0.570,0.435,0.321,0.572,0.429,0.256,0.558,35,27
54,9488,2,613.377,497.990,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.291,0.082,0.354,0.294,0.133,0.404,26,16
55,9500,4,854.294,718.985,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.305,0.221,0.597,0.305,0.339,0.660,27,18
56,9497,8,1321.897,1168.291,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.329,0.431,0.773,0.337,0.608,0.842,28,18
57,9498,16,2213.941,2001.057,0.849,0.963,0.970,0.849,0.963,0.970,0.849,0.963,0.970,0.634,0.858,0.927,0.849,0.964,0.970,22,16
58,9499,32,3994.938,3671.522,0.675,0.741,0.825,0.652,0.751,0.821,0.685,0.776,0.828,0.671,0.760,0.830,0.663,0.749,0.829,29,28
59,9505,64,7538.990,7046.162,0.456,0.419,0.614,0.423,0.384,0.607,0.483,0.445,0.619,0.453,0.377,0.617,0.436,0.294,0.608,41,31
