,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,56.46447825431824
1,ICELL8_SE_B_kallisto_umap.csv,553,5,56.46563148498535
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,96.03670597076416
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,98.19425129890442
4,10X_LLU_A_umitools_umap.csv,2476,7,91.76113557815552
5,10X_LLU_A_zumi_umap.csv,2825,7,98.64490056037903
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,67.2941038608551
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,68.51954340934753
8,10X_LLU_B_umitools_umap.csv,1184,6,71.04310774803162
9,10X_LLU_B_zumi_umap.csv,1207,6,69.62721085548401
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,162.30031943321228
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,186.76845693588257
12,10X_NCI_A_umitools_umap.csv,5344,9,159.92887926101685
13,10X_NCI_A_zumi_umap.csv,5385,9,172.41369128227234
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,94.44132566452026
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,102.61853528022766
16,10X_NCI_B_umitools_umap.csv,2630,7,93.73990654945374
17,10X_NCI_B_zumi_umap.csv,2836,7,100.24078726768494
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,159.23976063728333
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,175.8525333404541
20,10X_NCI_M_A_umitools_umap.csv,5339,9,162.44162964820862
21,10X_NCI_M_A_zumi_umap.csv,5416,9,162.83048796653748
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,91.12051773071289
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,106.36535930633545
24,10X_NCI_M_B_umitools_umap.csv,2628,7,96.75247287750244
25,10X_NCI_M_B_zumi_umap.csv,2805,7,98.94005918502808
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,47.63450336456299
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,51.91071796417236
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.8533353805542
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,51.277833461761475
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,51.72066068649292
31,C1_FDA_HT_B_rsem_umap.csv,231,4,52.62277364730835
32,C1_LLU_A_featureCounts_umap.csv,70,3,50.204105615615845
33,C1_LLU_A_kallisto_umap.csv,72,3,51.23726201057434
34,C1_LLU_A_rsem_umap.csv,71,3,48.43800663948059
35,C1_LLU_B_featureCounts_umap.csv,59,3,51.800485610961914
36,C1_LLU_B_kallisto_umap.csv,60,3,52.29006552696228
37,C1_LLU_B_rsem_umap.csv,60,3,49.44193363189697
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,56.65840125083923
39,ICELL8_PE_A_kallisto_umap.csv,570,5,53.768282890319824
40,ICELL8_PE_A_rsem_umap.csv,563,5,56.21016192436218
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,55.429682970047
42,ICELL8_PE_B_kallisto_umap.csv,551,5,55.28243970870972
43,ICELL8_PE_B_rsem_umap.csv,548,5,55.650537729263306
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,53.97495102882385
45,ICELL8_SE_A_rsem_umap.csv,569,5,57.02380681037903
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,54.95280623435974
47,ICELL8_SE_B_rsem_umap.csv,549,5,56.044843912124634
