,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,57.541080713272095
1,ICELL8_SE_B_kallisto_umap.csv,553,5,56.30602192878723
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,93.6102385520935
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,98.39187932014465
4,10X_LLU_A_umitools_umap.csv,2476,7,92.77580332756042
5,10X_LLU_A_zumi_umap.csv,2825,7,97.16197800636292
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,67.90784645080566
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,69.70317316055298
8,10X_LLU_B_umitools_umap.csv,1184,5,67.11299228668213
9,10X_LLU_B_zumi_umap.csv,1207,5,66.03525614738464
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,164.96262741088867
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,192.5409586429596
12,10X_NCI_A_umitools_umap.csv,5344,9,163.92314410209656
13,10X_NCI_A_zumi_umap.csv,5385,9,165.70242404937744
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,96.08092498779297
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,105.12409567832947
16,10X_NCI_B_umitools_umap.csv,2630,7,95.78885006904602
17,10X_NCI_B_zumi_umap.csv,2836,7,99.41701102256775
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,151.9417848587036
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,183.4929542541504
20,10X_NCI_M_A_umitools_umap.csv,5339,8,154.1041395664215
21,10X_NCI_M_A_zumi_umap.csv,5416,8,152.86751008033752
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,96.00197553634644
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,105.16785526275635
24,10X_NCI_M_B_umitools_umap.csv,2628,7,100.52648115158081
25,10X_NCI_M_B_zumi_umap.csv,2805,7,100.61821866035461
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,49.16707992553711
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,53.18635177612305
28,C1_FDA_HT_A_rsem_umap.csv,197,3,53.823638916015625
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,52.270883560180664
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,54.78970646858215
31,C1_FDA_HT_B_rsem_umap.csv,231,3,52.72398543357849
32,C1_LLU_A_featureCounts_umap.csv,70,3,54.37903690338135
33,C1_LLU_A_kallisto_umap.csv,72,3,50.549152135849
34,C1_LLU_A_rsem_umap.csv,71,3,52.92307710647583
35,C1_LLU_B_featureCounts_umap.csv,59,3,53.63788151741028
36,C1_LLU_B_kallisto_umap.csv,60,3,54.112462520599365
37,C1_LLU_B_rsem_umap.csv,60,3,50.41431784629822
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,55.955960750579834
39,ICELL8_PE_A_kallisto_umap.csv,570,4,56.13546371459961
40,ICELL8_PE_A_rsem_umap.csv,563,4,54.84708642959595
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,56.64527916908264
42,ICELL8_PE_B_kallisto_umap.csv,551,4,56.836042165756226
43,ICELL8_PE_B_rsem_umap.csv,548,4,56.0751531124115
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,55.95243048667908
45,ICELL8_SE_A_rsem_umap.csv,569,4,56.577592611312866
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,57.6071662902832
47,ICELL8_SE_B_rsem_umap.csv,549,4,56.897090911865234
