,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,74.276,41.593,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.324,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,78.598,42.440,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.440,0.720,0.462,0.748,0.854,12,7
2,953,8,88.122,61.826,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,111.908,88.230,0.843,0.974,0.979,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,167.210,144.777,0.529,0.607,0.743,0.518,0.594,0.740,0.549,0.625,0.745,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,286.744,248.864,0.325,0.156,0.522,0.276,0.137,0.509,0.376,0.160,0.520,0.351,0.100,0.383,0.352,0.059,0.289,15,8
6,1892,2,86.344,52.238,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.308,0.136,0.403,0.318,0.241,0.487,17,9
7,1896,4,96.102,61.433,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.315,0.346,0.667,0.333,0.578,0.782,17,9
8,1895,8,124.032,93.033,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.425,0.699,0.875,0.898,1.000,1.000,15,8
9,1898,16,175.170,140.825,0.867,0.841,0.950,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,287.339,245.561,0.594,0.654,0.754,0.559,0.634,0.752,0.583,0.649,0.752,0.580,0.563,0.752,0.584,0.547,0.746,22,21
11,1902,64,511.362,458.369,0.348,0.252,0.523,0.328,0.248,0.517,0.406,0.278,0.535,0.386,0.185,0.467,0.354,0.137,0.430,22,16
12,2836,2,97.174,64.671,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.305,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,120.376,82.909,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.331,0.304,0.646,0.343,0.457,0.724,19,12
14,2843,8,164.102,123.095,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.559,0.824,0.876,1.000,1.000,20,8
15,2841,16,240.173,200.053,0.848,0.922,0.959,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,407.571,353.103,0.601,0.648,0.756,0.584,0.648,0.754,0.594,0.662,0.760,0.575,0.587,0.752,0.578,0.550,0.745,24,22
17,2845,64,736.763,652.907,0.366,0.281,0.514,0.352,0.278,0.503,0.414,0.313,0.519,0.395,0.194,0.472,0.347,0.157,0.453,24,19
18,3792,2,118.354,74.658,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.288,0.108,0.380,0.311,0.197,0.454,20,11
19,3798,4,145.395,103.968,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.315,0.251,0.617,0.331,0.451,0.723,23,12
20,3788,8,198.743,156.153,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.361,0.518,0.808,0.820,0.974,0.984,22,9
21,3783,16,303.342,258.378,0.850,0.910,0.958,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
