,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,67.988,37.091,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.348,0.184,0.450,0.366,0.313,0.535,11,7
1,953,4,69.824,42.391,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.440,0.720,0.462,0.748,0.854,12,7
2,953,8,81.919,57.868,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,106.413,84.776,0.818,0.788,0.934,0.789,0.904,0.957,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,161.086,133.905,0.539,0.625,0.746,0.546,0.626,0.748,0.556,0.629,0.747,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,278.449,237.031,0.347,0.146,0.517,0.295,0.150,0.512,0.376,0.159,0.524,0.327,0.097,0.389,0.352,0.059,0.289,15,8
6,1892,2,77.006,48.114,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.307,0.128,0.399,0.318,0.241,0.487,17,9
7,1896,4,91.465,59.188,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.346,0.356,0.674,0.333,0.578,0.782,16,9
8,1895,8,114.970,91.210,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.423,0.704,0.876,0.898,1.000,1.000,15,8
9,1898,16,168.187,136.791,0.865,0.842,0.949,0.776,0.892,0.945,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,275.027,238.778,0.584,0.648,0.752,0.568,0.640,0.752,0.574,0.634,0.753,0.586,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,492.461,434.442,0.358,0.239,0.516,0.320,0.245,0.518,0.395,0.274,0.534,0.371,0.172,0.465,0.354,0.137,0.430,21,16
12,2836,2,93.253,61.055,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.286,0.107,0.380,0.302,0.203,0.458,20,11
