,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,63.165,33.668,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.331,0.173,0.440,0.366,0.313,0.535,12,7
1,953,4,65.540,39.083,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.440,0.720,0.462,0.748,0.854,12,7
2,953,8,76.387,51.041,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,97.805,74.804,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,145.168,120.963,0.536,0.612,0.741,0.539,0.612,0.745,0.549,0.621,0.748,0.527,0.516,0.734,0.482,0.409,0.704,20,17
5,951,64,248.473,213.667,0.340,0.171,0.524,0.280,0.148,0.508,0.369,0.161,0.520,0.348,0.106,0.394,0.352,0.059,0.289,16,8
6,1892,2,75.173,44.166,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.316,0.139,0.407,0.318,0.241,0.487,16,9
7,1896,4,82.319,55.242,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.310,0.367,0.677,0.333,0.578,0.782,16,9
8,1895,8,104.977,79.053,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.412,0.698,0.869,0.898,1.000,1.000,16,8
9,1898,16,150.961,123.793,0.838,0.966,0.973,0.838,0.964,0.971,0.838,0.963,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,247.120,214.730,0.571,0.586,0.734,0.571,0.643,0.752,0.589,0.648,0.754,0.580,0.564,0.752,0.584,0.547,0.746,22,21
