,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,65.804,36.128,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.328,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,66.811,42.276,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.374,0.416,0.707,0.462,0.748,0.854,13,7
2,953,8,80.545,54.527,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,102.761,79.488,0.818,0.789,0.935,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,154.956,128.354,0.547,0.617,0.747,0.540,0.613,0.746,0.547,0.618,0.745,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,264.257,226.322,0.322,0.161,0.513,0.285,0.153,0.512,0.378,0.177,0.526,0.343,0.105,0.390,0.352,0.059,0.289,16,8
6,1892,2,80.554,47.286,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.311,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,87.420,59.498,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.325,0.358,0.674,0.333,0.578,0.782,16,9
8,1895,8,111.753,84.177,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.699,0.875,0.898,1.000,1.000,15,8
9,1898,16,158.344,131.042,0.846,0.804,0.935,0.836,0.959,0.968,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,261.158,225.062,0.427,0.351,0.674,0.583,0.654,0.755,0.594,0.662,0.758,0.586,0.569,0.749,0.584,0.547,0.746,22,21
11,1902,64,465.404,412.644,0.359,0.277,0.528,0.326,0.252,0.515,0.400,0.266,0.526,0.383,0.184,0.469,0.354,0.137,0.430,22,16
12,2836,2,90.845,58.439,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.303,0.103,0.375,0.302,0.203,0.458,21,11
13,2841,4,108.371,76.613,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.336,0.309,0.647,0.343,0.457,0.724,19,12
14,2843,8,145.000,112.514,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,217.343,182.691,0.849,0.924,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,364.882,319.059,0.591,0.626,0.750,0.589,0.650,0.755,0.594,0.650,0.754,0.580,0.582,0.752,0.578,0.550,0.745,24,22
17,2845,64,671.830,594.439,0.371,0.281,0.508,0.342,0.276,0.507,0.415,0.313,0.521,0.390,0.203,0.482,0.347,0.157,0.453,25,19
18,3792,2,104.731,69.722,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.302,0.117,0.390,0.311,0.197,0.454,18,11
19,3798,4,130.027,94.211,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.310,0.259,0.622,0.331,0.451,0.723,22,12
20,3788,8,178.378,142.116,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.366,0.504,0.802,0.820,0.974,0.984,23,9
21,3783,16,274.965,232.750,0.850,0.910,0.958,0.815,0.894,0.952,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,473.482,416.580,0.642,0.725,0.833,0.644,0.752,0.838,0.662,0.772,0.843,0.653,0.770,0.844,0.635,0.683,0.832,31,25
23,3792,64,869.583,778.954,0.252,0.178,0.493,0.360,0.306,0.530,0.428,0.334,0.542,0.398,0.236,0.513,0.388,0.194,0.494,28,21
24,4739,2,119.272,81.368,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.282,0.105,0.378,0.311,0.176,0.441,20,12
25,4742,4,147.097,110.878,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.305,0.267,0.625,0.331,0.426,0.709,22,13
26,4744,8,212.704,172.328,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.346,0.496,0.797,0.532,0.809,0.910,24,13
27,4744,16,337.198,285.975,0.842,0.916,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.815,0.957,0.972,0.851,0.975,0.979,17,16
28,4746,32,583.079,511.652,0.686,0.766,0.841,0.647,0.763,0.836,0.671,0.783,0.842,0.679,0.752,0.841,0.651,0.689,0.831,28,25
29,4740,64,1076.584,967.586,0.401,0.353,0.548,0.334,0.304,0.537,0.438,0.361,0.554,0.411,0.286,0.540,0.360,0.199,0.501,32,22
30,5697,2,134.050,93.333,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.290,0.092,0.365,0.312,0.148,0.419,23,14
