,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,87.883,46.748,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.331,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,80.185,47.125,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.449,0.722,0.462,0.748,0.854,12,7
2,953,8,107.760,71.648,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,133.444,85.370,0.825,0.924,0.962,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,196.355,157.784,0.541,0.616,0.741,0.537,0.606,0.746,0.541,0.615,0.742,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,316.283,263.383,0.319,0.136,0.509,0.302,0.164,0.515,0.372,0.172,0.525,0.352,0.100,0.381,0.352,0.059,0.289,15,8
6,1892,2,105.714,60.560,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.321,0.122,0.393,0.318,0.241,0.487,18,9
7,1896,4,112.423,65.287,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.322,0.376,0.685,0.333,0.578,0.782,15,9
8,1895,8,142.006,109.230,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.407,0.709,0.877,0.898,1.000,1.000,15,8
9,1898,16,191.071,160.861,0.867,0.840,0.949,0.838,0.964,0.971,0.838,0.964,0.971,0.835,0.963,0.973,0.851,0.926,0.967,16,15
10,1900,32,309.000,280.970,0.555,0.579,0.739,0.585,0.655,0.756,0.590,0.655,0.757,0.584,0.566,0.749,0.584,0.547,0.746,22,21
11,1902,64,555.073,487.094,0.357,0.254,0.524,0.327,0.259,0.522,0.399,0.276,0.532,0.386,0.182,0.466,0.354,0.137,0.430,22,16
