"","UMAP_1","UMAP_2"
"Cell1",-7.46891168919557,13.1015607906079
"Cell2",-7.53123192158693,-2.10100654833557
"Cell3",20.3051099363232,5.0630585742688
"Cell4",0.456351894464555,-2.21611980669738
"Cell5",5.33103557261473,3.86863561398743
"Cell6",21.3010415616894,5.2800528598523
"Cell7",-21.8901663240527,4.14901514775513
"Cell8",2.38337536486632,-3.59012965433838
"Cell9",-0.220491495404181,-3.25603465311767
"Cell10",2.0118050161267,-4.21065930598022
"Cell11",-22.1486101564502,3.47548790700196
"Cell12",6.03103633555419,13.6815139842725
"Cell13",20.3763322416211,5.2972590518689
"Cell14",5.31009097727782,13.6911480022168
"Cell15",1.2236026111508,1.24357311851738
"Cell17",-8.00035909977907,13.4757692409253
"Cell18",5.6382641378308,14.1905834270215
"Cell19",0.431635994043413,-0.261421601703183
"Cell20",0.571520108308855,3.0236355853772
"Cell21",5.01801582011229,13.4701206279492
"Cell22",-21.9933710512256,4.28893991238831
"Cell24",0.366226601924959,-0.288620989253537
"Cell25",-21.7193384584522,4.40054674870728
"Cell26",0.399265188303056,-1.60975698702575
"Cell27",-4.80868582097047,-15.6370218204761
"Cell28",-16.3293333467578,-0.150380592277066
"Cell29",0.908883589830461,3.47395725972412
"Cell30",-0.182490166697439,-3.19175152056457
"Cell31",5.74074121150023,13.8231079173779
"Cell32",-21.5972414430713,3.66453691251038
"Cell33",1.07234247359282,1.04557495243309
"Cell34",1.16766102942473,0.971030001113399
"Cell35",5.16832729014403,13.8966571880078
"Cell36",11.9365253034497,-3.47949294321777
"Cell37",0.430628288116518,-1.77230409853698
"Cell38",1.34363527926451,0.753176618883594
"Cell39",1.142846900549,2.86933847195862
"Cell40",5.6094235959912,14.2031948161816
"Cell41",5.57567687663085,4.43460126645325
"Cell42",-0.162772175345358,-0.723022739818112
"Cell43",2.05480809840209,-3.93843678705932
"Cell44",-7.84314398137086,-1.56858090632202
"Cell45",5.97762723597533,4.05555578000306
"Cell46",-0.156127114269671,-1.82007364504577
"Cell47",1.42152364882475,-17.9610059665942
"Cell48",-7.54769996968263,13.3832733226514
"Cell49",5.84165855082518,3.44897623784302
"Cell50",-4.93064312306398,-15.839980881145
"Cell51",-16.7289133485889,0.0491909576153599
"Cell52",1.75683160456664,-17.1476686405444
"Cell53",-8.15287880269044,-2.22481898539306
"Cell54",0.495706874456468,-2.16189293139221
"Cell55",-7.66188482609743,-1.35718230479004
"Cell56",-20.9942923006152,4.01110835797547
"Cell57",-16.8176355775928,-0.016521375110165
"Cell58",1.36490793856627,-17.4947927402759
"Cell59",1.39281352194792,1.05153538710831
"Cell60",1.43917949828154,-17.8611963199878
"Cell61",2.40057440432555,-3.95941380732299
"Cell62",5.97045322093016,13.7977401805615
"Cell63",6.13879438075072,3.61895676381348
"Cell64",1.19890733393675,2.57266195542572
"Cell65",1.53973813685423,0.433561225006565
"Cell66",12.1989974561597,1.86725648171662
"Cell67",-0.158567149612841,-3.37136296503784
"Cell68",5.34443946513182,14.1589500499463
"Cell70",1.94772406252867,-3.55088452570678
"Cell71",0.349152225580278,-0.922694723536984
"Cell72",-21.642367404375,4.33533449895142
"Cell73",-0.236684482965407,-2.93723611109497
"Cell74",1.91961784991271,-17.8300569462085
"Cell75",21.22919364604,5.86683007008789
"Cell76",1.58683307799346,-17.9176633762622
"Cell77",-8.0566149171924,-0.797256867816464
"Cell79",-21.1144361909961,3.39295693166016
"Cell80",-21.0482683595752,3.4000582290387
"Cell81",1.85982926520354,-17.6425512241626
"Cell82",5.94150443705565,3.57736869580506
"Cell83",-16.008261722002,0.0811715317463718
"Cell84",0.840969223108354,2.65007372624634
"Cell85",-21.6979895052051,3.44712134129761
"Cell86",-7.79661087361329,-1.34277824633361
"Cell87",1.82914777430541,-3.51668767206909
"Cell88",5.86832090052611,3.97403498418091
"Cell89",-4.14680342045778,-15.7945211338306
"Cell90",5.04955907496459,14.0881969524121
"Cell91",5.93833060893065,3.853072602818
"Cell92",-7.52953438130372,13.3005401683545
"Cell93",2.14599128397948,-17.5044725345874
"Cell94",-7.4800506052112,-1.45162085764648
"Cell95",2.52306361826903,-4.0826442646289
"Cell96",4.90635915431029,13.5153209758496
"Cell97",-7.99154190388673,-2.27478079073669
"Cell98",2.31089611681944,-17.5948980259204
"Cell99",12.0721139493848,1.82828183896302
"Cell100",-8.01895765629762,-2.2175741600299
"Cell101",-8.29255585041994,-1.91703752749206
"Cell102",-16.6143808778858,0.055606503555759
"Cell103",0.659509677019182,1.09595670230149
"Cell104",11.5956039014722,1.61843879945038
"Cell105",-0.314844232473311,-2.74976758234741
"Cell106",1.11171730193144,2.72843619115113
"Cell107",11.7858590665723,2.10612507588623
"Cell108",20.4463376584912,5.29140444524048
"Cell109",0.609210986223284,3.19906993634461
"Cell110",0.88533087405211,1.16652812487839
"Cell111",20.6861047330762,5.2761203838086
"Cell112",1.04456992777831,2.92516942746399
"Cell113",0.286236274566713,-0.535558025767819
"Cell114",12.4294318738843,-3.63494567148925
"Cell115",-7.54944662419313,-2.11380628817321
"Cell116",-15.9828701433277,-0.207189361979977
"Cell117",21.4410447660351,5.64098950154541
"Cell118",20.6932248655224,5.58352823979615
"Cell119",-0.28004718986505,-3.45356158488037
"Cell120",-0.0320780085881918,-2.79451827280761
"Cell121",-21.9710646089649,3.84112783200501
"Cell122",-0.0292022372146814,-3.38495806925537
"Cell123",0.898244577970567,2.96746345288514
"Cell124",-4.67849020329469,-15.7846620487476
"Cell125",-16.0693598207568,-0.281568806102292
"Cell126",-7.40283684102052,13.0313465190625
"Cell127",-15.9215813097095,-0.377767007281796
"Cell128",12.4311685148144,1.45326658017395
"Cell129",2.10150976809508,-17.3679311680103
"Cell130",-6.97338871327394,13.1462919307446
"Cell131",-7.25002626744264,13.0146057201123
"Cell132",-8.3053074297046,-2.12769345515014
"Cell134",-6.90079359379762,13.4536077571606
"Cell135",-4.92994551030153,-15.6626298832202
"Cell136",-7.93865589467042,-2.22498730890991
"Cell137",-7.92648271885866,-1.20689968340637
"Cell138",12.2069215360547,-3.12476400606872
"Cell139",-20.8458128389453,3.62504478223084
"Cell140",20.758324581709,4.84264250523804
"Cell141",-0.195025247011122,-0.76393262617828
"Cell142",12.2496995511914,1.61994339949845
"Cell143",12.1531858030224,-3.10204533808471
"Cell144",12.3809928480054,-3.77056388132812
"Cell146",-21.1516580995654,3.70699949986695
"Cell147",0.487227279272142,2.82388802296875
"Cell148",-7.531753581438,-1.22082571261169
"Cell149",-7.8183598932361,13.6140176845288
"Cell150",12.5266522947217,1.45412041671036
"Cell151",2.49019690188414,-3.33095769160034
"Cell152",-7.96155456868165,-1.5847948002124
"Cell153",1.35604735049254,-16.9020250248218
"Cell154",5.77927823695189,13.6461364818311
"Cell155",12.5158252302075,-3.16604046099426
"Cell157",20.63886161479,5.71630640752076
"Cell158",0.174763027157846,-0.776921193530575
"Cell159",1.0939685884381,0.662453849384769
"Cell160",-16.4496584352588,-0.51799027197601
"Cell161",-16.1214247163867,-0.589160721232907
"Cell162",-21.4147901949024,4.4099778724408
"Cell163",20.3717298093701,4.88698454625367
"Cell164",-0.551151734266218,-2.95976833575012
"Cell165",4.89512677821166,13.3746196819043
"Cell166",-4.78133062687868,-16.3665159153247
"Cell167",-21.2624693330859,4.01445694691895
"Cell168",1.43595488699919,0.260299105713352
"Cell169",-4.39326862660402,-15.5812890934253
"Cell170",0.412739354696336,-0.740419666697995
"Cell171",-16.0891790804004,0.493805517027362
"Cell172",-4.88013271656984,-15.9634473728442
"Cell173",-21.1609087404346,4.15810628659485
"Cell174",11.8834199491406,-3.69113902323486
"Cell175",4.89479251536376,13.6501333308911
"Cell176",-0.295206081542906,-3.04900006525757
"Cell177",0.991409141149584,2.88998361356018
"Cell178",2.23040600451476,-17.3304498600269
"Cell179",0.611722129907671,1.50679625994919
"Cell180",21.492133099165,5.6784731937146
"Cell181",0.250217426147524,-2.52496079676391
"Cell182",-8.54858211842531,-1.72801546328308
"Cell183",-0.586739879522261,-2.82617429964782
"Cell184",1.38612099322325,1.27417077548264
"Cell185",1.9291736665631,-4.07100800745727
"Cell186",2.35692806872374,-4.06360844843628
"Cell187",1.02010210188872,1.38916190392731
"Cell188",12.6476707044507,-3.39668683283569
"Cell189",-7.86823229161256,-1.71688226931335
"Cell191",0.0417270097399385,-0.865199367930905
"Cell192",5.31618161829955,4.09852762944458
"Cell193",-21.1278219637012,3.45237870938538
"Cell194",-0.435820263299879,-2.36618499033691
"Cell195",-8.10928253499025,-0.949966471126095
"Cell196",-7.77192835179323,13.280003745625
"Cell197",-4.51459173527711,-16.0242956089282
"Cell198",-15.9657850679492,-0.464469592502133
"Cell199",1.73304863604552,-17.5696256565356
"Cell200",11.6096934858227,1.82891984708069
"Cell201",5.72507520350463,4.0850700927472
"Cell202",20.9146813932324,4.77054329640625
"Cell203",12.0170898023511,2.07084687478302
"Cell204",-21.8611727174854,3.73558588750122
"Cell205",5.43694968852049,3.47808881528138
"Cell206",5.3716682973767,14.1440164638257
"Cell207",0.637413996782366,-0.31012574904205
"Cell208",-22.066813510332,3.9605719638562
"Cell209",0.046503085222307,-2.78317765467407
"Cell210",2.3795914235974,-3.52945546381714
"Cell211",5.505599934187,3.33416338689087
"Cell212",5.27355523737914,13.5945846629834
"Cell213",20.845591503706,5.6096632076001
"Cell214",5.24053950938231,4.15800543553589
"Cell215",1.20527287158019,3.32020135648011
"Cell216",2.00691147479064,-17.3523309635425
"Cell217",-16.1114798006152,-0.50839165919067
"Cell218",-0.018292684528765,-3.55224351160766
"Cell219",-21.0432596620654,4.05363984830139
"Cell220",-6.88086513844484,13.3978464198804
"Cell221",5.20364375742919,13.8361551357007
"Cell222",0.654924768533769,2.93395777470826
"Cell223",4.93391795786864,13.7928525996899
"Cell224",-7.5958199915027,-1.19112912886383
"Cell225",12.2991952482129,-3.26254824869873
"Cell226",-4.89171652165407,-16.0141542362476
"Cell227",-21.3913565095996,3.32126494176148
"Cell228",-16.5265798982715,-0.618205468585507
"Cell229",11.5231866422558,2.05965669877289
"Cell230",1.51777167948729,0.533225019047245
"Cell231",11.7293481412793,-3.26878241770507
"Cell232",1.978993136015,-4.23792962305786
"Cell233",5.66726966532713,13.5821582866406
"Cell234",1.18267436656004,0.502915639946445
"Cell235",-0.360892575654921,-3.03999428026916
"Cell236",0.98982580336577,0.400798429319843
"Cell237",5.22385402354247,14.067037780354
"Cell238",0.0501731220150621,-2.92273191683532
"Cell239",11.953595120039,-3.27119759791137
"Cell240",-0.0731268678342669,-3.40706137888672
"Cell241",1.19390924605376,2.59315033681153
"Cell242",20.8346585813428,4.76368113286255
"Cell243",2.11350532206542,-17.0865533756519
"Cell244",21.323618847456,5.61207314259766
"Cell245",-4.88831095067018,-15.9072893070483
"Cell246",12.362343746748,-3.21340636484863
"Cell247",-16.412652057085,0.36179118282555
"Cell250",0.278843182649675,-2.75134400599243
"Cell251",-20.9050875124072,3.8016957832074
"Cell252",0.0291750464106233,-2.76950148813965
"Cell253",5.61019511851317,3.40489049679993
"Cell254",1.92912336024291,-17.6139123844409
"Cell255",12.1160096708203,2.04742773301361
