,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,54.59750509262085
1,ICELL8_SE_B_kallisto_umap.csv,553,5,55.90031123161316
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,91.52280783653259
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,96.9790358543396
4,10X_LLU_A_umitools_umap.csv,2476,7,91.81221413612366
5,10X_LLU_A_zumi_umap.csv,2825,8,101.45250296592712
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,68.37912774085999
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,69.88615608215332
8,10X_LLU_B_umitools_umap.csv,1184,6,66.5298855304718
9,10X_LLU_B_zumi_umap.csv,1207,6,66.99283194541931
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,159.5700342655182
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,185.73514032363892
12,10X_NCI_A_umitools_umap.csv,5344,9,161.6470546722412
13,10X_NCI_A_zumi_umap.csv,5385,9,164.79462456703186
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,90.30030632019043
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,98.92375493049622
16,10X_NCI_B_umitools_umap.csv,2630,7,93.37678456306458
17,10X_NCI_B_zumi_umap.csv,2836,8,102.53450679779053
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,157.22750854492188
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,175.7070803642273
20,10X_NCI_M_A_umitools_umap.csv,5339,9,158.43969821929932
21,10X_NCI_M_A_zumi_umap.csv,5416,9,161.60163569450378
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,96.0315010547638
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,108.05466938018799
24,10X_NCI_M_B_umitools_umap.csv,2628,6,92.51726531982422
25,10X_NCI_M_B_zumi_umap.csv,2805,8,102.60787892341614
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,50.847840547561646
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,52.25708484649658
28,C1_FDA_HT_A_rsem_umap.csv,197,3,52.04125905036926
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,51.732210874557495
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,52.28602385520935
31,C1_FDA_HT_B_rsem_umap.csv,231,4,51.086036920547485
32,C1_LLU_A_featureCounts_umap.csv,70,3,50.87484073638916
33,C1_LLU_A_kallisto_umap.csv,72,3,49.40773868560791
34,C1_LLU_A_rsem_umap.csv,71,3,52.43363904953003
35,C1_LLU_B_featureCounts_umap.csv,59,3,49.903539180755615
36,C1_LLU_B_kallisto_umap.csv,60,3,51.68116211891174
37,C1_LLU_B_rsem_umap.csv,60,3,46.191664695739746
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,54.35253548622131
39,ICELL8_PE_A_kallisto_umap.csv,570,5,57.27594351768494
40,ICELL8_PE_A_rsem_umap.csv,563,5,56.24760556221008
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,55.454843282699585
42,ICELL8_PE_B_kallisto_umap.csv,551,4,56.46560001373291
43,ICELL8_PE_B_rsem_umap.csv,548,4,56.831974029541016
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,55.969563007354736
45,ICELL8_SE_A_rsem_umap.csv,569,5,55.77094769477844
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,54.461344957351685
47,ICELL8_SE_B_rsem_umap.csv,549,5,56.50176668167114
