,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,52.173683166503906
1,ICELL8_SE_B_kallisto_umap.csv,553,5,50.605894804000854
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,86.91027688980103
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,92.09715914726257
4,10X_LLU_A_umitools_umap.csv,2476,7,86.58425855636597
5,10X_LLU_A_zumi_umap.csv,2825,7,90.87862658500671
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,63.00480246543884
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,66.3563802242279
8,10X_LLU_B_umitools_umap.csv,1184,6,63.3621871471405
9,10X_LLU_B_zumi_umap.csv,1207,6,62.002965688705444
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,160.0777406692505
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,171.65568470954895
12,10X_NCI_A_umitools_umap.csv,5344,9,148.4576301574707
13,10X_NCI_A_zumi_umap.csv,5385,9,149.75305914878845
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,85.61858296394348
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,97.27408790588379
16,10X_NCI_B_umitools_umap.csv,2630,7,87.01621007919312
17,10X_NCI_B_zumi_umap.csv,2836,8,93.923264503479
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,149.32683205604553
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,164.67902374267578
20,10X_NCI_M_A_umitools_umap.csv,5339,9,149.11735486984253
21,10X_NCI_M_A_zumi_umap.csv,5416,9,149.34320425987244
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,85.24486827850342
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,97.84942364692688
24,10X_NCI_M_B_umitools_umap.csv,2628,7,86.84723591804504
25,10X_NCI_M_B_zumi_umap.csv,2805,8,93.80768752098083
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,45.12246489524841
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,47.699403285980225
28,C1_FDA_HT_A_rsem_umap.csv,197,3,45.17468619346619
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,49.608925104141235
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,48.97113347053528
31,C1_FDA_HT_B_rsem_umap.csv,231,4,47.203503370285034
32,C1_LLU_A_featureCounts_umap.csv,70,3,48.761208295822144
33,C1_LLU_A_kallisto_umap.csv,72,3,47.31101441383362
34,C1_LLU_A_rsem_umap.csv,71,3,47.71137619018555
35,C1_LLU_B_featureCounts_umap.csv,59,3,47.8293731212616
36,C1_LLU_B_kallisto_umap.csv,60,3,45.75505208969116
37,C1_LLU_B_rsem_umap.csv,60,3,44.0287663936615
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,53.07297444343567
39,ICELL8_PE_A_kallisto_umap.csv,570,5,51.65558123588562
40,ICELL8_PE_A_rsem_umap.csv,563,5,52.3633177280426
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,51.670798778533936
42,ICELL8_PE_B_kallisto_umap.csv,551,5,52.52208638191223
43,ICELL8_PE_B_rsem_umap.csv,548,4,52.029531717300415
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,50.90609169006348
45,ICELL8_SE_A_rsem_umap.csv,569,4,52.16868734359741
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,51.476879596710205
47,ICELL8_SE_B_rsem_umap.csv,549,5,52.49844813346863
