,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,53.27052021026611
1,ICELL8_SE_B_kallisto_umap.csv,553,5,52.99900197982788
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,84.91642379760742
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,96.8666410446167
4,10X_LLU_A_umitools_umap.csv,2476,7,85.23356032371521
5,10X_LLU_A_zumi_umap.csv,2825,7,90.03281736373901
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,59.997931241989136
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,62.796804428100586
8,10X_LLU_B_umitools_umap.csv,1184,5,61.23955249786377
9,10X_LLU_B_zumi_umap.csv,1207,5,61.01485872268677
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,148.3087875843048
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,173.46494102478027
12,10X_NCI_A_umitools_umap.csv,5344,9,149.47946763038635
13,10X_NCI_A_zumi_umap.csv,5385,9,151.69686079025269
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,86.99254179000854
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,97.95898461341858
16,10X_NCI_B_umitools_umap.csv,2630,7,88.44406175613403
17,10X_NCI_B_zumi_umap.csv,2836,7,91.05752444267273
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,139.4560570716858
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,166.70516157150269
20,10X_NCI_M_A_umitools_umap.csv,5339,9,149.93995308876038
21,10X_NCI_M_A_zumi_umap.csv,5416,9,151.90689420700073
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,86.34885287284851
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,7,93.27848720550537
24,10X_NCI_M_B_umitools_umap.csv,2628,7,86.73054528236389
25,10X_NCI_M_B_zumi_umap.csv,2805,7,91.88495421409607
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,44.747644662857056
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,49.27542328834534
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.73603963851929
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,48.26038360595703
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,46.51933407783508
31,C1_FDA_HT_B_rsem_umap.csv,231,3,49.70224952697754
32,C1_LLU_A_featureCounts_umap.csv,70,3,43.1316933631897
33,C1_LLU_A_kallisto_umap.csv,72,3,47.32343053817749
34,C1_LLU_A_rsem_umap.csv,71,3,45.22414016723633
35,C1_LLU_B_featureCounts_umap.csv,59,3,45.3685736656189
36,C1_LLU_B_kallisto_umap.csv,60,3,48.52328014373779
37,C1_LLU_B_rsem_umap.csv,60,3,45.11218523979187
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,52.06127214431763
39,ICELL8_PE_A_kallisto_umap.csv,570,4,51.074554204940796
40,ICELL8_PE_A_rsem_umap.csv,563,4,51.11461138725281
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,48.14216184616089
42,ICELL8_PE_B_kallisto_umap.csv,551,4,52.96467423439026
43,ICELL8_PE_B_rsem_umap.csv,548,4,51.25705599784851
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,49.691115617752075
45,ICELL8_SE_A_rsem_umap.csv,569,4,51.69981050491333
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,50.864813566207886
47,ICELL8_SE_B_rsem_umap.csv,549,4,51.93480396270752
