,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,57.94060564041138
1,ICELL8_SE_B_kallisto_umap.csv,553,5,56.69944667816162
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,94.62087988853455
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,104.57702350616455
4,10X_LLU_A_umitools_umap.csv,2476,8,98.99273037910461
5,10X_LLU_A_zumi_umap.csv,2825,8,106.45207595825195
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,71.16528916358948
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,71.54267263412476
8,10X_LLU_B_umitools_umap.csv,1184,6,69.07041716575623
9,10X_LLU_B_zumi_umap.csv,1207,6,69.19661092758179
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,163.60068011283875
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,179.62380051612854
12,10X_NCI_A_umitools_umap.csv,5344,10,173.91130876541138
13,10X_NCI_A_zumi_umap.csv,5385,10,175.07332277297974
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,97.0782163143158
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,111.07433986663818
16,10X_NCI_B_umitools_umap.csv,2630,8,101.74409413337708
17,10X_NCI_B_zumi_umap.csv,2836,7,103.13844013214111
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,161.8075132369995
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,193.2290472984314
20,10X_NCI_M_A_umitools_umap.csv,5339,10,173.34619092941284
21,10X_NCI_M_A_zumi_umap.csv,5416,9,167.25760960578918
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,97.8574652671814
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,112.74511051177979
24,10X_NCI_M_B_umitools_umap.csv,2628,7,97.14989018440247
25,10X_NCI_M_B_zumi_umap.csv,2805,8,103.92765593528748
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,52.59051465988159
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,54.4559109210968
28,C1_FDA_HT_A_rsem_umap.csv,197,3,50.602344274520874
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,52.77066206932068
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,53.86866068840027
31,C1_FDA_HT_B_rsem_umap.csv,231,4,52.99213004112244
32,C1_LLU_A_featureCounts_umap.csv,70,3,52.45802903175354
33,C1_LLU_A_kallisto_umap.csv,72,3,46.844237089157104
34,C1_LLU_A_rsem_umap.csv,71,3,53.757848262786865
35,C1_LLU_B_featureCounts_umap.csv,59,3,53.62193155288696
36,C1_LLU_B_kallisto_umap.csv,60,3,52.661386251449585
37,C1_LLU_B_rsem_umap.csv,60,3,48.56581139564514
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,55.9915509223938
39,ICELL8_PE_A_kallisto_umap.csv,570,5,57.44737386703491
40,ICELL8_PE_A_rsem_umap.csv,563,5,58.175700187683105
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,56.44245195388794
42,ICELL8_PE_B_kallisto_umap.csv,551,5,57.37862181663513
43,ICELL8_PE_B_rsem_umap.csv,548,4,55.43107223510742
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,57.09755611419678
45,ICELL8_SE_A_rsem_umap.csv,569,5,57.79269528388977
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,56.32229685783386
47,ICELL8_SE_B_rsem_umap.csv,549,5,58.299602031707764
