,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,52.05755066871643
1,ICELL8_SE_B_kallisto_umap.csv,553,5,52.994550704956055
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,83.87863111495972
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,91.26831030845642
4,10X_LLU_A_umitools_umap.csv,2476,8,89.6242401599884
5,10X_LLU_A_zumi_umap.csv,2825,8,92.42912578582764
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,62.06610894203186
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,65.82384538650513
8,10X_LLU_B_umitools_umap.csv,1184,6,63.3926055431366
9,10X_LLU_B_zumi_umap.csv,1207,5,62.78221845626831
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,150.86905884742737
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,174.95057010650635
12,10X_NCI_A_umitools_umap.csv,5344,9,148.98499417304993
13,10X_NCI_A_zumi_umap.csv,5385,9,148.42867350578308
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,88.86954689025879
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,100.0960476398468
16,10X_NCI_B_umitools_umap.csv,2630,8,89.85090923309326
17,10X_NCI_B_zumi_umap.csv,2836,7,88.59334707260132
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,152.1562397480011
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,168.16382765769958
20,10X_NCI_M_A_umitools_umap.csv,5339,9,153.04841947555542
21,10X_NCI_M_A_zumi_umap.csv,5416,9,151.88526606559753
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,89.38786816596985
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,98.90991616249084
24,10X_NCI_M_B_umitools_umap.csv,2628,7,88.76165699958801
25,10X_NCI_M_B_zumi_umap.csv,2805,7,92.60907578468323
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,45.287386655807495
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,48.3247504234314
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.78191161155701
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,45.82636570930481
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,45.83624196052551
31,C1_FDA_HT_B_rsem_umap.csv,231,4,48.216885805130005
32,C1_LLU_A_featureCounts_umap.csv,70,3,47.340590476989746
33,C1_LLU_A_kallisto_umap.csv,72,3,45.465192556381226
34,C1_LLU_A_rsem_umap.csv,71,3,48.1336829662323
35,C1_LLU_B_featureCounts_umap.csv,59,3,46.30956172943115
36,C1_LLU_B_kallisto_umap.csv,60,3,49.58962655067444
37,C1_LLU_B_rsem_umap.csv,60,3,45.478222370147705
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,51.65177536010742
39,ICELL8_PE_A_kallisto_umap.csv,570,5,52.22678017616272
40,ICELL8_PE_A_rsem_umap.csv,563,5,51.96154236793518
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,51.10769438743591
42,ICELL8_PE_B_kallisto_umap.csv,551,4,52.350340604782104
43,ICELL8_PE_B_rsem_umap.csv,548,4,52.4510817527771
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,52.3135085105896
45,ICELL8_SE_A_rsem_umap.csv,569,5,52.561291456222534
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,52.59840226173401
47,ICELL8_SE_B_rsem_umap.csv,549,5,53.190046310424805
