"","UMAP_1","UMAP_2"
"Cell1",-0.522241337549666,-10.9962920595928
"Cell2",-1.1831444337487,-11.4491958071513
"Cell3",0.971062325780487,12.1561785290913
"Cell4",1.71781589244606,11.7889500210957
"Cell5",-1.76420794273613,-9.96152300136521
"Cell6",0.410558717000505,11.0393572400288
"Cell7",-7.9904433324456,1.61211984855697
"Cell8",7.54907407020332,0.0120525608734794
"Cell9",-1.69062791610954,-10.9363717486186
"Cell10",9.72413148139717,-0.75795311229661
"Cell11",-6.96748076225517,1.20831232769057
"Cell12",1.9125027820945,11.8017721722798
"Cell13",1.71494062398674,11.9499159405904
"Cell14",0.478264050233385,10.5897436688618
"Cell15",-7.59881506706474,0.145114685125799
"Cell16",-1.7133060529351,-10.1417941500469
"Cell18",0.568194405782243,11.0147591183858
"Cell19",-0.562965257418135,10.6998119900899
"Cell20",0.263663487184068,9.85698991519973
"Cell21",0.403048591363451,11.0301743100362
"Cell22",-8.94224081779716,0.186410749979467
"Cell23",7.77550782417061,-0.408432592920809
"Cell24",-9.27377329612968,0.111117030210943
"Cell25",-8.90282259727714,0.837618524857015
"Cell26",0.300482885587236,9.71225648624465
"Cell27",9.19843377326729,-0.789430861644297
"Cell28",10.3376521036506,0.352593178577871
"Cell29",-0.839586956751326,11.3605871747212
"Cell30",-2.73332701469658,-9.86405367153123
"Cell31",1.07767068003418,12.9940195630269
"Cell32",-9.17930994774101,1.47306090099379
"Cell33",-8.85852251793144,-1.37561458843186
"Cell34",-9.58238993431328,0.898799235649557
"Cell35",1.37835760568382,12.2897711346821
"Cell36",-9.06269560600517,-1.43254536884263
"Cell37",-2.08091197754143,-11.7338847567363
"Cell38",-7.15617666984794,0.186386610098333
"Cell39",0.938747113245746,10.0149612973408
"Cell40",1.14770740424397,11.576289231606
"Cell41",-1.56010995651481,-11.842095320396
"Cell42",2.04088141177895,11.7510405133443
"Cell43",9.61868275855782,-0.914436345271616
"Cell44",0.343780176389238,-11.1298989702983
"Cell45",-0.781375868570784,-10.1373576571269
"Cell47",8.94392480109932,0.902913505859823
"Cell48",-1.58188091064689,-11.3591422488017
"Cell49",-0.114171130907515,-11.6999434878154
"Cell51",8.61055411552193,-1.68096250789598
"Cell52",10.0243548319221,0.643524045773
"Cell53",-0.985259278070906,-10.8492040087505
"Cell54",-0.48003052021263,-11.533010428123
"Cell55",-0.902487499964217,-8.97305864589646
"Cell56",-8.09362707878349,-1.76478249328569
"Cell57",8.7111472055793,0.0395747671799369
"Cell58",10.3348511621833,-0.461203311852961
"Cell59",-10.0557814672112,0.10164331895873
"Cell60",9.79192914222481,-1.07201320426896
"Cell61",10.3295000955939,-0.589357589654475
"Cell64",1.60818387721779,11.1263609479146
"Cell65",-7.58939848686455,-0.191329141430407
"Cell66",-9.37768946434257,1.02903550369307
"Cell67",-1.34060321594475,-9.95151418941453
"Cell68",0.0849817559600082,11.0083838055806
"Cell69",-7.30779562736748,0.211385602779836
"Cell70",8.96470822547676,-1.05273557203248
"Cell71",0.847252355563661,12.2690134595113
"Cell72",-7.29205809379814,-0.855088656119853
"Cell73",-2.21440444732902,-9.51205152767137
"Cell74",7.33926762794258,0.225706810780019
"Cell75",1.55935140107872,12.28872781498
"Cell76",8.31817616676094,-0.692804609708338
"Cell77",0.116750673997423,-11.5467919756694
"Cell78",8.10742558692696,-1.62311059730485
"Cell79",-8.8819981649041,-0.707028989963084
"Cell80",-7.46257887626884,-1.22508734958604
"Cell81",9.64974297736885,-0.0795447428746514
"Cell82",-1.70271096969841,-11.3202065874858
"Cell83",9.50814522956612,-0.428044368795901
"Cell84",-0.544599278223494,11.7530327389912
"Cell85",-9.84311495567558,-0.0842694391532235
"Cell86",-1.22888623024223,-10.2659844805522
"Cell87",9.28262986396553,-1.02414227025941
"Cell89",9.47942628120186,-0.741708164386301
"Cell90",-0.173555476915816,11.2342911313252
"Cell91",-1.28665958191154,-11.6782445360942
"Cell92",-0.228140456926802,-11.6415042330547
"Cell93",7.6726893350959,0.515266413517446
"Cell94",0.0230453774810043,-10.4051265169902
"Cell95",9.57628907417061,-0.310622656069546
"Cell97",0.476688818681261,-9.68814749019578
"Cell98",8.78137912009957,-1.7707284142299
"Cell99",-7.12331591392753,-0.320996628425866
"Cell100",-0.760024888765791,-10.240909521751
"Cell101",-0.210704071772078,-10.4501456667705
"Cell102",8.48141326164009,-1.6482519556804
"Cell103",-8.13681040550468,0.271015639133901
"Cell104",-8.6128912999749,0.692980165310354
"Cell105",-2.45647869850395,-10.4472407748027
"Cell106",-0.479577882540205,12.1766739438252
"Cell107",-7.54450331474541,-0.756779884271174
"Cell108",0.717225538241884,12.1264381955342
"Cell109",-0.52865145946739,11.7847185681538
"Cell110",-7.38614664818046,0.906077201195211
"Cell111",0.00202931617500457,12.0018206189351
"Cell112",-0.618329031717757,12.7078953335957
"Cell113",0.10755755161049,10.0220575879292
"Cell114",-7.76264963890312,-1.64326245086625
"Cell115",-1.26785288597343,-10.1710090090556
"Cell116",10.1548556253791,-0.748208974771052
"Cell117",0.100683109509966,10.699598367043
"Cell118",0.726258294332048,11.8539734433369
"Cell119",0.148671464669725,-9.34025854366258
"Cell120",0.400285379636308,-11.1894912173076
"Cell122",-1.27171765114067,-10.1335229327007
"Cell123",1.91412611459496,11.3492041180806
"Cell124",8.19070567344429,0.0011684249119468
"Cell126",-2.82818876053093,-10.3725671221538
"Cell127",9.02684678291084,0.983110363312215
"Cell128",-8.23485956932304,0.815714771576376
"Cell129",9.2842205927253,-1.52105051773027
"Cell130",-2.84792171264885,-10.6167249132915
"Cell131",-1.28271971489189,-9.93364519374803
"Cell132",-1.59347234512565,-10.1025418688579
"Cell133",0.903362208652517,12.5596466611104
"Cell134",0.301435248601457,-10.8530654360576
"Cell135",10.2211178705573,-0.042794932894259
