,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.779433012008667
1,ICELL8_SE_B_kallisto_umap.csv,553,5,32.621598958969116
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,66.5309157371521
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,73.62167763710022
4,10X_LLU_A_umitools_umap.csv,2476,7,67.43742656707764
5,10X_LLU_A_zumi_umap.csv,2825,7,72.95103859901428
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,43.904731035232544
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,44.56234860420227
8,10X_LLU_B_umitools_umap.csv,1184,6,42.67010188102722
9,10X_LLU_B_zumi_umap.csv,1207,5,41.06415390968323
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,132.67475032806396
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,160.02263879776
12,10X_NCI_A_umitools_umap.csv,5344,9,132.5894799232483
13,10X_NCI_A_zumi_umap.csv,5385,9,133.73112273216248
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,68.96563839912415
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,76.50405240058899
16,10X_NCI_B_umitools_umap.csv,2630,7,69.12723708152771
17,10X_NCI_B_zumi_umap.csv,2836,8,77.40645480155945
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,135.9860429763794
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,149.82021021842957
20,10X_NCI_M_A_umitools_umap.csv,5339,9,133.81258726119995
21,10X_NCI_M_A_zumi_umap.csv,5416,9,134.781183719635
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,70.0431182384491
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,83.05490899085999
24,10X_NCI_M_B_umitools_umap.csv,2628,7,70.7900812625885
25,10X_NCI_M_B_zumi_umap.csv,2805,8,78.510746717453
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,27.02115488052368
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.78191328048706
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.434967041015625
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.481569528579712
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,28.101189374923706
31,C1_FDA_HT_B_rsem_umap.csv,231,4,27.39043927192688
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.35093927383423
33,C1_LLU_A_kallisto_umap.csv,72,3,26.804049730300903
34,C1_LLU_A_rsem_umap.csv,71,3,26.762423992156982
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.122260808944702
36,C1_LLU_B_kallisto_umap.csv,60,3,26.521469831466675
37,C1_LLU_B_rsem_umap.csv,60,3,27.032094955444336
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,32.58723974227905
39,ICELL8_PE_A_kallisto_umap.csv,570,5,32.839986085891724
40,ICELL8_PE_A_rsem_umap.csv,563,5,32.65717029571533
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.69048023223877
42,ICELL8_PE_B_kallisto_umap.csv,551,5,32.39691710472107
43,ICELL8_PE_B_rsem_umap.csv,548,4,31.28741765022278
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,31.898040533065796
45,ICELL8_SE_A_rsem_umap.csv,569,5,32.38209295272827
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,31.344177961349487
47,ICELL8_SE_B_rsem_umap.csv,549,5,32.1620614528656
