,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,30.834280014038086
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.928776741027832
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,68.72227954864502
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,71.39700841903687
4,10X_LLU_A_umitools_umap.csv,2476,7,65.64370727539062
5,10X_LLU_A_zumi_umap.csv,2825,7,71.88440322875977
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,43.32435655593872
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,44.61868619918823
8,10X_LLU_B_umitools_umap.csv,1184,6,42.12781476974487
9,10X_LLU_B_zumi_umap.csv,1207,6,43.615862131118774
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,128.35387682914734
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,156.40623116493225
12,10X_NCI_A_umitools_umap.csv,5344,9,131.2951648235321
13,10X_NCI_A_zumi_umap.csv,5385,9,131.11831212043762
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,66.16384983062744
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,80.07746648788452
16,10X_NCI_B_umitools_umap.csv,2630,8,73.13559651374817
17,10X_NCI_B_zumi_umap.csv,2836,7,71.5542299747467
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,129.2813994884491
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,144.66749572753906
20,10X_NCI_M_A_umitools_umap.csv,5339,9,130.924010515213
21,10X_NCI_M_A_zumi_umap.csv,5416,9,132.71565294265747
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,69.93782234191895
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,81.08274984359741
24,10X_NCI_M_B_umitools_umap.csv,2628,7,69.76914620399475
25,10X_NCI_M_B_zumi_umap.csv,2805,8,76.869877576828
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.258153200149536
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.475027799606323
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.391773223876953
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.281346082687378
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,26.788860082626343
31,C1_FDA_HT_B_rsem_umap.csv,231,4,27.225855350494385
32,C1_LLU_A_featureCounts_umap.csv,70,3,25.892932415008545
33,C1_LLU_A_kallisto_umap.csv,72,3,25.565297603607178
34,C1_LLU_A_rsem_umap.csv,71,3,26.170268058776855
35,C1_LLU_B_featureCounts_umap.csv,59,3,25.747082233428955
36,C1_LLU_B_kallisto_umap.csv,60,3,25.774166584014893
37,C1_LLU_B_rsem_umap.csv,60,3,25.6744966506958
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,32.024306297302246
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.696819305419922
40,ICELL8_PE_A_rsem_umap.csv,563,5,32.44992184638977
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.286678075790405
42,ICELL8_PE_B_kallisto_umap.csv,551,4,30.292173385620117
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.368388891220093
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.860214471817017
45,ICELL8_SE_A_rsem_umap.csv,569,5,31.52460813522339
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.73121953010559
47,ICELL8_SE_B_rsem_umap.csv,549,5,31.50182604789734
