,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,28.162719249725342
1,ICELL8_SE_B_kallisto_umap.csv,553,5,29.335137128829956
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,60.722246408462524
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,64.10262513160706
4,10X_LLU_A_umitools_umap.csv,2476,7,60.062108278274536
5,10X_LLU_A_zumi_umap.csv,2825,8,70.09349322319031
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,39.081043004989624
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,40.37802767753601
8,10X_LLU_B_umitools_umap.csv,1184,6,38.55386543273926
9,10X_LLU_B_zumi_umap.csv,1207,6,37.90171146392822
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,119.65612602233887
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,145.60762810707092
12,10X_NCI_A_umitools_umap.csv,5344,9,121.87039709091187
13,10X_NCI_A_zumi_umap.csv,5385,10,131.00942087173462
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,62.17945885658264
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,73.09960985183716
16,10X_NCI_B_umitools_umap.csv,2630,7,62.694782733917236
17,10X_NCI_B_zumi_umap.csv,2836,7,65.20563769340515
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,109.77476406097412
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,146.2983841896057
20,10X_NCI_M_A_umitools_umap.csv,5339,9,119.00668239593506
21,10X_NCI_M_A_zumi_umap.csv,5416,9,120.45522618293762
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,61.074363231658936
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,73.5276038646698
24,10X_NCI_M_B_umitools_umap.csv,2628,7,62.1599178314209
25,10X_NCI_M_B_zumi_umap.csv,2805,7,65.00475287437439
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,24.046581745147705
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,23.96550726890564
28,C1_FDA_HT_A_rsem_umap.csv,197,3,24.407522916793823
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,24.957283973693848
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,24.624743461608887
31,C1_FDA_HT_B_rsem_umap.csv,231,4,25.038739442825317
32,C1_LLU_A_featureCounts_umap.csv,70,3,23.429179191589355
33,C1_LLU_A_kallisto_umap.csv,72,3,24.06045627593994
34,C1_LLU_A_rsem_umap.csv,71,3,23.588351726531982
35,C1_LLU_B_featureCounts_umap.csv,59,3,23.496492385864258
36,C1_LLU_B_kallisto_umap.csv,60,3,23.86445903778076
37,C1_LLU_B_rsem_umap.csv,60,3,24.210049629211426
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,29.154258489608765
39,ICELL8_PE_A_kallisto_umap.csv,570,5,29.2552809715271
40,ICELL8_PE_A_rsem_umap.csv,563,5,28.79776692390442
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,28.094125032424927
42,ICELL8_PE_B_kallisto_umap.csv,551,4,27.49080491065979
43,ICELL8_PE_B_rsem_umap.csv,548,4,27.80977177619934
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,27.847044229507446
45,ICELL8_SE_A_rsem_umap.csv,569,5,29.625236988067627
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,27.463353633880615
47,ICELL8_SE_B_rsem_umap.csv,549,5,29.481621980667114
