,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,30.543748140335083
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.40287709236145
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,64.13905644416809
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,68.44822406768799
4,10X_LLU_A_umitools_umap.csv,2476,7,63.590851068496704
5,10X_LLU_A_zumi_umap.csv,2825,7,70.02272939682007
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,40.395758390426636
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,43.174630880355835
8,10X_LLU_B_umitools_umap.csv,1184,6,41.375237226486206
9,10X_LLU_B_zumi_umap.csv,1207,6,42.34883117675781
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,126.07041692733765
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,139.922913312912
12,10X_NCI_A_umitools_umap.csv,5344,9,126.07005429267883
13,10X_NCI_A_zumi_umap.csv,5385,9,127.32623410224915
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,65.95670676231384
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,77.93668937683105
16,10X_NCI_B_umitools_umap.csv,2630,8,71.4068820476532
17,10X_NCI_B_zumi_umap.csv,2836,7,70.19789695739746
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,127.18777418136597
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,152.5249044895172
20,10X_NCI_M_A_umitools_umap.csv,5339,9,126.4573621749878
21,10X_NCI_M_A_zumi_umap.csv,5416,9,128.1020975112915
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,66.26658415794373
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,79.50868201255798
24,10X_NCI_M_B_umitools_umap.csv,2628,7,66.5008978843689
25,10X_NCI_M_B_zumi_umap.csv,2805,7,69.5983419418335
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,25.756383180618286
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.073442697525024
28,C1_FDA_HT_A_rsem_umap.csv,197,3,25.708473920822144
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,26.84087562561035
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,26.85101866722107
31,C1_FDA_HT_B_rsem_umap.csv,231,4,26.848918199539185
32,C1_LLU_A_featureCounts_umap.csv,70,3,25.543520212173462
33,C1_LLU_A_kallisto_umap.csv,72,3,27.1310293674469
34,C1_LLU_A_rsem_umap.csv,71,3,26.820149898529053
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.06593132019043
36,C1_LLU_B_kallisto_umap.csv,60,3,26.482818126678467
37,C1_LLU_B_rsem_umap.csv,60,3,27.264254331588745
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,31.865205764770508
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.835527181625366
40,ICELL8_PE_A_rsem_umap.csv,563,5,31.561395168304443
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.466984033584595
42,ICELL8_PE_B_kallisto_umap.csv,551,5,31.570015907287598
43,ICELL8_PE_B_rsem_umap.csv,548,4,29.8159019947052
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.122910499572754
45,ICELL8_SE_A_rsem_umap.csv,569,5,31.12874126434326
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.206822633743286
47,ICELL8_SE_B_rsem_umap.csv,549,5,30.95618224143982
