,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.052799224853516
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.723740339279175
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,66.43871235847473
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,71.74614810943604
4,10X_LLU_A_umitools_umap.csv,2476,7,65.73163795471191
5,10X_LLU_A_zumi_umap.csv,2825,7,71.63062620162964
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,43.059693813323975
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,43.29629731178284
8,10X_LLU_B_umitools_umap.csv,1184,5,40.094489097595215
9,10X_LLU_B_zumi_umap.csv,1207,6,43.04486274719238
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,121.50932884216309
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,157.54020380973816
12,10X_NCI_A_umitools_umap.csv,5344,9,130.85291242599487
13,10X_NCI_A_zumi_umap.csv,5385,8,123.59047341346741
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,68.08542585372925
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,80.07148051261902
16,10X_NCI_B_umitools_umap.csv,2630,7,69.4181911945343
17,10X_NCI_B_zumi_umap.csv,2836,7,72.74616193771362
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,122.82457637786865
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,146.64635562896729
20,10X_NCI_M_A_umitools_umap.csv,5339,8,121.30793595314026
21,10X_NCI_M_A_zumi_umap.csv,5416,9,134.7428891658783
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,68.52385377883911
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,80.71967792510986
24,10X_NCI_M_B_umitools_umap.csv,2628,7,68.59436678886414
25,10X_NCI_M_B_zumi_umap.csv,2805,7,72.05641770362854
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.498631238937378
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.013147830963135
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.951011657714844
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,26.842171669006348
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,26.59645366668701
31,C1_FDA_HT_B_rsem_umap.csv,231,3,26.518383741378784
32,C1_LLU_A_featureCounts_umap.csv,70,3,25.5233952999115
33,C1_LLU_A_kallisto_umap.csv,72,3,25.774698734283447
34,C1_LLU_A_rsem_umap.csv,71,3,26.075939655303955
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.088096618652344
36,C1_LLU_B_kallisto_umap.csv,60,3,26.943151712417603
37,C1_LLU_B_rsem_umap.csv,60,3,26.809393167495728
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,30.644703149795532
39,ICELL8_PE_A_kallisto_umap.csv,570,4,31.171244859695435
40,ICELL8_PE_A_rsem_umap.csv,563,4,30.557968139648438
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.56416964530945
42,ICELL8_PE_B_kallisto_umap.csv,551,4,31.13695478439331
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.945685863494873
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,31.383208751678467
45,ICELL8_SE_A_rsem_umap.csv,569,4,30.833190202713013
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.669310569763184
47,ICELL8_SE_B_rsem_umap.csv,549,4,30.884676218032837
