,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,30.92729425430298
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.492719173431396
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,63.54393553733826
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,70.16407179832458
4,10X_LLU_A_umitools_umap.csv,2476,7,65.16707277297974
5,10X_LLU_A_zumi_umap.csv,2825,7,69.39526224136353
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.96046304702759
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,44.3448543548584
8,10X_LLU_B_umitools_umap.csv,1184,6,42.07836174964905
9,10X_LLU_B_zumi_umap.csv,1207,6,41.95889449119568
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,124.68990135192871
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,150.52654838562012
12,10X_NCI_A_umitools_umap.csv,5344,9,126.73461818695068
13,10X_NCI_A_zumi_umap.csv,5385,9,128.1416358947754
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,66.39160323143005
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,78.01933455467224
16,10X_NCI_B_umitools_umap.csv,2630,8,70.41671776771545
17,10X_NCI_B_zumi_umap.csv,2836,7,69.48989629745483
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,125.23061156272888
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,151.10759353637695
20,10X_NCI_M_A_umitools_umap.csv,5339,10,134.31548643112183
21,10X_NCI_M_A_zumi_umap.csv,5416,9,125.87028217315674
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,65.05764031410217
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,78.28424525260925
24,10X_NCI_M_B_umitools_umap.csv,2628,7,66.86842584609985
25,10X_NCI_M_B_zumi_umap.csv,2805,7,69.8281660079956
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.531309366226196
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.57090449333191
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.62460970878601
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.03188943862915
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,26.856183290481567
31,C1_FDA_HT_B_rsem_umap.csv,231,4,27.381316661834717
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.238041400909424
33,C1_LLU_A_kallisto_umap.csv,72,3,27.01182198524475
34,C1_LLU_A_rsem_umap.csv,71,3,27.01579737663269
35,C1_LLU_B_featureCounts_umap.csv,59,3,25.847708225250244
36,C1_LLU_B_kallisto_umap.csv,60,3,27.019208669662476
37,C1_LLU_B_rsem_umap.csv,60,3,26.023010730743408
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,31.899609327316284
39,ICELL8_PE_A_kallisto_umap.csv,570,5,32.62906551361084
40,ICELL8_PE_A_rsem_umap.csv,563,5,32.0958685874939
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.45267915725708
42,ICELL8_PE_B_kallisto_umap.csv,551,5,32.214370250701904
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.931681871414185
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.431644439697266
45,ICELL8_SE_A_rsem_umap.csv,569,4,30.594770908355713
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.522212505340576
47,ICELL8_SE_B_rsem_umap.csv,549,4,29.942359447479248
