,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,27.868499040603638
1,ICELL8_SE_B_kallisto_umap.csv,553,5,28.687546253204346
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,59.937966108322144
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,69.94590473175049
4,10X_LLU_A_umitools_umap.csv,2476,7,60.8345046043396
5,10X_LLU_A_zumi_umap.csv,2825,8,71.19075870513916
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,40.390873670578
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,40.89507746696472
8,10X_LLU_B_umitools_umap.csv,1184,6,39.283350229263306
9,10X_LLU_B_zumi_umap.csv,1207,6,39.5447199344635
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,119.56058883666992
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,144.54806685447693
12,10X_NCI_A_umitools_umap.csv,5344,9,121.47129082679749
13,10X_NCI_A_zumi_umap.csv,5385,9,122.72662472724915
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,63.48352074623108
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,73.48243355751038
16,10X_NCI_B_umitools_umap.csv,2630,8,68.1844048500061
17,10X_NCI_B_zumi_umap.csv,2836,7,66.43461728096008
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,110.94485592842102
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,145.17247366905212
20,10X_NCI_M_A_umitools_umap.csv,5339,9,121.91601490974426
21,10X_NCI_M_A_zumi_umap.csv,5416,9,123.91278195381165
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,62.779868602752686
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,75.05575728416443
24,10X_NCI_M_B_umitools_umap.csv,2628,7,64.41011905670166
25,10X_NCI_M_B_zumi_umap.csv,2805,7,66.25156760215759
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,24.172422170639038
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,24.037461519241333
28,C1_FDA_HT_A_rsem_umap.csv,197,3,24.05614185333252
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,24.715747833251953
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,24.61879062652588
31,C1_FDA_HT_B_rsem_umap.csv,231,4,24.39427661895752
32,C1_LLU_A_featureCounts_umap.csv,70,3,23.671390295028687
33,C1_LLU_A_kallisto_umap.csv,72,3,24.12083125114441
34,C1_LLU_A_rsem_umap.csv,71,3,24.102522611618042
35,C1_LLU_B_featureCounts_umap.csv,59,3,23.822580099105835
36,C1_LLU_B_kallisto_umap.csv,60,3,23.846896409988403
37,C1_LLU_B_rsem_umap.csv,60,3,23.52889609336853
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,29.9664306640625
39,ICELL8_PE_A_kallisto_umap.csv,570,5,29.319185972213745
40,ICELL8_PE_A_rsem_umap.csv,563,5,28.247193813323975
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,27.857913732528687
42,ICELL8_PE_B_kallisto_umap.csv,551,4,27.221718788146973
43,ICELL8_PE_B_rsem_umap.csv,548,4,27.85710883140564
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,28.229431629180908
45,ICELL8_SE_A_rsem_umap.csv,569,5,29.313676118850708
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,27.611485242843628
47,ICELL8_SE_B_rsem_umap.csv,549,5,29.512417554855347
