,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.36714243888855
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.75119972229004
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,63.81990194320679
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,69.66964793205261
4,10X_LLU_A_umitools_umap.csv,2476,7,64.02052783966064
5,10X_LLU_A_zumi_umap.csv,2825,7,69.0537006855011
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.92300367355347
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,42.428821325302124
8,10X_LLU_B_umitools_umap.csv,1184,5,40.24787449836731
9,10X_LLU_B_zumi_umap.csv,1207,5,40.429938077926636
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,128.20039892196655
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,141.5832109451294
12,10X_NCI_A_umitools_umap.csv,5344,9,128.17310643196106
13,10X_NCI_A_zumi_umap.csv,5385,9,127.422935962677
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,66.86712050437927
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,78.83089780807495
16,10X_NCI_B_umitools_umap.csv,2630,7,66.34844398498535
17,10X_NCI_B_zumi_umap.csv,2836,7,70.08788084983826
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,118.79017043113708
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,156.07468509674072
20,10X_NCI_M_A_umitools_umap.csv,5339,9,126.34793424606323
21,10X_NCI_M_A_zumi_umap.csv,5416,8,119.0095546245575
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,66.14002537727356
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,77.29098176956177
24,10X_NCI_M_B_umitools_umap.csv,2628,7,66.85776901245117
25,10X_NCI_M_B_zumi_umap.csv,2805,7,69.95113635063171
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.759515047073364
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.695066928863525
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.892430543899536
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,27.010969161987305
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,28.107429265975952
31,C1_FDA_HT_B_rsem_umap.csv,231,3,27.138283014297485
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.0778169631958
33,C1_LLU_A_kallisto_umap.csv,72,3,26.70408272743225
34,C1_LLU_A_rsem_umap.csv,71,3,26.357956647872925
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.83090853691101
36,C1_LLU_B_kallisto_umap.csv,60,3,26.906890153884888
37,C1_LLU_B_rsem_umap.csv,60,3,27.143770217895508
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,31.64064931869507
39,ICELL8_PE_A_kallisto_umap.csv,570,4,30.593734741210938
40,ICELL8_PE_A_rsem_umap.csv,563,4,31.39765214920044
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,31.04365062713623
42,ICELL8_PE_B_kallisto_umap.csv,551,4,31.478704929351807
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.923859357833862
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,31.522525310516357
45,ICELL8_SE_A_rsem_umap.csv,569,4,31.547493934631348
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.920532941818237
47,ICELL8_SE_B_rsem_umap.csv,549,5,33.053417682647705
