,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,30.213195085525513
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.57667827606201
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,65.79048109054565
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,70.35142517089844
4,10X_LLU_A_umitools_umap.csv,2476,7,65.73127555847168
5,10X_LLU_A_zumi_umap.csv,2825,7,69.74784970283508
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,41.804871797561646
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,44.13750171661377
8,10X_LLU_B_umitools_umap.csv,1184,6,41.685513496398926
9,10X_LLU_B_zumi_umap.csv,1207,6,42.44942831993103
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,128.9929072856903
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,156.52483320236206
12,10X_NCI_A_umitools_umap.csv,5344,9,127.77861499786377
13,10X_NCI_A_zumi_umap.csv,5385,9,129.0641541481018
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,66.23922371864319
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,78.57557010650635
16,10X_NCI_B_umitools_umap.csv,2630,7,67.93832206726074
17,10X_NCI_B_zumi_umap.csv,2836,7,70.49626922607422
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,131.31770420074463
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,142.60735297203064
20,10X_NCI_M_A_umitools_umap.csv,5339,10,137.49914574623108
21,10X_NCI_M_A_zumi_umap.csv,5416,8,119.67052125930786
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,66.50578951835632
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,79.6801905632019
24,10X_NCI_M_B_umitools_umap.csv,2628,7,67.57071948051453
25,10X_NCI_M_B_zumi_umap.csv,2805,7,69.43463921546936
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,25.839905738830566
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,25.921252250671387
28,C1_FDA_HT_A_rsem_umap.csv,197,3,25.831099033355713
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,26.469780683517456
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,26.398911714553833
31,C1_FDA_HT_B_rsem_umap.csv,231,4,26.65894317626953
32,C1_LLU_A_featureCounts_umap.csv,70,3,27.171831846237183
33,C1_LLU_A_kallisto_umap.csv,72,3,25.88670301437378
34,C1_LLU_A_rsem_umap.csv,71,3,26.90103769302368
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.116268157958984
36,C1_LLU_B_kallisto_umap.csv,60,3,25.812371730804443
37,C1_LLU_B_rsem_umap.csv,60,3,26.483872413635254
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,30.905330419540405
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.942063093185425
40,ICELL8_PE_A_rsem_umap.csv,563,5,31.1947922706604
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,29.361329317092896
42,ICELL8_PE_B_kallisto_umap.csv,551,5,31.221259117126465
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.72390055656433
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.35990023612976
45,ICELL8_SE_A_rsem_umap.csv,569,5,32.152472257614136
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,29.970048427581787
47,ICELL8_SE_B_rsem_umap.csv,549,5,30.6238956451416
