,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,5,32.06312561035156
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.82336688041687
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,64.64590001106262
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,69.29331302642822
4,10X_LLU_A_umitools_umap.csv,2476,8,68.49161052703857
5,10X_LLU_A_zumi_umap.csv,2825,8,74.81626391410828
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.332733392715454
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,43.47275996208191
8,10X_LLU_B_umitools_umap.csv,1184,6,41.891961097717285
9,10X_LLU_B_zumi_umap.csv,1207,6,42.560853719711304
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,127.66551113128662
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,152.4185085296631
12,10X_NCI_A_umitools_umap.csv,5344,9,127.58808636665344
13,10X_NCI_A_zumi_umap.csv,5385,10,137.6155927181244
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,64.93720817565918
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,77.78518629074097
16,10X_NCI_B_umitools_umap.csv,2630,8,70.63808298110962
17,10X_NCI_B_zumi_umap.csv,2836,7,68.94291830062866
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,127.72375726699829
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,142.84431743621826
20,10X_NCI_M_A_umitools_umap.csv,5339,10,137.7058298587799
21,10X_NCI_M_A_zumi_umap.csv,5416,9,128.5203833580017
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,68.11054921150208
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,77.60905718803406
24,10X_NCI_M_B_umitools_umap.csv,2628,7,66.28114056587219
25,10X_NCI_M_B_zumi_umap.csv,2805,8,74.28276634216309
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.68962001800537
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.61583399772644
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.713696241378784
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.380202054977417
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,27.82307457923889
31,C1_FDA_HT_B_rsem_umap.csv,231,4,27.848373651504517
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.432584285736084
33,C1_LLU_A_kallisto_umap.csv,72,3,27.359063863754272
34,C1_LLU_A_rsem_umap.csv,71,3,26.834338426589966
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.596858263015747
36,C1_LLU_B_kallisto_umap.csv,60,3,26.13925075531006
37,C1_LLU_B_rsem_umap.csv,60,3,27.05869221687317
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,32.46346974372864
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.662434816360474
40,ICELL8_PE_A_rsem_umap.csv,563,5,32.3552987575531
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,31.19722318649292
42,ICELL8_PE_B_kallisto_umap.csv,551,5,32.019731283187866
43,ICELL8_PE_B_rsem_umap.csv,548,4,30.58928418159485
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.702836990356445
45,ICELL8_SE_A_rsem_umap.csv,569,5,31.592851161956787
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,32.06831908226013
47,ICELL8_SE_B_rsem_umap.csv,549,5,31.556783199310303
