,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,28.368006467819214
1,ICELL8_SE_B_kallisto_umap.csv,553,5,29.49645161628723
2,10X_LLU_A_cellranger2.0_umap.csv,2505,6,55.093881607055664
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,67.8263201713562
4,10X_LLU_A_umitools_umap.csv,2476,7,58.90448069572449
5,10X_LLU_A_zumi_umap.csv,2825,7,63.845662355422974
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,37.36929750442505
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,38.64395999908447
8,10X_LLU_B_umitools_umap.csv,1184,5,36.553059577941895
9,10X_LLU_B_zumi_umap.csv,1207,5,37.012065410614014
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,116.79664587974548
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,129.9757640361786
12,10X_NCI_A_umitools_umap.csv,5344,8,107.47256684303284
13,10X_NCI_A_zumi_umap.csv,5385,9,118.77158999443054
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,60.065266609191895
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,71.05186915397644
16,10X_NCI_B_umitools_umap.csv,2630,7,60.62615752220154
17,10X_NCI_B_zumi_umap.csv,2836,7,63.67969059944153
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,108.26473927497864
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,140.82652878761292
20,10X_NCI_M_A_umitools_umap.csv,5339,9,117.24241018295288
21,10X_NCI_M_A_zumi_umap.csv,5416,9,119.01818180084229
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,60.3519766330719
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,71.87205839157104
24,10X_NCI_M_B_umitools_umap.csv,2628,7,62.37944412231445
25,10X_NCI_M_B_zumi_umap.csv,2805,7,63.693132162094116
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,24.50556969642639
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,24.038187265396118
28,C1_FDA_HT_A_rsem_umap.csv,197,3,24.54788613319397
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,24.592464685440063
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,24.596261978149414
31,C1_FDA_HT_B_rsem_umap.csv,231,3,24.805262804031372
32,C1_LLU_A_featureCounts_umap.csv,70,3,24.36906862258911
33,C1_LLU_A_kallisto_umap.csv,72,3,24.064374208450317
34,C1_LLU_A_rsem_umap.csv,71,3,24.424089908599854
35,C1_LLU_B_featureCounts_umap.csv,59,3,24.24302387237549
36,C1_LLU_B_kallisto_umap.csv,60,3,24.138352632522583
37,C1_LLU_B_rsem_umap.csv,60,3,24.023837089538574
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,28.359224796295166
39,ICELL8_PE_A_kallisto_umap.csv,570,4,28.1601140499115
40,ICELL8_PE_A_rsem_umap.csv,563,4,28.235562324523926
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,28.486908674240112
42,ICELL8_PE_B_kallisto_umap.csv,551,4,28.14498805999756
43,ICELL8_PE_B_rsem_umap.csv,548,4,28.03555679321289
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,28.68216609954834
45,ICELL8_SE_A_rsem_umap.csv,569,4,28.188311338424683
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,28.495157957077026
47,ICELL8_SE_B_rsem_umap.csv,549,4,27.93861722946167
