,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,28.440284729003906
1,ICELL8_SE_B_kallisto_umap.csv,553,5,29.6652090549469
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,61.32778573036194
3,10X_LLU_A_cellranger3.1_umap.csv,2825,8,69.97003865242004
4,10X_LLU_A_umitools_umap.csv,2476,7,60.039815187454224
5,10X_LLU_A_zumi_umap.csv,2825,7,65.7049252986908
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,39.2714946269989
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,41.34146285057068
8,10X_LLU_B_umitools_umap.csv,1184,6,39.541369676589966
9,10X_LLU_B_zumi_umap.csv,1207,6,39.06381368637085
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,121.40746259689331
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,146.06130170822144
12,10X_NCI_A_umitools_umap.csv,5344,9,121.3578679561615
13,10X_NCI_A_zumi_umap.csv,5385,9,123.75861549377441
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,61.72057032585144
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,73.70335412025452
16,10X_NCI_B_umitools_umap.csv,2630,8,67.81907057762146
17,10X_NCI_B_zumi_umap.csv,2836,7,66.11050009727478
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,112.34354519844055
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,147.41431498527527
20,10X_NCI_M_A_umitools_umap.csv,5339,9,121.59615063667297
21,10X_NCI_M_A_zumi_umap.csv,5416,9,124.66826725006104
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,62.25276851654053
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,74.24921870231628
24,10X_NCI_M_B_umitools_umap.csv,2628,7,62.580445528030396
25,10X_NCI_M_B_zumi_umap.csv,2805,8,70.1945252418518
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,24.303439617156982
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,24.128276586532593
28,C1_FDA_HT_A_rsem_umap.csv,197,3,24.081990957260132
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,25.268417835235596
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,25.049591779708862
31,C1_FDA_HT_B_rsem_umap.csv,231,4,25.04053831100464
32,C1_LLU_A_featureCounts_umap.csv,70,3,23.931354522705078
33,C1_LLU_A_kallisto_umap.csv,72,3,23.401285886764526
34,C1_LLU_A_rsem_umap.csv,71,3,23.475643157958984
35,C1_LLU_B_featureCounts_umap.csv,59,3,24.039358377456665
36,C1_LLU_B_kallisto_umap.csv,60,3,24.689930200576782
37,C1_LLU_B_rsem_umap.csv,60,3,24.09058904647827
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,29.73511815071106
39,ICELL8_PE_A_kallisto_umap.csv,570,5,29.613250017166138
40,ICELL8_PE_A_rsem_umap.csv,563,5,29.66106653213501
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,28.533573150634766
42,ICELL8_PE_B_kallisto_umap.csv,551,4,28.968932390213013
43,ICELL8_PE_B_rsem_umap.csv,548,4,28.277055740356445
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,28.44526243209839
45,ICELL8_SE_A_rsem_umap.csv,569,5,30.121806144714355
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,28.48199439048767
47,ICELL8_SE_B_rsem_umap.csv,549,5,29.335243463516235
