,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.443540334701538
1,ICELL8_SE_B_kallisto_umap.csv,553,5,31.91093111038208
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,65.77411031723022
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,73.04915809631348
4,10X_LLU_A_umitools_umap.csv,2476,7,66.7054386138916
5,10X_LLU_A_zumi_umap.csv,2825,8,76.38763451576233
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.81358551979065
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,45.31982612609863
8,10X_LLU_B_umitools_umap.csv,1184,6,42.418132066726685
9,10X_LLU_B_zumi_umap.csv,1207,6,43.737462759017944
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,134.12908267974854
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,158.20445799827576
12,10X_NCI_A_umitools_umap.csv,5344,9,133.78600072860718
13,10X_NCI_A_zumi_umap.csv,5385,10,145.05204582214355
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,67.55667567253113
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,82.47303032875061
16,10X_NCI_B_umitools_umap.csv,2630,8,74.57175421714783
17,10X_NCI_B_zumi_umap.csv,2836,7,73.28318667411804
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,122.12154364585876
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,149.9574680328369
20,10X_NCI_M_A_umitools_umap.csv,5339,9,133.08326649665833
21,10X_NCI_M_A_zumi_umap.csv,5416,9,135.8269543647766
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,68.24822306632996
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,81.98131895065308
24,10X_NCI_M_B_umitools_umap.csv,2628,7,69.08832049369812
25,10X_NCI_M_B_zumi_umap.csv,2805,8,76.4795594215393
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.556939125061035
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.693143129348755
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.498950481414795
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.626672506332397
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,27.332509517669678
31,C1_FDA_HT_B_rsem_umap.csv,231,4,27.491140127182007
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.74646019935608
33,C1_LLU_A_kallisto_umap.csv,72,3,26.654266357421875
34,C1_LLU_A_rsem_umap.csv,71,3,26.374048233032227
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.731988668441772
36,C1_LLU_B_kallisto_umap.csv,60,3,26.076154947280884
37,C1_LLU_B_rsem_umap.csv,60,3,26.306848526000977
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,32.1002459526062
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.749631881713867
40,ICELL8_PE_A_rsem_umap.csv,563,5,32.35724496841431
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.89820909500122
42,ICELL8_PE_B_kallisto_umap.csv,551,4,29.78355884552002
43,ICELL8_PE_B_rsem_umap.csv,548,4,31.126219034194946
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.948189973831177
45,ICELL8_SE_A_rsem_umap.csv,569,5,32.20985436439514
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.40864849090576
47,ICELL8_SE_B_rsem_umap.csv,549,5,32.3266966342926
