,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,28.58853530883789
1,ICELL8_SE_B_kallisto_umap.csv,553,5,29.054186582565308
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,60.38441514968872
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,65.69071960449219
4,10X_LLU_A_umitools_umap.csv,2476,7,59.49572706222534
5,10X_LLU_A_zumi_umap.csv,2825,7,65.56887078285217
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,38.75700402259827
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,40.91282415390015
8,10X_LLU_B_umitools_umap.csv,1184,6,39.1302604675293
9,10X_LLU_B_zumi_umap.csv,1207,6,39.22384691238403
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,120.96245431900024
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,143.68912768363953
12,10X_NCI_A_umitools_umap.csv,5344,10,128.7628071308136
13,10X_NCI_A_zumi_umap.csv,5385,9,120.00428199768066
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,61.48875617980957
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,72.18485236167908
16,10X_NCI_B_umitools_umap.csv,2630,7,61.79486680030823
17,10X_NCI_B_zumi_umap.csv,2836,7,64.95749354362488
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,109.13112568855286
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,143.88359451293945
20,10X_NCI_M_A_umitools_umap.csv,5339,9,120.00027871131897
21,10X_NCI_M_A_zumi_umap.csv,5416,9,121.92747855186462
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,61.13001465797424
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,73.14795470237732
24,10X_NCI_M_B_umitools_umap.csv,2628,7,61.73285150527954
25,10X_NCI_M_B_zumi_umap.csv,2805,8,69.59655165672302
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,23.869099855422974
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,24.552151441574097
28,C1_FDA_HT_A_rsem_umap.csv,197,3,24.216662406921387
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,25.02826976776123
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,24.79207134246826
31,C1_FDA_HT_B_rsem_umap.csv,231,4,24.661619663238525
32,C1_LLU_A_featureCounts_umap.csv,70,3,24.03382658958435
33,C1_LLU_A_kallisto_umap.csv,72,3,24.11181092262268
34,C1_LLU_A_rsem_umap.csv,71,3,24.189741373062134
35,C1_LLU_B_featureCounts_umap.csv,59,3,23.7979793548584
36,C1_LLU_B_kallisto_umap.csv,60,3,23.67190408706665
37,C1_LLU_B_rsem_umap.csv,60,3,24.093992710113525
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,29.84101438522339
39,ICELL8_PE_A_kallisto_umap.csv,570,5,29.41519808769226
40,ICELL8_PE_A_rsem_umap.csv,563,5,29.32388401031494
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,27.386323928833008
42,ICELL8_PE_B_kallisto_umap.csv,551,4,28.142370223999023
43,ICELL8_PE_B_rsem_umap.csv,548,4,28.157226085662842
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,27.76724123954773
45,ICELL8_SE_A_rsem_umap.csv,569,5,30.034634113311768
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,28.141003370285034
47,ICELL8_SE_B_rsem_umap.csv,549,5,28.911559104919434
