,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,30.102022409439087
1,ICELL8_SE_B_kallisto_umap.csv,553,5,30.951839685440063
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,63.65925860404968
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,67.84663033485413
4,10X_LLU_A_umitools_umap.csv,2476,7,63.126309871673584
5,10X_LLU_A_zumi_umap.csv,2825,7,68.69907069206238
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.37871432304382
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,43.192955493927
8,10X_LLU_B_umitools_umap.csv,1184,6,41.617639780044556
9,10X_LLU_B_zumi_umap.csv,1207,6,42.94842886924744
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,124.94483518600464
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,138.80778002738953
12,10X_NCI_A_umitools_umap.csv,5344,9,125.1561267375946
13,10X_NCI_A_zumi_umap.csv,5385,9,126.96346068382263
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,65.87072134017944
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,77.333322763443
16,10X_NCI_B_umitools_umap.csv,2630,7,67.48402881622314
17,10X_NCI_B_zumi_umap.csv,2836,7,69.03466320037842
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,116.40344524383545
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,153.91831946372986
20,10X_NCI_M_A_umitools_umap.csv,5339,9,126.10675644874573
21,10X_NCI_M_A_zumi_umap.csv,5416,9,126.53961753845215
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,64.77089715003967
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,77.27887845039368
24,10X_NCI_M_B_umitools_umap.csv,2628,7,66.23044991493225
25,10X_NCI_M_B_zumi_umap.csv,2805,8,73.19906401634216
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,25.697649478912354
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,25.69081687927246
28,C1_FDA_HT_A_rsem_umap.csv,197,3,25.824509859085083
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,27.865644454956055
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,26.45214581489563
31,C1_FDA_HT_B_rsem_umap.csv,231,4,26.287822008132935
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.39093279838562
33,C1_LLU_A_kallisto_umap.csv,72,3,26.33006525039673
34,C1_LLU_A_rsem_umap.csv,71,3,25.36175227165222
35,C1_LLU_B_featureCounts_umap.csv,59,3,25.588118314743042
36,C1_LLU_B_kallisto_umap.csv,60,3,26.59358811378479
37,C1_LLU_B_rsem_umap.csv,60,3,26.135592222213745
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,31.384564876556396
39,ICELL8_PE_A_kallisto_umap.csv,570,5,31.09171438217163
40,ICELL8_PE_A_rsem_umap.csv,563,5,31.581851959228516
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,29.769991874694824
42,ICELL8_PE_B_kallisto_umap.csv,551,4,29.8161518573761
43,ICELL8_PE_B_rsem_umap.csv,548,5,31.529059171676636
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.316818952560425
45,ICELL8_SE_A_rsem_umap.csv,569,5,31.114357948303223
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.09062957763672
47,ICELL8_SE_B_rsem_umap.csv,549,5,31.45887541770935
