,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.344860315322876
1,ICELL8_SE_B_kallisto_umap.csv,553,5,32.030616998672485
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,65.11345791816711
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,69.28777194023132
4,10X_LLU_A_umitools_umap.csv,2476,7,65.04638910293579
5,10X_LLU_A_zumi_umap.csv,2825,8,74.6939914226532
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,43.321738481521606
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,42.3863525390625
8,10X_LLU_B_umitools_umap.csv,1184,5,40.334996700286865
9,10X_LLU_B_zumi_umap.csv,1207,6,42.90756011009216
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,127.20554065704346
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,151.67919445037842
12,10X_NCI_A_umitools_umap.csv,5344,9,126.29557037353516
13,10X_NCI_A_zumi_umap.csv,5385,9,127.72744917869568
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,66.05411028862
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,78.28773045539856
16,10X_NCI_B_umitools_umap.csv,2630,7,67.08852458000183
17,10X_NCI_B_zumi_umap.csv,2836,7,69.73804020881653
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,126.80872201919556
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,140.40700697898865
20,10X_NCI_M_A_umitools_umap.csv,5339,9,127.09020829200745
21,10X_NCI_M_A_zumi_umap.csv,5416,9,131.39502143859863
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,67.1874327659607
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,79.24688410758972
24,10X_NCI_M_B_umitools_umap.csv,2628,7,67.08217525482178
25,10X_NCI_M_B_zumi_umap.csv,2805,7,70.36287760734558
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,27.991857528686523
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,27.557396173477173
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.7107892036438
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,27.089680433273315
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,27.382319927215576
31,C1_FDA_HT_B_rsem_umap.csv,231,3,27.36265730857849
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.6077241897583
33,C1_LLU_A_kallisto_umap.csv,72,3,27.402634859085083
34,C1_LLU_A_rsem_umap.csv,71,3,27.296815633773804
35,C1_LLU_B_featureCounts_umap.csv,59,3,27.321690320968628
36,C1_LLU_B_kallisto_umap.csv,60,3,27.175719261169434
37,C1_LLU_B_rsem_umap.csv,60,3,27.436330556869507
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,32.0054292678833
39,ICELL8_PE_A_kallisto_umap.csv,570,4,30.776053190231323
40,ICELL8_PE_A_rsem_umap.csv,563,5,31.934233903884888
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,30.91329598426819
42,ICELL8_PE_B_kallisto_umap.csv,551,4,30.358928680419922
43,ICELL8_PE_B_rsem_umap.csv,548,4,31.120311975479126
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,30.905651092529297
45,ICELL8_SE_A_rsem_umap.csv,569,4,31.12086296081543
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.757092237472534
47,ICELL8_SE_B_rsem_umap.csv,549,4,31.625083684921265
