,Benchmark,Instance #,Cluster #,so-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,31.590523719787598
1,ICELL8_SE_B_kallisto_umap.csv,553,5,32.994162797927856
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,67.78052186965942
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,72.37251400947571
4,10X_LLU_A_umitools_umap.csv,2476,7,66.88443851470947
5,10X_LLU_A_zumi_umap.csv,2825,7,73.38197255134583
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,42.52097845077515
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,42.93972206115723
8,10X_LLU_B_umitools_umap.csv,1184,5,40.742140769958496
9,10X_LLU_B_zumi_umap.csv,1207,5,41.27889657020569
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,131.20916604995728
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,157.0807499885559
12,10X_NCI_A_umitools_umap.csv,5344,8,120.78426218032837
13,10X_NCI_A_zumi_umap.csv,5385,9,131.79246830940247
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,68.64221119880676
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,75.97405123710632
16,10X_NCI_B_umitools_umap.csv,2630,7,68.96780943870544
17,10X_NCI_B_zumi_umap.csv,2836,7,71.48451066017151
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,120.88362908363342
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,148.76698970794678
20,10X_NCI_M_A_umitools_umap.csv,5339,9,130.83284521102905
21,10X_NCI_M_A_zumi_umap.csv,5416,9,134.46140956878662
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,67.73319506645203
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,82.34025549888611
24,10X_NCI_M_B_umitools_umap.csv,2628,7,69.63469099998474
25,10X_NCI_M_B_zumi_umap.csv,2805,7,72.52874374389648
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,26.66075348854065
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,26.962175130844116
28,C1_FDA_HT_A_rsem_umap.csv,197,3,26.553457021713257
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,27.272160053253174
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,27.14568018913269
31,C1_FDA_HT_B_rsem_umap.csv,231,3,26.938682794570923
32,C1_LLU_A_featureCounts_umap.csv,70,3,26.228480100631714
33,C1_LLU_A_kallisto_umap.csv,72,3,26.59308362007141
34,C1_LLU_A_rsem_umap.csv,71,3,27.155060529708862
35,C1_LLU_B_featureCounts_umap.csv,59,3,26.387810468673706
36,C1_LLU_B_kallisto_umap.csv,60,3,26.365323305130005
37,C1_LLU_B_rsem_umap.csv,60,3,26.666818380355835
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,31.27469038963318
39,ICELL8_PE_A_kallisto_umap.csv,570,4,31.58574676513672
40,ICELL8_PE_A_rsem_umap.csv,563,4,31.253937244415283
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,31.177684783935547
42,ICELL8_PE_B_kallisto_umap.csv,551,4,30.962520837783813
43,ICELL8_PE_B_rsem_umap.csv,548,4,31.554213523864746
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,31.8493812084198
45,ICELL8_SE_A_rsem_umap.csv,569,4,31.984788417816162
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,30.750734567642212
47,ICELL8_SE_B_rsem_umap.csv,549,4,31.022570848464966
