,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,57.31908369064331
1,ICELL8_SE_B_kallisto_umap.csv,553,5,56.2247257232666
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,97.10638475418091
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,100.71047830581665
4,10X_LLU_A_umitools_umap.csv,2476,7,96.7111234664917
5,10X_LLU_A_zumi_umap.csv,2825,7,104.63843703269958
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,69.6045229434967
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,73.09878420829773
8,10X_LLU_B_umitools_umap.csv,1184,6,68.39133787155151
9,10X_LLU_B_zumi_umap.csv,1207,6,70.19317984580994
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,169.81127381324768
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,197.2411825656891
12,10X_NCI_A_umitools_umap.csv,5344,9,167.85687804222107
13,10X_NCI_A_zumi_umap.csv,5385,9,168.92237949371338
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,99.90197896957397
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,112.47343945503235
16,10X_NCI_B_umitools_umap.csv,2630,7,95.61952137947083
17,10X_NCI_B_zumi_umap.csv,2836,8,107.02680611610413
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,169.28252935409546
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,188.73841881752014
20,10X_NCI_M_A_umitools_umap.csv,5339,9,172.26420044898987
21,10X_NCI_M_A_zumi_umap.csv,5416,9,169.89679169654846
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,97.23479342460632
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,114.09278845787048
24,10X_NCI_M_B_umitools_umap.csv,2628,7,100.36646771430969
25,10X_NCI_M_B_zumi_umap.csv,2805,8,107.17877125740051
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,52.57138633728027
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,53.0987331867218
28,C1_FDA_HT_A_rsem_umap.csv,197,3,51.618488788604736
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,51.83424162864685
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,52.0537006855011
31,C1_FDA_HT_B_rsem_umap.csv,231,4,53.22019362449646
32,C1_LLU_A_featureCounts_umap.csv,70,3,52.97007989883423
33,C1_LLU_A_kallisto_umap.csv,72,3,51.90119910240173
34,C1_LLU_A_rsem_umap.csv,71,3,53.21843600273132
35,C1_LLU_B_featureCounts_umap.csv,59,3,52.65402317047119
36,C1_LLU_B_kallisto_umap.csv,60,3,53.07533621788025
37,C1_LLU_B_rsem_umap.csv,60,3,47.776278257369995
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,58.41695022583008
39,ICELL8_PE_A_kallisto_umap.csv,570,5,57.52788710594177
40,ICELL8_PE_A_rsem_umap.csv,563,5,58.459598541259766
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,58.677550077438354
42,ICELL8_PE_B_kallisto_umap.csv,551,4,57.71006464958191
43,ICELL8_PE_B_rsem_umap.csv,548,4,59.979310274124146
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,59.98593759536743
45,ICELL8_SE_A_rsem_umap.csv,569,5,60.1106219291687
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,58.02270841598511
47,ICELL8_SE_B_rsem_umap.csv,549,5,60.17397689819336
