,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,52.95138144493103
1,ICELL8_SE_B_kallisto_umap.csv,553,5,52.79248833656311
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,85.04198384284973
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,95.36951756477356
4,10X_LLU_A_umitools_umap.csv,2476,8,88.24873542785645
5,10X_LLU_A_zumi_umap.csv,2825,8,98.25879454612732
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,65.00219774246216
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,62.9871289730072
8,10X_LLU_B_umitools_umap.csv,1184,6,60.00293016433716
9,10X_LLU_B_zumi_umap.csv,1207,6,61.7173593044281
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,150.74199557304382
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,171.7968270778656
12,10X_NCI_A_umitools_umap.csv,5344,9,152.0504605770111
13,10X_NCI_A_zumi_umap.csv,5385,9,156.4923551082611
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,86.17273163795471
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,101.81117844581604
16,10X_NCI_B_umitools_umap.csv,2630,8,93.68218278884888
17,10X_NCI_B_zumi_umap.csv,2836,7,91.89112091064453
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,148.58540773391724
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,175.99734210968018
20,10X_NCI_M_A_umitools_umap.csv,5339,9,150.8865728378296
21,10X_NCI_M_A_zumi_umap.csv,5416,9,153.02067732810974
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,87.41823482513428
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,99.1122214794159
24,10X_NCI_M_B_umitools_umap.csv,2628,7,90.38458681106567
25,10X_NCI_M_B_zumi_umap.csv,2805,8,94.21926879882812
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,44.27627635002136
27,C1_FDA_HT_A_kallisto_umap.csv,195,4,46.76225662231445
28,C1_FDA_HT_A_rsem_umap.csv,197,3,48.56761121749878
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,47.2130389213562
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,44.81115484237671
31,C1_FDA_HT_B_rsem_umap.csv,231,4,48.71367168426514
32,C1_LLU_A_featureCounts_umap.csv,70,3,48.12051486968994
33,C1_LLU_A_kallisto_umap.csv,72,3,45.92275786399841
34,C1_LLU_A_rsem_umap.csv,71,3,47.95901370048523
35,C1_LLU_B_featureCounts_umap.csv,59,3,47.51727604866028
36,C1_LLU_B_kallisto_umap.csv,60,3,48.03960180282593
37,C1_LLU_B_rsem_umap.csv,60,3,43.13394331932068
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,52.117387533187866
39,ICELL8_PE_A_kallisto_umap.csv,570,5,51.38038730621338
40,ICELL8_PE_A_rsem_umap.csv,563,5,53.208155393600464
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,51.246806144714355
42,ICELL8_PE_B_kallisto_umap.csv,551,5,52.827478885650635
43,ICELL8_PE_B_rsem_umap.csv,548,4,53.14836144447327
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,51.96437478065491
45,ICELL8_SE_A_rsem_umap.csv,569,5,51.6265766620636
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,52.0576958656311
47,ICELL8_SE_B_rsem_umap.csv,549,5,52.15489387512207
