,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.694,31.177,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.327,0.176,0.441,0.366,0.313,0.535,12,7
1,953,4,61.602,34.539,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.360,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,69.666,41.614,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.821,53.843,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.075,83.675,0.538,0.630,0.752,0.528,0.599,0.740,0.550,0.619,0.747,0.497,0.464,0.723,0.482,0.409,0.704,19,17
5,951,64,166.974,135.732,0.313,0.146,0.510,0.285,0.138,0.512,0.369,0.161,0.525,0.351,0.101,0.382,0.352,0.059,0.289,15,8
6,1892,2,67.861,36.140,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.326,0.128,0.399,0.318,0.241,0.487,17,9
7,1896,4,73.409,42.173,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.307,0.338,0.664,0.333,0.578,0.782,17,9
8,1895,8,83.496,56.520,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,110.065,82.764,0.866,0.841,0.949,0.815,0.911,0.961,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,165.949,133.163,0.579,0.635,0.756,0.573,0.656,0.752,0.588,0.648,0.754,0.588,0.570,0.749,0.584,0.547,0.746,22,21
11,1902,64,278.212,234.867,0.338,0.237,0.521,0.345,0.255,0.519,0.397,0.278,0.533,0.385,0.185,0.470,0.354,0.137,0.430,22,16
12,2836,2,73.815,41.601,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.315,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,86.736,53.387,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.313,0.338,0.664,0.343,0.457,0.724,17,12
14,2843,8,102.483,72.939,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.366,0.583,0.833,0.876,1.000,1.000,19,8
15,2841,16,140.719,110.832,0.850,0.924,0.961,0.816,0.907,0.953,0.849,0.971,0.974,0.849,0.970,0.974,0.848,0.971,0.974,16,16
16,2839,32,221.814,183.570,0.593,0.646,0.754,0.568,0.630,0.750,0.587,0.666,0.764,0.591,0.607,0.757,0.578,0.550,0.745,26,22
