,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.629,30.902,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.327,0.171,0.438,0.366,0.313,0.535,12,7
1,953,4,62.870,33.791,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.350,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,64.250,41.145,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.732,56.811,0.843,0.974,0.979,0.793,0.907,0.957,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,106.963,82.513,0.539,0.598,0.738,0.542,0.610,0.740,0.552,0.624,0.745,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,170.054,138.315,0.336,0.155,0.518,0.292,0.146,0.511,0.375,0.162,0.524,0.342,0.106,0.391,0.352,0.059,0.289,16,8
6,1892,2,71.845,37.106,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.310,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,70.023,43.905,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.332,0.318,0.654,0.333,0.578,0.782,18,9
8,1895,8,82.418,58.470,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.435,0.680,0.866,0.898,1.000,1.000,16,8
9,1898,16,108.097,84.374,0.846,0.804,0.935,0.838,0.963,0.971,0.838,0.964,0.971,0.837,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,163.337,136.033,0.444,0.353,0.658,0.570,0.634,0.747,0.585,0.655,0.754,0.581,0.562,0.750,0.584,0.547,0.746,22,21
11,1902,64,283.105,239.027,0.356,0.260,0.523,0.338,0.242,0.514,0.402,0.274,0.530,0.377,0.180,0.464,0.354,0.137,0.430,21,16
12,2836,2,74.098,43.621,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.300,0.106,0.379,0.302,0.203,0.458,20,11
13,2841,4,83.850,52.359,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.317,0.300,0.645,0.343,0.457,0.724,19,12
14,2843,8,100.911,73.383,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,140.856,112.526,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,225.593,187.798,0.591,0.648,0.756,0.591,0.651,0.754,0.579,0.650,0.754,0.591,0.608,0.758,0.578,0.550,0.745,26,22
17,2845,64,400.910,342.675,0.370,0.290,0.511,0.346,0.288,0.509,0.420,0.318,0.524,0.383,0.195,0.477,0.347,0.157,0.453,24,19
18,3792,2,84.143,49.252,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.283,0.104,0.376,0.311,0.197,0.454,21,11
19,3798,4,97.538,63.563,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.305,0.274,0.627,0.331,0.451,0.723,22,12
20,3788,8,124.205,90.133,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.359,0.511,0.804,0.820,0.974,0.984,23,9
21,3783,16,175.757,137.369,0.850,0.911,0.959,0.810,0.890,0.951,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,286.686,242.460,0.641,0.720,0.831,0.648,0.761,0.838,0.662,0.776,0.845,0.653,0.770,0.844,0.635,0.683,0.832,31,25
23,3792,64,515.341,449.843,0.386,0.318,0.536,0.369,0.302,0.528,0.425,0.332,0.541,0.393,0.237,0.516,0.388,0.194,0.494,28,21
24,4739,2,90.810,57.476,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.284,0.103,0.375,0.311,0.176,0.441,21,12
25,4742,4,107.371,71.553,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.296,0.272,0.627,0.331,0.426,0.709,22,13
26,4744,8,140.793,106.504,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.356,0.487,0.793,0.532,0.809,0.910,25,13
27,4744,16,209.782,170.467,0.842,0.916,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,347.970,296.309,0.677,0.764,0.838,0.651,0.766,0.837,0.672,0.782,0.841,0.675,0.731,0.836,0.651,0.689,0.831,27,25
29,4740,64,633.222,551.074,0.394,0.339,0.546,0.354,0.318,0.544,0.437,0.367,0.556,0.414,0.279,0.533,0.360,0.199,0.501,31,22
30,5697,2,100.969,65.080,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.283,0.089,0.361,0.312,0.148,0.419,24,14
31,5687,4,122.037,83.576,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.302,0.237,0.607,0.321,0.411,0.699,25,14
32,5690,8,162.559,121.536,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.338,0.477,0.790,0.530,0.807,0.909,25,13
33,5682,16,239.081,199.006,0.803,0.772,0.918,0.810,0.946,0.957,0.810,0.945,0.957,0.770,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,401.682,346.349,0.627,0.714,0.814,0.634,0.745,0.819,0.635,0.744,0.817,0.630,0.743,0.821,0.613,0.662,0.807,30,25
35,5691,64,749.805,657.322,0.404,0.352,0.564,0.390,0.336,0.558,0.450,0.379,0.573,0.419,0.290,0.554,0.429,0.260,0.541,32,27
36,6653,2,109.958,69.753,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.281,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,133.144,93.647,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.305,0.222,0.597,0.337,0.400,0.697,27,14
38,6648,8,179.137,139.016,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.343,0.492,0.796,0.535,0.815,0.911,24,13
39,6645,16,272.916,226.276,0.816,0.841,0.909,0.776,0.875,0.909,0.776,0.872,0.907,0.697,0.832,0.889,0.774,0.876,0.910,19,16
40,6640,32,462.177,400.998,0.672,0.762,0.842,0.653,0.761,0.838,0.679,0.779,0.842,0.678,0.765,0.844,0.677,0.747,0.845,30,28
41,6643,64,867.839,759.189,0.408,0.367,0.572,0.359,0.345,0.567,0.449,0.388,0.578,0.412,0.304,0.565,0.404,0.232,0.539,35,26
42,7600,2,118.910,74.509,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.277,0.073,0.344,0.303,0.135,0.405,29,16
43,7602,4,147.560,103.638,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.295,0.238,0.607,0.328,0.352,0.672,25,16
44,7598,8,197.928,154.790,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.332,0.427,0.767,0.472,0.752,0.891,30,14
45,7601,16,309.118,256.874,0.854,0.867,0.954,0.816,0.965,0.973,0.816,0.965,0.973,0.787,0.944,0.963,0.816,0.963,0.972,17,16
46,7602,32,529.078,457.039,0.661,0.708,0.791,0.647,0.709,0.787,0.659,0.715,0.789,0.658,0.703,0.792,0.653,0.650,0.794,29,25
47,7596,64,982.196,869.379,0.403,0.356,0.550,0.358,0.323,0.542,0.443,0.371,0.557,0.412,0.283,0.543,0.404,0.239,0.526,33,26
48,8560,2,125.535,83.171,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.283,0.071,0.340,0.285,0.128,0.398,31,17
49,8550,4,156.994,113.065,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.309,0.214,0.593,0.332,0.374,0.683,28,15
50,8536,8,219.195,172.381,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.343,0.427,0.770,0.330,0.649,0.860,29,16
51,8541,16,341.008,284.115,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.805,0.950,0.970,0.870,0.984,0.985,18,16
52,8548,32,584.251,506.222,0.662,0.773,0.839,0.656,0.771,0.838,0.678,0.788,0.843,0.666,0.778,0.841,0.648,0.726,0.839,31,28
53,8540,64,1100.852,966.119,0.427,0.365,0.568,0.385,0.336,0.561,0.456,0.377,0.571,0.423,0.320,0.568,0.429,0.256,0.558,36,27
54,9488,2,137.542,89.598,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.272,0.077,0.348,0.294,0.133,0.404,28,16
55,9500,4,166.555,120.699,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.303,0.211,0.591,0.305,0.339,0.660,28,18
56,9497,8,236.472,188.923,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.345,0.433,0.773,0.337,0.608,0.842,28,18
57,9498,16,371.556,313.140,0.848,0.922,0.958,0.849,0.964,0.970,0.849,0.963,0.970,0.576,0.827,0.915,0.849,0.964,0.970,24,16
58,9499,32,653.395,567.231,0.669,0.759,0.827,0.666,0.752,0.823,0.676,0.773,0.828,0.672,0.758,0.828,0.663,0.749,0.829,29,28
59,9505,64,1226.301,1079.223,0.421,0.415,0.615,0.411,0.403,0.605,0.489,0.456,0.621,0.463,0.371,0.618,0.436,0.294,0.608,39,31
