,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,59.830,30.518,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.327,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,63.168,34.469,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.360,0.442,0.720,0.462,0.748,0.854,12,7
2,953,8,69.698,42.923,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,81.056,57.017,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,111.705,84.554,0.556,0.621,0.747,0.524,0.608,0.747,0.530,0.604,0.741,0.527,0.514,0.731,0.482,0.409,0.704,20,17
5,951,64,176.427,145.389,0.319,0.153,0.515,0.295,0.143,0.509,0.364,0.154,0.521,0.350,0.096,0.373,0.352,0.059,0.289,14,8
6,1892,2,70.850,37.743,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.315,0.135,0.405,0.318,0.241,0.487,16,9
7,1896,4,71.551,43.631,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.338,0.355,0.674,0.333,0.578,0.782,16,9
8,1895,8,84.191,57.887,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.427,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,112.756,87.139,0.867,0.840,0.949,0.838,0.965,0.972,0.838,0.964,0.971,0.834,0.962,0.970,0.851,0.926,0.967,16,15
10,1900,32,168.594,138.230,0.577,0.639,0.756,0.588,0.651,0.750,0.597,0.665,0.758,0.579,0.564,0.749,0.584,0.547,0.746,22,21
11,1902,64,288.297,247.039,0.356,0.271,0.526,0.334,0.247,0.515,0.393,0.271,0.531,0.361,0.172,0.470,0.354,0.137,0.430,22,16
