,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,68.233,31.471,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.331,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,64.315,34.996,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.358,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,68.196,42.162,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,83.731,58.477,0.820,0.926,0.966,0.797,0.907,0.956,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,114.524,88.862,0.553,0.621,0.744,0.550,0.620,0.746,0.545,0.617,0.745,0.525,0.515,0.733,0.482,0.409,0.704,20,17
5,951,64,180.550,143.911,0.306,0.142,0.510,0.296,0.155,0.514,0.373,0.176,0.522,0.351,0.099,0.382,0.352,0.059,0.289,15,8
6,1892,2,75.248,38.542,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.320,0.127,0.398,0.318,0.241,0.487,17,9
7,1896,4,73.372,45.377,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.318,0.362,0.675,0.333,0.578,0.782,16,9
8,1895,8,85.444,59.346,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.427,0.690,0.867,0.898,1.000,1.000,16,8
9,1898,16,111.636,88.990,0.836,0.726,0.916,0.774,0.888,0.944,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,172.564,143.901,0.574,0.652,0.752,0.567,0.639,0.751,0.590,0.655,0.754,0.586,0.569,0.749,0.584,0.547,0.746,22,21
11,1902,64,301.053,258.011,0.348,0.253,0.521,0.345,0.260,0.523,0.393,0.267,0.530,0.367,0.187,0.466,0.354,0.137,0.430,22,16
12,2836,2,76.995,43.663,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.303,0.105,0.379,0.302,0.203,0.458,20,11
13,2841,4,86.313,55.897,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.338,0.331,0.662,0.343,0.457,0.724,17,12
14,2843,8,102.988,77.089,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.562,0.824,0.876,1.000,1.000,20,8
15,2841,16,148.825,117.166,0.850,0.923,0.961,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,236.608,200.554,0.584,0.646,0.758,0.576,0.638,0.750,0.600,0.657,0.757,0.585,0.614,0.753,0.578,0.550,0.745,26,22
17,2845,64,420.749,363.472,0.327,0.270,0.508,0.323,0.272,0.503,0.410,0.303,0.520,0.392,0.212,0.481,0.347,0.157,0.453,26,19
18,3792,2,85.507,52.228,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.283,0.096,0.369,0.311,0.197,0.454,22,11
19,3798,4,97.586,64.752,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.316,0.270,0.629,0.331,0.451,0.723,21,12
20,3788,8,126.163,92.470,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.357,0.513,0.804,0.820,0.974,0.984,23,9
21,3783,16,178.311,146.504,0.850,0.911,0.959,0.828,0.965,0.970,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,300.443,256.003,0.656,0.757,0.837,0.641,0.737,0.830,0.663,0.774,0.843,0.636,0.754,0.844,0.635,0.683,0.832,30,25
23,3792,64,542.053,474.053,0.381,0.308,0.532,0.347,0.295,0.531,0.416,0.328,0.541,0.398,0.245,0.516,0.388,0.194,0.494,29,21
24,4739,2,91.498,58.769,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.282,0.092,0.365,0.311,0.176,0.441,23,12
25,4742,4,106.973,77.165,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.313,0.265,0.621,0.331,0.426,0.709,23,13
26,4744,8,144.850,111.256,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.361,0.495,0.794,0.532,0.809,0.910,25,13
27,4744,16,213.762,187.500,0.842,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,362.988,313.522,0.677,0.779,0.845,0.671,0.776,0.840,0.668,0.777,0.840,0.679,0.751,0.840,0.651,0.689,0.831,28,25
