,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,58.076,30.904,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.322,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,61.175,34.624,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.441,0.720,0.462,0.748,0.854,12,7
2,953,8,66.608,42.694,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.147,56.009,0.843,0.974,0.978,0.785,0.903,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,109.402,85.505,0.552,0.618,0.745,0.542,0.618,0.744,0.552,0.619,0.744,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,174.606,142.648,0.333,0.162,0.520,0.295,0.158,0.511,0.370,0.167,0.523,0.342,0.107,0.392,0.352,0.059,0.289,16,8
6,1892,2,67.339,37.233,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.311,0.136,0.405,0.318,0.241,0.487,16,9
7,1896,4,70.925,45.405,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.333,0.342,0.665,0.333,0.578,0.782,17,9
8,1895,8,84.497,59.959,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,110.548,84.694,0.849,0.925,0.966,0.811,0.909,0.960,0.838,0.964,0.971,0.835,0.960,0.972,0.851,0.926,0.967,16,15
10,1900,32,167.093,140.103,0.540,0.577,0.742,0.558,0.625,0.748,0.583,0.649,0.751,0.581,0.565,0.752,0.584,0.547,0.746,22,21
11,1902,64,291.004,245.854,0.324,0.233,0.516,0.302,0.230,0.511,0.399,0.279,0.533,0.373,0.182,0.467,0.354,0.137,0.430,22,16
12,2836,2,75.317,44.962,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.316,0.108,0.383,0.302,0.203,0.458,19,11
13,2841,4,85.753,54.930,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.324,0.322,0.655,0.343,0.457,0.724,18,12
14,2843,8,105.864,76.032,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.371,0.587,0.833,0.876,1.000,1.000,19,8
15,2841,16,142.384,114.444,0.846,0.921,0.958,0.811,0.905,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,228.321,193.360,0.583,0.638,0.757,0.574,0.635,0.751,0.599,0.656,0.757,0.577,0.589,0.753,0.578,0.550,0.745,24,22
17,2845,64,407.900,350.607,0.370,0.289,0.511,0.337,0.282,0.510,0.412,0.315,0.522,0.399,0.198,0.477,0.347,0.157,0.453,25,19
18,3792,2,84.371,51.584,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.276,0.112,0.385,0.311,0.197,0.454,19,11
19,3798,4,96.084,65.025,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.315,0.281,0.632,0.331,0.451,0.723,21,12
20,3788,8,121.760,90.437,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.367,0.518,0.805,0.820,0.974,0.984,23,9
21,3783,16,176.885,142.787,0.850,0.911,0.959,0.818,0.897,0.952,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,16,16
22,3791,32,289.909,247.277,0.658,0.754,0.841,0.642,0.764,0.840,0.662,0.777,0.845,0.646,0.753,0.844,0.635,0.683,0.832,30,25
23,3792,64,522.518,453.742,0.371,0.310,0.533,0.367,0.320,0.536,0.417,0.328,0.540,0.398,0.254,0.521,0.388,0.194,0.494,30,21
24,4739,2,87.757,56.758,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.278,0.103,0.375,0.311,0.176,0.441,21,12
25,4742,4,107.593,74.555,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.305,0.254,0.615,0.331,0.426,0.709,24,13
26,4744,8,143.563,108.379,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.358,0.494,0.794,0.532,0.809,0.910,25,13
27,4744,16,210.137,172.453,0.841,0.918,0.968,0.810,0.903,0.959,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,351.078,301.598,0.684,0.767,0.841,0.633,0.751,0.830,0.670,0.773,0.839,0.679,0.749,0.839,0.651,0.689,0.831,28,25
29,4740,64,638.472,557.680,0.397,0.357,0.555,0.369,0.331,0.545,0.436,0.360,0.554,0.412,0.279,0.535,0.360,0.199,0.501,32,22
30,5697,2,97.476,64.025,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.278,0.090,0.362,0.312,0.148,0.419,24,14
31,5687,4,114.707,83.269,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.293,0.243,0.606,0.321,0.411,0.699,26,14
32,5690,8,161.304,124.608,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.480,0.791,0.530,0.807,0.909,25,13
33,5682,16,243.529,201.259,0.810,0.893,0.952,0.810,0.945,0.957,0.810,0.945,0.957,0.769,0.925,0.948,0.808,0.945,0.956,17,16
34,5691,32,410.422,354.415,0.632,0.728,0.818,0.628,0.739,0.816,0.637,0.744,0.818,0.623,0.720,0.818,0.613,0.662,0.807,29,25
35,5691,64,754.675,657.262,0.414,0.361,0.566,0.362,0.338,0.559,0.453,0.380,0.572,0.416,0.278,0.552,0.429,0.260,0.541,32,27
36,6653,2,109.094,69.990,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.282,0.085,0.358,0.319,0.148,0.418,25,14
37,6643,4,126.653,94.992,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.315,0.230,0.605,0.337,0.400,0.697,25,14
38,6648,8,184.285,142.117,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.347,0.459,0.784,0.535,0.815,0.911,26,13
39,6645,16,279.225,230.176,0.782,0.748,0.886,0.773,0.838,0.906,0.776,0.872,0.907,0.697,0.826,0.885,0.774,0.876,0.910,19,16
