,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.972,32.886,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.170,0.438,0.366,0.313,0.535,12,7
1,953,4,70.734,37.600,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.376,0.424,0.708,0.462,0.748,0.854,13,7
2,953,8,74.516,45.311,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,87.317,59.466,0.817,0.787,0.931,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,118.522,90.581,0.536,0.616,0.744,0.543,0.620,0.744,0.538,0.617,0.745,0.529,0.515,0.731,0.482,0.409,0.704,20,17
5,951,64,184.962,148.900,0.315,0.151,0.508,0.305,0.148,0.511,0.371,0.164,0.527,0.352,0.101,0.383,0.352,0.059,0.289,15,8
6,1892,2,77.254,38.314,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.323,0.120,0.392,0.318,0.241,0.487,18,9
7,1896,4,80.924,47.550,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.318,0.381,0.686,0.333,0.578,0.782,15,9
8,1895,8,90.999,64.050,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.414,0.691,0.868,0.898,1.000,1.000,16,8
9,1898,16,118.998,89.410,0.850,0.831,0.942,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.963,0.971,0.851,0.926,0.967,16,15
10,1900,32,177.799,143.835,0.574,0.625,0.748,0.569,0.653,0.754,0.580,0.650,0.755,0.585,0.569,0.750,0.584,0.547,0.746,22,21
