,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,57.684,29.902,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.326,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,62.632,34.180,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.371,0.415,0.706,0.462,0.748,0.854,13,7
2,953,8,66.313,42.929,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.979,54.826,0.818,0.789,0.934,0.789,0.901,0.954,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.958,84.043,0.538,0.621,0.744,0.547,0.622,0.744,0.542,0.614,0.745,0.528,0.514,0.731,0.482,0.409,0.704,20,17
5,951,64,170.570,138.853,0.309,0.132,0.502,0.300,0.163,0.519,0.368,0.154,0.522,0.335,0.107,0.393,0.352,0.059,0.289,16,8
6,1892,2,66.853,36.552,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.315,0.146,0.414,0.318,0.241,0.487,15,9
7,1896,4,71.519,42.191,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.354,0.376,0.684,0.333,0.578,0.782,15,9
8,1895,8,85.074,58.488,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.434,0.680,0.866,0.898,1.000,1.000,16,8
9,1898,16,108.804,85.155,0.832,0.957,0.971,0.838,0.963,0.971,0.838,0.963,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,162.608,136.084,0.519,0.456,0.712,0.565,0.635,0.750,0.578,0.640,0.751,0.592,0.591,0.752,0.584,0.547,0.746,23,21
11,1902,64,276.356,239.532,0.325,0.229,0.516,0.307,0.239,0.512,0.391,0.272,0.532,0.385,0.189,0.464,0.354,0.137,0.430,22,16
12,2836,2,73.977,43.783,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.312,0.109,0.383,0.302,0.203,0.458,19,11
13,2841,4,83.768,52.197,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.331,0.302,0.645,0.343,0.457,0.724,19,12
14,2843,8,102.008,73.264,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,135.953,110.624,0.849,0.923,0.960,0.849,0.970,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,219.492,186.819,0.597,0.639,0.755,0.584,0.649,0.755,0.593,0.661,0.759,0.576,0.589,0.754,0.578,0.550,0.745,25,22
17,2845,64,383.795,340.804,0.370,0.276,0.509,0.334,0.271,0.507,0.412,0.302,0.515,0.394,0.203,0.471,0.347,0.157,0.453,25,19
18,3792,2,80.432,48.571,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.103,0.376,0.311,0.197,0.454,21,11
19,3798,4,94.951,64.705,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.314,0.292,0.639,0.331,0.451,0.723,20,12
20,3788,8,120.170,90.316,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.368,0.508,0.803,0.820,0.974,0.984,23,9
21,3783,16,172.152,140.392,0.850,0.910,0.958,0.808,0.891,0.951,0.828,0.964,0.970,0.828,0.966,0.971,0.828,0.966,0.971,16,16
22,3791,32,272.352,240.934,0.646,0.761,0.842,0.652,0.753,0.838,0.663,0.769,0.842,0.653,0.774,0.846,0.635,0.683,0.832,31,25
23,3792,64,495.968,440.852,0.386,0.300,0.535,0.364,0.309,0.533,0.430,0.336,0.542,0.404,0.256,0.519,0.388,0.194,0.494,30,21
24,4739,2,91.751,54.916,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.285,0.102,0.375,0.311,0.176,0.441,21,12
25,4742,4,104.028,73.384,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.304,0.271,0.626,0.331,0.426,0.709,22,13
26,4744,8,139.463,103.647,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.357,0.487,0.793,0.532,0.809,0.910,25,13
27,4744,16,202.504,166.998,0.842,0.917,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,335.253,291.544,0.663,0.764,0.839,0.671,0.771,0.837,0.669,0.781,0.841,0.679,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,613.852,543.212,0.405,0.350,0.546,0.384,0.348,0.546,0.441,0.366,0.554,0.416,0.286,0.533,0.360,0.199,0.501,32,22
30,5697,2,101.238,63.034,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.306,0.097,0.370,0.312,0.148,0.419,22,14
31,5687,4,119.580,80.820,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.302,0.239,0.608,0.321,0.411,0.699,25,14
32,5690,8,157.303,120.867,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.491,0.794,0.530,0.807,0.909,25,13
33,5682,16,234.017,194.454,0.810,0.898,0.952,0.760,0.883,0.936,0.810,0.945,0.957,0.770,0.925,0.947,0.808,0.945,0.956,17,16
34,5691,32,393.324,343.725,0.635,0.735,0.819,0.608,0.723,0.810,0.638,0.749,0.820,0.626,0.740,0.819,0.613,0.662,0.807,30,25
35,5691,64,731.150,647.127,0.408,0.362,0.566,0.359,0.352,0.565,0.450,0.379,0.572,0.418,0.280,0.557,0.429,0.260,0.541,32,27
36,6653,2,106.864,67.443,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.260,0.082,0.353,0.319,0.148,0.418,27,14
37,6643,4,124.545,91.096,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.319,0.231,0.605,0.337,0.400,0.697,25,14
38,6648,8,176.150,135.209,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.337,0.463,0.785,0.535,0.815,0.911,26,13
39,6645,16,265.899,222.651,0.815,0.841,0.909,0.753,0.840,0.896,0.776,0.872,0.907,0.698,0.831,0.888,0.774,0.876,0.910,19,16
40,6640,32,450.402,392.758,0.661,0.749,0.839,0.647,0.755,0.838,0.679,0.777,0.843,0.669,0.771,0.842,0.677,0.747,0.845,31,28
41,6643,64,840.826,746.778,0.406,0.354,0.573,0.385,0.348,0.570,0.446,0.378,0.576,0.412,0.304,0.564,0.404,0.232,0.539,34,26
42,7600,2,116.141,72.802,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.258,0.088,0.359,0.303,0.135,0.405,25,16
43,7602,4,136.866,101.122,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.318,0.217,0.593,0.328,0.352,0.672,28,16
44,7598,8,196.182,153.299,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.330,0.479,0.788,0.472,0.752,0.891,26,14
45,7601,16,301.114,251.763,0.848,0.876,0.958,0.816,0.966,0.974,0.816,0.965,0.973,0.770,0.934,0.957,0.816,0.963,0.972,18,16
46,7602,32,507.270,449.685,0.661,0.699,0.788,0.659,0.712,0.788,0.665,0.720,0.790,0.657,0.704,0.792,0.653,0.650,0.794,29,25
