,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,63.649,30.646,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.354,0.184,0.450,0.366,0.313,0.535,11,7
1,953,4,59.343,33.537,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,67.565,41.754,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.593,55.001,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.100,83.819,0.551,0.621,0.746,0.545,0.624,0.749,0.546,0.622,0.747,0.523,0.515,0.735,0.482,0.409,0.704,20,17
5,951,64,170.501,138.521,0.338,0.156,0.518,0.285,0.156,0.511,0.367,0.155,0.519,0.340,0.106,0.390,0.352,0.059,0.289,16,8
6,1892,2,74.145,36.290,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.308,0.131,0.401,0.318,0.241,0.487,17,9
7,1896,4,71.836,44.397,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.353,0.346,0.666,0.333,0.578,0.782,17,9
8,1895,8,84.174,56.784,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.422,0.707,0.876,0.898,1.000,1.000,15,8
9,1898,16,108.021,84.033,0.867,0.841,0.950,0.838,0.963,0.971,0.838,0.964,0.971,0.835,0.960,0.972,0.851,0.926,0.967,16,15
10,1900,32,163.086,135.025,0.578,0.609,0.740,0.559,0.621,0.746,0.589,0.654,0.756,0.587,0.568,0.749,0.584,0.547,0.746,22,21
11,1902,64,283.799,240.787,0.371,0.258,0.523,0.340,0.233,0.513,0.405,0.277,0.530,0.375,0.190,0.465,0.354,0.137,0.430,22,16
12,2836,2,72.827,42.315,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.305,0.123,0.396,0.302,0.203,0.458,17,11
13,2841,4,83.635,53.639,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.334,0.318,0.654,0.343,0.457,0.724,18,12
14,2843,8,103.355,73.644,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.580,0.832,0.876,1.000,1.000,19,8
15,2841,16,140.107,112.542,0.847,0.922,0.958,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,225.584,187.901,0.599,0.662,0.763,0.581,0.645,0.749,0.595,0.658,0.759,0.577,0.597,0.753,0.578,0.550,0.745,25,22
17,2845,64,403.392,346.530,0.373,0.299,0.512,0.331,0.266,0.504,0.416,0.317,0.521,0.381,0.201,0.477,0.347,0.157,0.453,25,19
18,3792,2,82.532,50.257,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.282,0.109,0.381,0.311,0.197,0.454,20,11
19,3798,4,96.204,63.599,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.311,0.279,0.631,0.331,0.451,0.723,21,12
