,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,56.820,29.703,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.323,0.188,0.452,0.366,0.313,0.535,11,7
1,953,4,60.488,33.645,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.357,0.448,0.721,0.462,0.748,0.854,12,7
2,953,8,63.911,41.920,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,76.271,54.770,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,104.108,80.832,0.487,0.597,0.742,0.529,0.605,0.745,0.547,0.613,0.743,0.516,0.486,0.728,0.482,0.409,0.704,20,17
5,951,64,165.711,132.777,0.316,0.128,0.510,0.293,0.155,0.514,0.378,0.172,0.528,0.344,0.108,0.394,0.352,0.059,0.289,16,8
6,1892,2,68.869,36.864,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.316,0.137,0.406,0.318,0.241,0.487,16,9
7,1896,4,71.038,42.941,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.347,0.364,0.676,0.333,0.578,0.782,16,9
8,1895,8,81.846,54.844,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.426,0.688,0.867,0.898,1.000,1.000,16,8
9,1898,16,104.546,80.315,0.867,0.840,0.949,0.838,0.964,0.971,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,160.796,131.352,0.523,0.557,0.733,0.585,0.645,0.753,0.577,0.642,0.749,0.594,0.589,0.751,0.584,0.547,0.746,23,21
11,1902,64,277.201,233.012,0.352,0.256,0.520,0.332,0.260,0.523,0.398,0.274,0.530,0.368,0.173,0.460,0.354,0.137,0.430,21,16
12,2836,2,75.792,42.025,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.304,0.118,0.391,0.302,0.203,0.458,18,11
13,2841,4,82.088,51.893,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.336,0.336,0.663,0.343,0.457,0.724,17,12
14,2843,8,101.921,72.214,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.345,0.635,0.848,0.876,1.000,1.000,18,8
15,2841,16,138.360,108.647,0.850,0.924,0.961,0.816,0.905,0.953,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,218.555,180.676,0.565,0.622,0.753,0.566,0.629,0.748,0.591,0.653,0.756,0.588,0.615,0.757,0.578,0.550,0.745,26,22
17,2845,64,385.931,333.732,0.377,0.284,0.513,0.326,0.267,0.503,0.411,0.299,0.520,0.377,0.201,0.479,0.347,0.157,0.453,25,19
18,3792,2,81.939,48.740,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.103,0.375,0.311,0.197,0.454,21,11
19,3798,4,96.067,60.703,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.310,0.265,0.621,0.331,0.451,0.723,23,12
20,3788,8,121.349,86.655,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.352,0.539,0.813,0.820,0.974,0.984,22,9
21,3783,16,166.656,135.276,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,276.522,235.182,0.657,0.764,0.842,0.657,0.762,0.839,0.661,0.777,0.845,0.636,0.754,0.844,0.635,0.683,0.832,30,25
23,3792,64,498.017,434.673,0.317,0.245,0.515,0.345,0.306,0.531,0.420,0.320,0.538,0.407,0.259,0.523,0.388,0.194,0.494,30,21
24,4739,2,89.179,55.020,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.285,0.105,0.379,0.311,0.176,0.441,20,12
25,4742,4,106.203,69.712,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.302,0.252,0.615,0.331,0.426,0.709,24,13
26,4744,8,137.326,102.188,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.354,0.491,0.793,0.532,0.809,0.910,25,13
27,4744,16,202.105,163.621,0.841,0.916,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,339.513,286.969,0.662,0.726,0.829,0.665,0.774,0.840,0.669,0.778,0.840,0.680,0.749,0.839,0.651,0.689,0.831,28,25
29,4740,64,617.570,534.989,0.387,0.351,0.548,0.352,0.333,0.547,0.433,0.362,0.552,0.406,0.281,0.537,0.360,0.199,0.501,32,22
30,5697,2,95.151,60.810,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.292,0.088,0.361,0.312,0.148,0.419,24,14
31,5687,4,116.711,78.056,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.308,0.228,0.599,0.321,0.411,0.699,27,14
32,5690,8,155.596,119.279,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.347,0.464,0.785,0.530,0.807,0.909,26,13
33,5682,16,235.003,191.080,0.811,0.944,0.956,0.810,0.945,0.957,0.810,0.945,0.957,0.807,0.944,0.955,0.808,0.945,0.956,16,16
34,5691,32,395.773,340.565,0.627,0.728,0.816,0.597,0.706,0.806,0.640,0.752,0.820,0.623,0.738,0.818,0.613,0.662,0.807,30,25
35,5691,64,733.588,636.879,0.423,0.359,0.565,0.352,0.342,0.565,0.449,0.381,0.571,0.414,0.282,0.554,0.429,0.260,0.541,33,27
36,6653,2,105.665,67.918,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.283,0.078,0.350,0.319,0.148,0.418,27,14
37,6643,4,124.361,89.360,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.312,0.238,0.608,0.337,0.400,0.697,25,14
38,6648,8,173.780,133.188,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.337,0.492,0.796,0.535,0.815,0.911,24,13
39,6645,16,262.489,221.054,0.819,0.841,0.910,0.777,0.873,0.908,0.776,0.872,0.907,0.700,0.836,0.889,0.774,0.876,0.910,19,16
40,6640,32,454.119,391.665,0.683,0.764,0.842,0.664,0.770,0.839,0.679,0.776,0.843,0.678,0.755,0.843,0.677,0.747,0.845,29,28
41,6643,64,845.225,738.443,0.399,0.358,0.573,0.371,0.346,0.567,0.449,0.389,0.580,0.416,0.305,0.563,0.404,0.232,0.539,34,26
42,7600,2,114.064,74.565,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.288,0.080,0.351,0.303,0.135,0.405,27,16
43,7602,4,139.822,97.074,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.313,0.240,0.611,0.328,0.352,0.672,24,16
44,7598,8,190.761,148.978,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.336,0.469,0.783,0.472,0.752,0.891,27,14
45,7601,16,297.737,246.641,0.854,0.868,0.955,0.813,0.907,0.962,0.816,0.965,0.973,0.769,0.940,0.959,0.816,0.963,0.972,18,16
