,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,57.487,29.573,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.333,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,60.927,34.082,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.376,0.419,0.707,0.462,0.748,0.854,13,7
2,953,8,66.797,41.771,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,77.823,54.116,0.818,0.788,0.933,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,105.212,80.883,0.551,0.625,0.747,0.518,0.599,0.742,0.547,0.630,0.748,0.527,0.513,0.730,0.482,0.409,0.704,20,17
5,951,64,164.501,135.467,0.313,0.129,0.510,0.319,0.145,0.509,0.370,0.159,0.523,0.352,0.100,0.382,0.352,0.059,0.289,15,8
6,1892,2,65.137,35.556,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.314,0.130,0.399,0.318,0.241,0.487,17,9
7,1896,4,71.228,43.790,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.312,0.354,0.673,0.333,0.578,0.782,16,9
8,1895,8,83.615,56.363,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.427,0.701,0.875,0.898,1.000,1.000,15,8
9,1898,16,107.581,81.021,0.850,0.926,0.967,0.838,0.964,0.971,0.838,0.963,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,161.184,132.235,0.605,0.651,0.757,0.584,0.655,0.757,0.592,0.654,0.752,0.586,0.567,0.748,0.584,0.547,0.746,22,21
11,1902,64,281.733,234.911,0.351,0.239,0.522,0.324,0.233,0.516,0.392,0.270,0.532,0.378,0.182,0.468,0.354,0.137,0.430,22,16
12,2836,2,72.036,41.694,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.301,0.110,0.384,0.302,0.203,0.458,19,11
13,2841,4,81.786,51.299,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.326,0.308,0.647,0.343,0.457,0.724,19,12
14,2843,8,102.128,72.228,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.561,0.824,0.876,1.000,1.000,20,8
15,2841,16,139.214,110.269,0.849,0.922,0.960,0.849,0.971,0.974,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,221.125,182.824,0.600,0.651,0.759,0.562,0.638,0.753,0.589,0.641,0.752,0.574,0.606,0.756,0.578,0.550,0.745,25,22
17,2845,64,395.587,332.543,0.384,0.306,0.515,0.349,0.266,0.505,0.412,0.306,0.523,0.385,0.205,0.479,0.347,0.157,0.453,25,19
18,3792,2,81.498,49.546,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.281,0.111,0.385,0.311,0.197,0.454,19,11
19,3798,4,93.961,62.921,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.305,0.263,0.623,0.331,0.451,0.723,22,12
20,3788,8,119.074,86.919,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.368,0.504,0.802,0.820,0.974,0.984,23,9
21,3783,16,172.044,138.391,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.966,0.971,16,16
22,3791,32,281.431,235.406,0.655,0.760,0.842,0.641,0.764,0.840,0.662,0.777,0.844,0.634,0.761,0.847,0.635,0.683,0.832,30,25
23,3792,64,509.533,437.030,0.383,0.317,0.539,0.373,0.294,0.528,0.428,0.335,0.543,0.396,0.240,0.520,0.388,0.194,0.494,29,21
24,4739,2,90.441,54.562,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.285,0.103,0.378,0.311,0.176,0.441,20,12
25,4742,4,109.979,71.093,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.317,0.259,0.620,0.331,0.426,0.709,23,13
26,4744,8,142.655,104.408,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.343,0.515,0.801,0.532,0.809,0.910,24,13
27,4744,16,203.615,167.166,0.842,0.916,0.967,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,341.309,290.166,0.641,0.699,0.821,0.666,0.771,0.838,0.675,0.782,0.841,0.682,0.753,0.842,0.651,0.689,0.831,28,25
29,4740,64,625.044,539.144,0.367,0.323,0.542,0.368,0.325,0.543,0.433,0.368,0.556,0.409,0.286,0.538,0.360,0.199,0.501,32,22
30,5697,2,98.208,61.573,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.292,0.087,0.361,0.312,0.148,0.419,24,14
31,5687,4,118.055,80.760,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.296,0.245,0.610,0.321,0.411,0.699,25,14
32,5690,8,158.667,120.489,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.344,0.451,0.780,0.530,0.807,0.909,27,13
33,5682,16,232.742,193.119,0.819,0.776,0.921,0.810,0.946,0.957,0.810,0.945,0.957,0.769,0.926,0.948,0.808,0.945,0.956,17,16
34,5691,32,398.930,341.586,0.629,0.734,0.817,0.620,0.737,0.817,0.640,0.752,0.821,0.625,0.738,0.818,0.613,0.662,0.807,30,25
35,5691,64,735.604,642.396,0.394,0.335,0.559,0.381,0.337,0.557,0.442,0.376,0.573,0.418,0.293,0.556,0.429,0.260,0.541,33,27
36,6653,2,108.850,69.004,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.288,0.080,0.351,0.319,0.148,0.418,27,14
37,6643,4,132.348,90.707,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.302,0.227,0.602,0.337,0.400,0.697,26,14
38,6648,8,177.308,136.614,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.352,0.484,0.795,0.535,0.815,0.911,24,13
39,6645,16,267.904,220.836,0.784,0.748,0.886,0.776,0.872,0.907,0.776,0.872,0.907,0.697,0.833,0.889,0.774,0.876,0.910,19,16
40,6640,32,463.146,391.722,0.667,0.766,0.843,0.668,0.765,0.838,0.678,0.774,0.842,0.678,0.764,0.843,0.677,0.747,0.845,30,28
41,6643,64,855.898,742.939,0.401,0.347,0.567,0.356,0.332,0.569,0.447,0.385,0.578,0.416,0.307,0.566,0.404,0.232,0.539,34,26
42,7600,2,114.471,73.472,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.280,0.072,0.342,0.303,0.135,0.405,30,16
43,7602,4,138.335,101.646,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.313,0.225,0.598,0.328,0.352,0.672,27,16
44,7598,8,197.581,151.356,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.333,0.459,0.781,0.472,0.752,0.891,27,14
45,7601,16,301.320,251.478,0.854,0.868,0.955,0.800,0.899,0.956,0.816,0.965,0.973,0.731,0.918,0.950,0.816,0.963,0.972,19,16
46,7602,32,516.022,446.876,0.661,0.701,0.791,0.655,0.707,0.788,0.667,0.718,0.788,0.657,0.703,0.792,0.653,0.650,0.794,29,25
47,7596,64,964.193,842.488,0.405,0.354,0.548,0.383,0.330,0.541,0.446,0.371,0.556,0.406,0.300,0.547,0.404,0.239,0.526,36,26
48,8560,2,124.611,80.982,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.274,0.082,0.354,0.285,0.128,0.398,26,17
49,8550,4,152.219,109.443,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.294,0.224,0.598,0.332,0.374,0.683,27,15
50,8536,8,217.363,166.323,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.337,0.420,0.766,0.330,0.649,0.860,30,16
51,8541,16,333.512,277.782,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.806,0.951,0.970,0.870,0.984,0.985,18,16
52,8548,32,578.346,497.661,0.663,0.754,0.836,0.653,0.768,0.836,0.677,0.784,0.841,0.667,0.777,0.840,0.648,0.726,0.839,31,28
53,8540,64,1090.795,947.166,0.403,0.339,0.561,0.384,0.352,0.565,0.447,0.377,0.570,0.435,0.316,0.571,0.429,0.256,0.558,35,27
54,9488,2,134.486,89.492,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.276,0.077,0.348,0.294,0.133,0.404,28,16
55,9500,4,170.247,120.442,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.298,0.213,0.592,0.305,0.339,0.660,28,18
56,9497,8,234.978,182.215,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.339,0.442,0.775,0.337,0.608,0.842,28,18
57,9498,16,370.581,306.567,0.843,0.921,0.956,0.815,0.907,0.952,0.849,0.963,0.970,0.665,0.879,0.935,0.849,0.964,0.970,21,16
58,9499,32,644.055,554.334,0.663,0.745,0.823,0.678,0.762,0.825,0.685,0.777,0.829,0.673,0.767,0.830,0.663,0.749,0.829,30,28
59,9505,64,1203.917,1046.589,0.443,0.418,0.612,0.430,0.397,0.611,0.480,0.449,0.621,0.465,0.373,0.620,0.436,0.294,0.608,39,31
