,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.429,32.841,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.333,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,62.720,36.947,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.356,0.449,0.722,0.462,0.748,0.854,12,7
2,953,8,71.852,45.675,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,88.236,61.879,0.817,0.788,0.931,0.843,0.974,0.978,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,119.713,96.414,0.528,0.623,0.752,0.524,0.593,0.738,0.547,0.627,0.745,0.529,0.515,0.731,0.482,0.409,0.704,20,17
5,951,64,196.021,159.550,0.317,0.133,0.514,0.308,0.189,0.523,0.374,0.167,0.523,0.352,0.100,0.384,0.352,0.059,0.289,15,8
6,1892,2,73.320,40.585,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.303,0.132,0.401,0.318,0.241,0.487,17,9
7,1896,4,78.449,48.638,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.350,0.404,0.697,0.333,0.578,0.782,14,9
8,1895,8,93.187,66.687,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.419,0.709,0.877,0.898,1.000,1.000,15,8
9,1898,16,123.269,94.500,0.851,0.926,0.967,0.838,0.965,0.972,0.838,0.964,0.971,0.836,0.961,0.972,0.851,0.926,0.967,16,15
10,1900,32,193.107,157.068,0.456,0.403,0.689,0.582,0.656,0.756,0.576,0.634,0.750,0.587,0.569,0.749,0.584,0.547,0.746,22,21
11,1902,64,330.693,283.701,0.356,0.277,0.526,0.302,0.235,0.514,0.401,0.276,0.531,0.377,0.188,0.464,0.354,0.137,0.430,22,16
12,2836,2,82.290,48.913,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.319,0.103,0.378,0.302,0.203,0.458,20,11
13,2841,4,94.065,61.552,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.325,0.289,0.638,0.343,0.457,0.724,20,12
14,2843,8,116.318,81.985,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.363,0.579,0.832,0.876,1.000,1.000,19,8
15,2841,16,157.781,129.063,0.848,0.866,0.948,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,258.141,219.266,0.572,0.621,0.746,0.582,0.639,0.755,0.595,0.661,0.760,0.575,0.605,0.755,0.578,0.550,0.745,25,22
17,2845,64,466.365,405.183,0.365,0.275,0.514,0.347,0.282,0.503,0.411,0.301,0.519,0.398,0.210,0.483,0.347,0.157,0.453,26,19
18,3792,2,91.230,54.689,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.282,0.108,0.380,0.311,0.197,0.454,20,11
19,3798,4,108.908,73.091,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.305,0.281,0.632,0.331,0.451,0.723,21,12
20,3788,8,135.343,103.848,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.375,0.485,0.795,0.820,0.974,0.984,24,9
21,3783,16,196.571,162.799,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,330.335,283.095,0.637,0.738,0.836,0.644,0.762,0.842,0.662,0.767,0.841,0.653,0.773,0.846,0.635,0.683,0.832,31,25
23,3792,64,595.521,525.544,0.265,0.214,0.507,0.374,0.313,0.529,0.424,0.327,0.542,0.390,0.250,0.523,0.388,0.194,0.494,30,21
24,4739,2,99.472,64.698,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.289,0.096,0.369,0.311,0.176,0.441,22,12
25,4742,4,120.914,84.233,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.306,0.251,0.614,0.331,0.426,0.709,24,13
26,4744,8,161.166,122.227,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.357,0.497,0.798,0.532,0.809,0.910,24,13
27,4744,16,235.990,195.694,0.842,0.916,0.967,0.851,0.975,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,399.696,346.625,0.670,0.772,0.840,0.638,0.746,0.830,0.670,0.781,0.841,0.679,0.751,0.841,0.651,0.689,0.831,28,25
29,4740,64,732.512,645.908,0.377,0.338,0.546,0.368,0.331,0.547,0.439,0.362,0.553,0.408,0.282,0.536,0.360,0.199,0.501,32,22
30,5697,2,106.095,72.746,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.304,0.093,0.366,0.312,0.148,0.419,23,14
31,5687,4,132.110,93.515,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.306,0.239,0.607,0.321,0.411,0.699,25,14
32,5690,8,184.937,142.685,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.341,0.471,0.786,0.530,0.807,0.909,26,13
33,5682,16,274.759,234.030,0.812,0.773,0.918,0.774,0.882,0.945,0.810,0.945,0.957,0.769,0.925,0.948,0.808,0.945,0.956,17,16
34,5691,32,470.350,408.230,0.635,0.737,0.818,0.624,0.741,0.817,0.639,0.750,0.820,0.627,0.727,0.820,0.613,0.662,0.807,29,25
35,5691,64,872.235,767.354,0.414,0.361,0.566,0.366,0.338,0.563,0.451,0.384,0.575,0.415,0.281,0.555,0.429,0.260,0.541,32,27
36,6653,2,116.853,79.287,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.286,0.095,0.369,0.319,0.148,0.418,22,14
37,6643,4,143.912,103.416,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.305,0.211,0.589,0.337,0.400,0.697,29,14
38,6648,8,204.820,160.708,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.343,0.488,0.795,0.535,0.815,0.911,24,13
39,6645,16,314.395,264.041,0.819,0.840,0.909,0.760,0.841,0.896,0.776,0.874,0.908,0.697,0.833,0.889,0.774,0.876,0.910,19,16
40,6640,32,538.447,467.093,0.679,0.777,0.844,0.676,0.761,0.840,0.678,0.774,0.842,0.675,0.756,0.845,0.677,0.747,0.845,29,28
41,6643,64,1022.076,886.233,0.416,0.365,0.572,0.362,0.340,0.567,0.441,0.389,0.580,0.415,0.305,0.568,0.404,0.232,0.539,35,26
42,7600,2,129.086,87.730,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.272,0.079,0.349,0.303,0.135,0.405,28,16
43,7602,4,159.691,117.202,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.312,0.231,0.603,0.328,0.352,0.672,26,16
44,7598,8,223.098,178.757,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.341,0.449,0.777,0.472,0.752,0.891,28,14
45,7601,16,353.002,297.574,0.854,0.868,0.955,0.810,0.904,0.961,0.816,0.965,0.973,0.732,0.916,0.951,0.816,0.963,0.972,19,16
46,7602,32,608.897,529.713,0.596,0.611,0.773,0.632,0.692,0.785,0.659,0.720,0.791,0.661,0.706,0.794,0.653,0.650,0.794,29,25
47,7596,64,1136.596,1015.956,0.402,0.350,0.546,0.393,0.344,0.546,0.447,0.375,0.557,0.413,0.297,0.545,0.404,0.239,0.526,35,26
48,8560,2,136.871,94.496,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.274,0.072,0.342,0.285,0.128,0.398,30,17
49,8550,4,177.971,130.341,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.299,0.231,0.603,0.332,0.374,0.683,26,15
50,8536,8,252.831,198.763,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.339,0.446,0.776,0.330,0.649,0.860,28,16
51,8541,16,390.884,331.895,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.702,0.893,0.948,0.870,0.984,0.985,21,16
52,8548,32,679.822,597.350,0.676,0.784,0.842,0.641,0.754,0.835,0.677,0.784,0.841,0.652,0.765,0.840,0.648,0.726,0.839,30,28
53,8540,64,1288.538,1137.652,0.407,0.358,0.566,0.366,0.342,0.561,0.455,0.380,0.571,0.429,0.302,0.568,0.429,0.256,0.558,32,27
54,9488,2,152.447,103.082,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.289,0.079,0.351,0.294,0.133,0.404,27,16
55,9500,4,194.053,141.758,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.315,0.209,0.591,0.305,0.339,0.660,28,18
56,9497,8,272.055,218.225,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.346,0.441,0.777,0.337,0.608,0.842,27,18
57,9498,16,432.783,366.397,0.849,0.961,0.969,0.849,0.963,0.970,0.849,0.963,0.970,0.644,0.854,0.926,0.849,0.964,0.970,22,16
58,9499,32,745.183,655.933,0.677,0.767,0.826,0.655,0.752,0.824,0.684,0.776,0.828,0.675,0.769,0.830,0.663,0.749,0.829,30,28
59,9505,64,1418.273,1261.280,0.436,0.416,0.614,0.396,0.382,0.612,0.485,0.449,0.618,0.459,0.370,0.618,0.436,0.294,0.608,39,31
