,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.367,30.627,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.325,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,57.066,33.599,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.441,0.720,0.462,0.748,0.854,12,7
2,953,8,66.232,41.800,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,79.832,54.826,0.819,0.916,0.959,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,108.123,82.443,0.544,0.622,0.747,0.556,0.628,0.746,0.555,0.617,0.742,0.517,0.483,0.725,0.482,0.409,0.704,20,17
5,951,64,170.687,138.018,0.336,0.170,0.516,0.302,0.151,0.504,0.371,0.164,0.524,0.352,0.101,0.383,0.352,0.059,0.289,15,8
6,1892,2,67.188,36.761,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.325,0.128,0.399,0.318,0.241,0.487,17,9
7,1896,4,72.328,43.777,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.333,0.336,0.663,0.333,0.578,0.782,17,9
8,1895,8,81.358,57.272,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.493,0.761,0.893,0.898,1.000,1.000,14,8
9,1898,16,107.889,83.983,0.834,0.920,0.960,0.816,0.911,0.961,0.838,0.964,0.971,0.836,0.963,0.971,0.851,0.926,0.967,16,15
10,1900,32,165.001,136.858,0.584,0.653,0.756,0.567,0.633,0.748,0.595,0.664,0.760,0.593,0.588,0.750,0.584,0.547,0.746,23,21
11,1902,64,285.934,240.932,0.337,0.251,0.524,0.314,0.243,0.518,0.404,0.280,0.535,0.378,0.194,0.470,0.354,0.137,0.430,23,16
12,2836,2,73.778,44.301,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.292,0.106,0.377,0.302,0.203,0.458,21,11
13,2841,4,85.659,53.463,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.321,0.316,0.653,0.343,0.457,0.724,18,12
14,2843,8,102.894,73.478,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.566,0.825,0.876,1.000,1.000,20,8
15,2841,16,143.771,112.436,0.848,0.923,0.960,0.849,0.971,0.974,0.849,0.971,0.974,0.849,0.971,0.975,0.848,0.971,0.974,16,16
16,2839,32,224.975,187.243,0.570,0.647,0.754,0.564,0.632,0.750,0.595,0.656,0.757,0.578,0.596,0.755,0.578,0.550,0.745,25,22
17,2845,64,404.850,341.897,0.367,0.282,0.513,0.345,0.275,0.508,0.411,0.299,0.517,0.388,0.202,0.481,0.347,0.157,0.453,26,19
18,3792,2,82.176,51.376,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.272,0.104,0.376,0.311,0.197,0.454,21,11
19,3798,4,97.085,63.482,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.322,0.271,0.629,0.331,0.451,0.723,21,12
20,3788,8,125.072,89.519,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.346,0.520,0.805,0.820,0.974,0.984,23,9
21,3783,16,175.452,138.461,0.850,0.911,0.959,0.828,0.964,0.970,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,288.676,241.329,0.663,0.769,0.843,0.660,0.752,0.839,0.662,0.777,0.844,0.646,0.754,0.844,0.635,0.683,0.832,30,25
23,3792,64,519.743,449.160,0.379,0.314,0.537,0.375,0.312,0.530,0.430,0.338,0.540,0.410,0.257,0.523,0.388,0.194,0.494,30,21
24,4739,2,94.345,57.870,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.287,0.097,0.370,0.311,0.176,0.441,22,12
25,4742,4,111.754,85.375,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.312,0.267,0.625,0.331,0.426,0.709,22,13
26,4744,8,141.575,105.896,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.353,0.489,0.793,0.532,0.809,0.910,25,13
27,4744,16,210.743,170.721,0.841,0.915,0.966,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,0.851,0.975,0.979,16,16
28,4746,32,348.898,295.373,0.673,0.739,0.832,0.671,0.770,0.838,0.672,0.778,0.839,0.680,0.750,0.839,0.651,0.689,0.831,28,25
29,4740,64,634.610,554.373,0.390,0.339,0.548,0.359,0.332,0.542,0.435,0.361,0.553,0.408,0.286,0.539,0.360,0.199,0.501,32,22
30,5697,2,98.215,62.907,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.285,0.094,0.366,0.312,0.148,0.419,23,14
31,5687,4,122.561,84.215,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.306,0.243,0.609,0.321,0.411,0.699,25,14
32,5690,8,160.028,122.397,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.329,0.482,0.789,0.530,0.807,0.909,26,13
33,5682,16,242.935,198.647,0.818,0.775,0.920,0.810,0.947,0.958,0.810,0.945,0.957,0.769,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,409.970,349.228,0.641,0.749,0.821,0.632,0.744,0.817,0.636,0.746,0.819,0.622,0.738,0.819,0.613,0.662,0.807,30,25
35,5691,64,750.596,657.909,0.408,0.361,0.566,0.394,0.348,0.560,0.453,0.382,0.574,0.412,0.289,0.553,0.429,0.260,0.541,32,27
36,6653,2,109.118,69.821,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.272,0.082,0.354,0.319,0.148,0.418,26,14
37,6643,4,134.787,93.527,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.308,0.232,0.603,0.337,0.400,0.697,26,14
38,6648,8,180.990,140.240,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.336,0.471,0.789,0.535,0.815,0.911,25,13
39,6645,16,278.349,229.335,0.784,0.748,0.886,0.754,0.842,0.897,0.776,0.872,0.907,0.698,0.836,0.889,0.774,0.876,0.910,19,16
40,6640,32,470.561,404.404,0.679,0.768,0.842,0.668,0.772,0.840,0.671,0.774,0.842,0.678,0.763,0.843,0.677,0.747,0.845,30,28
41,6643,64,868.862,758.690,0.409,0.363,0.573,0.378,0.350,0.574,0.443,0.389,0.581,0.428,0.313,0.568,0.404,0.232,0.539,35,26
42,7600,2,119.452,77.466,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.280,0.091,0.362,0.303,0.135,0.405,24,16
43,7602,4,144.508,102.994,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.301,0.223,0.598,0.328,0.352,0.672,27,16
44,7598,8,198.879,155.111,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.325,0.451,0.777,0.472,0.752,0.891,28,14
45,7601,16,312.374,259.000,0.851,0.866,0.952,0.816,0.966,0.973,0.816,0.965,0.973,0.769,0.940,0.959,0.816,0.963,0.972,18,16
46,7602,32,532.629,458.680,0.664,0.713,0.792,0.653,0.717,0.790,0.659,0.720,0.790,0.653,0.698,0.791,0.653,0.650,0.794,29,25
47,7596,64,983.502,867.557,0.398,0.349,0.548,0.379,0.332,0.544,0.447,0.374,0.557,0.406,0.299,0.543,0.404,0.239,0.526,36,26
48,8560,2,122.606,85.266,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.280,0.073,0.344,0.285,0.128,0.398,29,17
