,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.078,32.670,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.322,0.171,0.439,0.366,0.313,0.535,12,7
1,953,4,64.537,36.869,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.359,0.439,0.719,0.462,0.748,0.854,12,7
2,953,8,70.785,44.939,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,85.213,61.335,0.817,0.788,0.931,0.786,0.905,0.955,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,119.436,91.979,0.562,0.628,0.748,0.520,0.611,0.744,0.554,0.627,0.745,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,190.363,157.494,0.345,0.162,0.522,0.303,0.151,0.517,0.362,0.159,0.523,0.343,0.106,0.392,0.352,0.059,0.289,16,8
6,1892,2,71.312,40.132,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.295,0.142,0.412,0.318,0.241,0.487,15,9
7,1896,4,76.881,46.940,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.349,0.403,0.697,0.333,0.578,0.782,14,9
8,1895,8,88.237,62.485,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.422,0.707,0.876,0.898,1.000,1.000,15,8
9,1898,16,120.417,94.530,0.831,0.881,0.952,0.838,0.965,0.972,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,184.165,155.205,0.573,0.656,0.754,0.552,0.618,0.744,0.594,0.665,0.756,0.580,0.561,0.751,0.584,0.547,0.746,22,21
11,1902,64,321.674,278.674,0.348,0.254,0.522,0.334,0.249,0.512,0.399,0.280,0.531,0.381,0.189,0.466,0.354,0.137,0.430,22,16
12,2836,2,80.340,46.653,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.304,0.116,0.390,0.302,0.203,0.458,18,11
13,2841,4,91.059,59.361,0.896,1.000,1.000,0.896,1.000,1.000,0.896,1.000,1.000,0.326,0.320,0.654,0.343,0.457,0.724,18,12
14,2843,8,108.891,82.375,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.367,0.565,0.825,0.876,1.000,1.000,20,8
15,2841,16,155.820,126.782,0.849,0.921,0.960,0.848,0.972,0.975,0.849,0.971,0.974,0.848,0.972,0.975,0.848,0.971,0.974,16,16
16,2839,32,256.991,216.294,0.566,0.608,0.744,0.586,0.649,0.756,0.594,0.647,0.753,0.574,0.588,0.754,0.578,0.550,0.745,25,22
17,2845,64,454.980,398.143,0.377,0.294,0.512,0.332,0.278,0.512,0.411,0.308,0.520,0.392,0.213,0.478,0.347,0.157,0.453,26,19
18,3792,2,90.515,54.069,0.866,1.000,1.000,0.866,1.000,1.000,0.866,1.000,1.000,0.292,0.101,0.372,0.311,0.197,0.454,22,11
19,3798,4,104.718,70.889,0.886,1.000,1.000,0.886,1.000,1.000,0.886,1.000,1.000,0.313,0.266,0.624,0.331,0.451,0.723,22,12
20,3788,8,134.461,101.486,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.372,0.502,0.802,0.820,0.974,0.984,23,9
21,3783,16,195.906,160.946,0.850,0.911,0.959,0.813,0.894,0.952,0.828,0.964,0.970,0.828,0.965,0.970,0.828,0.966,0.971,16,16
22,3791,32,325.916,276.036,0.661,0.765,0.842,0.653,0.765,0.840,0.662,0.777,0.845,0.653,0.774,0.846,0.635,0.683,0.832,31,25
23,3792,64,594.131,514.428,0.385,0.306,0.534,0.357,0.300,0.527,0.427,0.340,0.541,0.409,0.252,0.522,0.388,0.194,0.494,29,21
24,4739,2,99.461,61.850,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.295,0.093,0.366,0.311,0.176,0.441,23,12
25,4742,4,115.095,83.217,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.302,0.266,0.624,0.331,0.426,0.709,22,13
26,4744,8,158.084,120.626,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.340,0.516,0.802,0.532,0.809,0.910,24,13
27,4744,16,231.904,193.458,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.976,0.980,0.851,0.975,0.979,16,16
28,4746,32,389.592,339.474,0.686,0.767,0.841,0.644,0.751,0.832,0.663,0.775,0.840,0.679,0.750,0.840,0.651,0.689,0.831,28,25
29,4740,64,722.488,638.858,0.390,0.329,0.546,0.377,0.333,0.543,0.432,0.353,0.550,0.413,0.285,0.533,0.360,0.199,0.501,32,22
30,5697,2,110.287,71.697,0.870,1.000,1.000,0.870,1.000,1.000,0.870,1.000,1.000,0.286,0.091,0.364,0.312,0.148,0.419,23,14
31,5687,4,131.481,93.246,0.887,1.000,1.000,0.887,1.000,1.000,0.887,1.000,1.000,0.311,0.230,0.602,0.321,0.411,0.699,26,14
32,5690,8,176.588,142.185,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.484,0.792,0.530,0.807,0.909,25,13
33,5682,16,268.654,226.490,0.810,0.900,0.953,0.810,0.946,0.957,0.810,0.945,0.957,0.770,0.927,0.948,0.808,0.945,0.956,17,16
34,5691,32,459.800,399.201,0.640,0.751,0.822,0.621,0.723,0.810,0.639,0.751,0.820,0.628,0.739,0.819,0.613,0.662,0.807,30,25
35,5691,64,860.058,761.664,0.417,0.362,0.568,0.371,0.330,0.554,0.455,0.383,0.572,0.419,0.281,0.552,0.429,0.260,0.541,31,27
36,6653,2,114.869,78.743,0.880,1.000,1.000,0.880,1.000,1.000,0.880,1.000,1.000,0.297,0.084,0.355,0.319,0.148,0.418,26,14
37,6643,4,143.466,105.489,0.864,1.000,1.000,0.864,1.000,1.000,0.864,1.000,1.000,0.317,0.235,0.607,0.337,0.400,0.697,25,14
38,6648,8,199.671,159.567,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.342,0.451,0.779,0.535,0.815,0.911,27,13
39,6645,16,310.906,259.118,0.787,0.856,0.903,0.760,0.841,0.897,0.776,0.873,0.908,0.699,0.836,0.890,0.774,0.876,0.910,19,16
40,6640,32,528.605,459.894,0.652,0.722,0.835,0.659,0.765,0.839,0.678,0.780,0.842,0.667,0.756,0.842,0.677,0.747,0.845,30,28
41,6643,64,991.967,875.228,0.399,0.360,0.572,0.374,0.346,0.568,0.447,0.386,0.579,0.418,0.301,0.562,0.404,0.232,0.539,33,26
42,7600,2,131.968,85.569,0.885,1.000,1.000,0.885,1.000,1.000,0.885,1.000,1.000,0.263,0.080,0.352,0.303,0.135,0.405,27,16
43,7602,4,161.036,115.169,0.877,1.000,1.000,0.877,1.000,1.000,0.877,1.000,1.000,0.305,0.238,0.607,0.328,0.352,0.672,25,16
44,7598,8,224.807,178.030,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.325,0.443,0.775,0.472,0.752,0.891,28,14
45,7601,16,349.276,293.154,0.854,0.868,0.955,0.816,0.966,0.974,0.816,0.965,0.973,0.726,0.923,0.951,0.816,0.963,0.972,19,16
46,7602,32,603.289,522.587,0.635,0.657,0.786,0.637,0.696,0.785,0.657,0.717,0.790,0.655,0.702,0.792,0.653,0.650,0.794,29,25
47,7596,64,1131.598,996.230,0.219,0.169,0.500,0.364,0.324,0.542,0.451,0.371,0.551,0.406,0.299,0.544,0.404,0.239,0.526,36,26
48,8560,2,136.721,93.429,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.268,0.074,0.345,0.285,0.128,0.398,29,17
49,8550,4,172.130,126.051,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.315,0.217,0.594,0.332,0.374,0.683,28,15
50,8536,8,245.242,195.846,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.333,0.442,0.776,0.330,0.649,0.860,28,16
51,8541,16,386.497,323.857,0.870,0.984,0.985,0.870,0.985,0.985,0.870,0.985,0.985,0.772,0.933,0.962,0.870,0.984,0.985,19,16
52,8548,32,670.921,585.739,0.675,0.783,0.842,0.646,0.759,0.835,0.678,0.788,0.843,0.662,0.772,0.838,0.648,0.726,0.839,31,28
53,8540,64,1265.020,1124.241,0.413,0.362,0.567,0.383,0.342,0.562,0.450,0.379,0.571,0.418,0.311,0.568,0.429,0.256,0.558,35,27
54,9488,2,150.267,99.584,0.867,1.000,1.000,0.867,1.000,1.000,0.867,1.000,1.000,0.273,0.074,0.345,0.294,0.133,0.404,29,16
55,9500,4,187.097,139.489,0.879,1.000,1.000,0.879,1.000,1.000,0.879,1.000,1.000,0.286,0.212,0.590,0.305,0.339,0.660,29,18
56,9497,8,266.161,215.518,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.326,0.434,0.773,0.337,0.608,0.842,28,18
57,9498,16,422.719,355.993,0.849,0.924,0.960,0.849,0.963,0.970,0.849,0.963,0.970,0.635,0.864,0.929,0.849,0.964,0.970,22,16
58,9499,32,740.496,644.625,0.682,0.749,0.827,0.656,0.756,0.820,0.685,0.776,0.828,0.670,0.758,0.829,0.663,0.749,0.829,29,28
