,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,957,2,61.076,30.786,0.855,1.000,1.000,0.855,1.000,1.000,0.855,1.000,1.000,0.346,0.172,0.439,0.366,0.313,0.535,12,7
1,953,4,61.514,35.049,0.905,1.000,1.000,0.905,1.000,1.000,0.905,1.000,1.000,0.375,0.426,0.709,0.462,0.748,0.854,13,7
2,953,8,66.091,41.341,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
3,959,16,76.734,55.901,0.843,0.974,0.979,0.843,0.972,0.977,0.843,0.972,0.977,0.843,0.976,0.981,0.843,0.976,0.981,16,16
4,953,32,106.676,83.556,0.544,0.613,0.741,0.537,0.608,0.738,0.558,0.620,0.744,0.530,0.516,0.733,0.482,0.409,0.704,20,17
5,951,64,170.644,137.463,0.334,0.153,0.510,0.294,0.132,0.507,0.367,0.164,0.524,0.354,0.100,0.383,0.352,0.059,0.289,15,8
6,1892,2,69.458,36.977,0.874,1.000,1.000,0.874,1.000,1.000,0.874,1.000,1.000,0.317,0.125,0.397,0.318,0.241,0.487,17,9
7,1896,4,70.079,45.273,0.882,1.000,1.000,0.882,1.000,1.000,0.882,1.000,1.000,0.296,0.314,0.650,0.333,0.578,0.782,19,9
8,1895,8,83.022,58.454,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.421,0.706,0.876,0.898,1.000,1.000,15,8
9,1898,16,108.272,84.033,0.838,0.965,0.972,0.838,0.964,0.971,0.838,0.964,0.971,0.837,0.961,0.970,0.851,0.926,0.967,16,15
10,1900,32,167.320,137.108,0.408,0.303,0.657,0.563,0.636,0.751,0.593,0.659,0.757,0.584,0.567,0.749,0.584,0.547,0.746,22,21
11,1902,64,287.591,245.251,0.335,0.229,0.512,0.342,0.259,0.520,0.398,0.266,0.529,0.392,0.186,0.470,0.354,0.137,0.430,22,16
