,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,53.705761671066284
1,ICELL8_SE_B_kallisto_umap.csv,553,5,57.039146423339844
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,98.66685819625854
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,104.22162437438965
4,10X_LLU_A_umitools_umap.csv,2476,7,98.81137943267822
5,10X_LLU_A_zumi_umap.csv,2825,7,107.56972670555115
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,70.87412142753601
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,74.1646842956543
8,10X_LLU_B_umitools_umap.csv,1184,6,70.72381114959717
9,10X_LLU_B_zumi_umap.csv,1207,6,71.92492961883545
10,10X_NCI_A_cellranger2.0_umap.csv,5355,9,175.4277994632721
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,193.99840378761292
12,10X_NCI_A_umitools_umap.csv,5344,9,176.388121843338
13,10X_NCI_A_zumi_umap.csv,5385,10,186.24265265464783
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,98.79028558731079
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,116.23748803138733
16,10X_NCI_B_umitools_umap.csv,2630,7,104.42265582084656
17,10X_NCI_B_zumi_umap.csv,2836,7,105.47636985778809
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,178.87401461601257
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,201.06851816177368
20,10X_NCI_M_A_umitools_umap.csv,5339,9,178.12421131134033
21,10X_NCI_M_A_zumi_umap.csv,5416,9,178.29689049720764
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,101.27056193351746
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,112.87562298774719
24,10X_NCI_M_B_umitools_umap.csv,2628,7,102.14072179794312
25,10X_NCI_M_B_zumi_umap.csv,2805,7,107.26759481430054
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,47.93124794960022
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,54.64132070541382
28,C1_FDA_HT_A_rsem_umap.csv,197,3,53.94205665588379
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,51.76487612724304
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,53.762150287628174
31,C1_FDA_HT_B_rsem_umap.csv,231,4,52.49004006385803
32,C1_LLU_A_featureCounts_umap.csv,70,3,54.563233375549316
33,C1_LLU_A_kallisto_umap.csv,72,3,52.85830354690552
34,C1_LLU_A_rsem_umap.csv,71,3,52.7979462146759
35,C1_LLU_B_featureCounts_umap.csv,59,3,57.768606662750244
36,C1_LLU_B_kallisto_umap.csv,60,3,50.772488832473755
37,C1_LLU_B_rsem_umap.csv,60,3,52.86960530281067
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,57.55074405670166
39,ICELL8_PE_A_kallisto_umap.csv,570,5,59.10142803192139
40,ICELL8_PE_A_rsem_umap.csv,563,5,56.67453646659851
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,56.2875235080719
42,ICELL8_PE_B_kallisto_umap.csv,551,5,57.974133014678955
43,ICELL8_PE_B_rsem_umap.csv,548,4,57.938294410705566
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,56.931965589523315
45,ICELL8_SE_A_rsem_umap.csv,569,5,58.19656443595886
46,ICELL8_SE_B_featureCounts_umap.csv,550,5,57.46880578994751
47,ICELL8_SE_B_rsem_umap.csv,549,5,57.92347693443298
