,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,57.367891788482666
1,ICELL8_SE_B_kallisto_umap.csv,553,5,58.051681995391846
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,96.89088416099548
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,104.20451641082764
4,10X_LLU_A_umitools_umap.csv,2476,7,95.01570105552673
5,10X_LLU_A_zumi_umap.csv,2825,7,107.25795269012451
6,10X_LLU_B_cellranger2.0_umap.csv,1211,6,71.11536931991577
7,10X_LLU_B_cellranger3.1_umap.csv,1327,6,71.43435573577881
8,10X_LLU_B_umitools_umap.csv,1184,6,68.59990286827087
9,10X_LLU_B_zumi_umap.csv,1207,6,69.64183235168457
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,162.56762671470642
11,10X_NCI_A_cellranger3.1_umap.csv,6050,9,191.1256184577942
12,10X_NCI_A_umitools_umap.csv,5344,9,173.12395071983337
13,10X_NCI_A_zumi_umap.csv,5385,9,173.5122263431549
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,97.51190781593323
15,10X_NCI_B_cellranger3.1_umap.csv,3059,8,115.55477833747864
16,10X_NCI_B_umitools_umap.csv,2630,8,104.84567379951477
17,10X_NCI_B_zumi_umap.csv,2836,7,105.09058284759521
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,9,174.9230353832245
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,10,200.2225158214569
20,10X_NCI_M_A_umitools_umap.csv,5339,9,172.95972442626953
21,10X_NCI_M_A_zumi_umap.csv,5416,9,176.67804050445557
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,98.02203226089478
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,113.76504921913147
24,10X_NCI_M_B_umitools_umap.csv,2628,7,99.50234770774841
25,10X_NCI_M_B_zumi_umap.csv,2805,8,110.02044820785522
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,51.01312613487244
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,53.50714373588562
28,C1_FDA_HT_A_rsem_umap.csv,197,3,53.64924597740173
29,C1_FDA_HT_B_featureCounts_umap.csv,231,4,52.61563491821289
30,C1_FDA_HT_B_kallisto_umap.csv,224,4,53.63520169258118
31,C1_FDA_HT_B_rsem_umap.csv,231,4,54.03771209716797
32,C1_LLU_A_featureCounts_umap.csv,70,3,49.705912590026855
33,C1_LLU_A_kallisto_umap.csv,72,3,48.81564140319824
34,C1_LLU_A_rsem_umap.csv,71,3,51.781405448913574
35,C1_LLU_B_featureCounts_umap.csv,59,3,50.7537784576416
36,C1_LLU_B_kallisto_umap.csv,60,3,55.078174114227295
37,C1_LLU_B_rsem_umap.csv,60,3,49.29717397689819
38,ICELL8_PE_A_featureCounts_umap.csv,568,5,57.434485912323
39,ICELL8_PE_A_kallisto_umap.csv,570,5,58.86639666557312
40,ICELL8_PE_A_rsem_umap.csv,563,5,57.2821626663208
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,58.45864295959473
42,ICELL8_PE_B_kallisto_umap.csv,551,5,59.826796770095825
43,ICELL8_PE_B_rsem_umap.csv,548,5,54.58713960647583
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,56.17798066139221
45,ICELL8_SE_A_rsem_umap.csv,569,5,57.86299252510071
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,56.737531423568726
47,ICELL8_SE_B_rsem_umap.csv,549,5,58.250025510787964
