,Benchmark,Instance #,Cluster #,mo-time
0,ICELL8_SE_A_kallisto_umap.csv,571,4,57.44286298751831
1,ICELL8_SE_B_kallisto_umap.csv,553,5,57.28961658477783
2,10X_LLU_A_cellranger2.0_umap.csv,2505,7,94.11751532554626
3,10X_LLU_A_cellranger3.1_umap.csv,2825,7,98.08913588523865
4,10X_LLU_A_umitools_umap.csv,2476,7,94.84315514564514
5,10X_LLU_A_zumi_umap.csv,2825,7,100.68532586097717
6,10X_LLU_B_cellranger2.0_umap.csv,1211,5,67.13824033737183
7,10X_LLU_B_cellranger3.1_umap.csv,1327,5,68.90396499633789
8,10X_LLU_B_umitools_umap.csv,1184,5,66.99210119247437
9,10X_LLU_B_zumi_umap.csv,1207,6,67.47942590713501
10,10X_NCI_A_cellranger2.0_umap.csv,5355,8,154.51836037635803
11,10X_NCI_A_cellranger3.1_umap.csv,6050,10,196.85752296447754
12,10X_NCI_A_umitools_umap.csv,5344,9,166.8300621509552
13,10X_NCI_A_zumi_umap.csv,5385,9,178.59569931030273
14,10X_NCI_B_cellranger2.0_umap.csv,2585,7,97.7407112121582
15,10X_NCI_B_cellranger3.1_umap.csv,3059,7,112.49128341674805
16,10X_NCI_B_umitools_umap.csv,2630,7,101.08731341362
17,10X_NCI_B_zumi_umap.csv,2836,7,105.63757228851318
18,10X_NCI_M_A_cellranger2.0_umap.csv,5354,8,161.72798037528992
19,10X_NCI_M_A_cellranger3.1_umap.csv,6097,9,188.88117790222168
20,10X_NCI_M_A_umitools_umap.csv,5339,9,173.7497169971466
21,10X_NCI_M_A_zumi_umap.csv,5416,9,170.69990491867065
22,10X_NCI_M_B_cellranger2.0_umap.csv,2589,7,102.91996192932129
23,10X_NCI_M_B_cellranger3.1_umap.csv,3046,8,116.27992367744446
24,10X_NCI_M_B_umitools_umap.csv,2628,7,97.33215928077698
25,10X_NCI_M_B_zumi_umap.csv,2805,8,111.54269123077393
26,C1_FDA_HT_A_featureCounts_umap.csv,197,3,46.80987310409546
27,C1_FDA_HT_A_kallisto_umap.csv,195,3,52.28931474685669
28,C1_FDA_HT_A_rsem_umap.csv,197,3,50.75228667259216
29,C1_FDA_HT_B_featureCounts_umap.csv,231,3,52.063172340393066
30,C1_FDA_HT_B_kallisto_umap.csv,224,3,53.383501052856445
31,C1_FDA_HT_B_rsem_umap.csv,231,3,53.00603175163269
32,C1_LLU_A_featureCounts_umap.csv,70,3,51.534165143966675
33,C1_LLU_A_kallisto_umap.csv,72,3,51.98213005065918
34,C1_LLU_A_rsem_umap.csv,71,3,49.58927583694458
35,C1_LLU_B_featureCounts_umap.csv,59,3,52.19227981567383
36,C1_LLU_B_kallisto_umap.csv,60,3,53.28202557563782
37,C1_LLU_B_rsem_umap.csv,60,3,51.11394166946411
38,ICELL8_PE_A_featureCounts_umap.csv,568,4,57.7758367061615
39,ICELL8_PE_A_kallisto_umap.csv,570,4,57.20755934715271
40,ICELL8_PE_A_rsem_umap.csv,563,4,55.92376732826233
41,ICELL8_PE_B_featureCounts_umap.csv,547,4,55.4748740196228
42,ICELL8_PE_B_kallisto_umap.csv,551,4,56.42468738555908
43,ICELL8_PE_B_rsem_umap.csv,548,4,55.996174812316895
44,ICELL8_SE_A_featureCounts_umap.csv,570,4,54.34998536109924
45,ICELL8_SE_A_rsem_umap.csv,569,4,55.705546617507935
46,ICELL8_SE_B_featureCounts_umap.csv,550,4,56.19387722015381
47,ICELL8_SE_B_rsem_umap.csv,549,5,56.48207449913025
