,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,953,8,65.230,39.624,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
1,1895,8,82.708,56.225,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.356,0.654,0.861,0.898,1.000,1.000,16,8
2,2843,8,100.925,72.379,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.368,0.560,0.824,0.876,1.000,1.000,20,8
3,3788,8,122.524,87.031,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.356,0.515,0.804,0.820,0.974,0.984,23,9
4,4744,8,137.130,101.649,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.351,0.494,0.794,0.532,0.809,0.910,25,13
5,5690,8,157.456,118.404,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.336,0.489,0.793,0.530,0.807,0.909,25,13
6,6648,8,179.042,136.185,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.344,0.464,0.785,0.535,0.815,0.911,26,13
7,7598,8,195.094,149.161,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.323,0.486,0.792,0.472,0.752,0.891,25,14
8,8536,8,216.895,165.382,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.338,0.455,0.781,0.330,0.649,0.860,27,16
9,9497,8,233.746,182.145,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.344,0.460,0.784,0.337,0.608,0.842,26,18
