,instance #,labels #,moea-time,soea-time,moea-sil,moea-ARI,moea-NMI,soea-sil,soea-ARI,soea-NMI,kmeans-sil,kmeasn-ARI,kmeans-NMI,phe-sil,phe-ARI,phe-NMI,seurat_sil,seurat-ARI,seurat-NMI,phe-clusters,seurat-clusters
0,953,8,59.004,37.256,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,0.888,1.000,1.000,8,8
1,1895,8,76.041,50.191,0.898,1.000,1.000,0.898,1.000,1.000,0.898,1.000,1.000,0.420,0.707,0.876,0.898,1.000,1.000,15,8
2,2843,8,90.103,64.280,0.876,1.000,1.000,0.876,1.000,1.000,0.876,1.000,1.000,0.369,0.566,0.825,0.876,1.000,1.000,20,8
3,3788,8,106.672,77.941,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.359,0.542,0.813,0.820,0.974,0.984,22,9
4,4744,8,126.100,91.604,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.353,0.512,0.801,0.532,0.809,0.910,24,13
5,5690,8,140.858,104.988,0.889,1.000,1.000,0.889,1.000,1.000,0.889,1.000,1.000,0.331,0.462,0.782,0.530,0.807,0.909,27,13
6,6648,8,156.143,119.830,0.892,1.000,1.000,0.892,1.000,1.000,0.892,1.000,1.000,0.350,0.482,0.794,0.535,0.815,0.911,24,13
7,7598,8,171.498,132.342,0.873,1.000,1.000,0.873,1.000,1.000,0.873,1.000,1.000,0.338,0.413,0.764,0.472,0.752,0.891,30,14
8,8536,8,187.311,144.168,0.881,1.000,1.000,0.881,1.000,1.000,0.881,1.000,1.000,0.340,0.467,0.786,0.330,0.649,0.860,26,16
9,9497,8,205.229,160.099,0.875,1.000,1.000,0.875,1.000,1.000,0.875,1.000,1.000,0.334,0.444,0.776,0.337,0.608,0.842,28,18
